state,date,co2_per_capita,prcp,snow,tavg,gdp_per_capita,eprod_per_capita,euse_per_capita,eflow_per_capita,monthly_num_plants,monthly_renew_pct,monthly_fossil_pct,monthly_coal_pct,republican_vote_pct,monthly_pop_density,avg_facility_age,avg_weighted_facility_age
WV,2004-01-01,4.873992448662991,3.75,6.9,30.9,0.0030343478332945533,0.1732512293848688,0.032475818818057466,0.14077541056681134,19.0,0.0161395985885378,0.9818595656854908,0.976286851749971,,0.013352533811499265,79.0,47799891.27842105
WV,2004-02-01,4.055508497529279,2.38,2.3,36.8,0.003040700344090816,0.1740289239768595,0.032558297985499446,0.14147062599136004,17.0,0.0161695658525531,0.9818460094178216,0.976251296157459,,0.01334999396713161,85.6470588235294,44957596.99235294
WV,2004-03-01,4.130592066854605,4.45,0.1,48.0,0.003047050438668467,0.1748063227676768,0.03264074578145606,0.14216557698622073,17.0,0.0161997982562644,0.9818323332091166,0.9762154259817072,,0.013347455088810207,86.6470588235294,46660089.34411765
WV,2004-04-01,3.1631015022738573,4.96,0.5,55.7,0.003053398118405781,0.17558342592605342,0.03272316222382242,0.142860263702231,17.0,0.0162302993341002,0.981818535460509,0.9761792370291834,,0.013344917175983996,87.6470588235294,36470957.42117647
WV,2004-05-01,3.4976163882599054,8.1,0.0,68.9,0.003059743384679983,0.17636023362059383,0.03280554733048005,0.14355468629011375,25.0,0.0162610726835898,0.9818046145445876,0.9761427250314872,,0.013342380228102337,65.36,27231312.182800002
WV,2004-06-01,4.057925061576558,5.7,0.0,70.8,0.0030660862388672532,0.17713674601977425,0.032887901119296854,0.14424884490047737,24.0,0.016292121966778,0.9817905688047556,0.9761058856436712,,0.01333984424461501,67.625,33236798.743750002
WV,2004-07-01,4.563513862240389,3.73,0.0,74.5,0.003072439224982353,0.17791368959021273,0.032970358203245585,0.14494333138696713,24.0,0.016323450911678,0.9817763965545748,0.9760687144425187,,0.013337363672183002,68.625,37670062.02875
WV,2004-08-01,4.386679552425724,3.92,0.0,71.6,0.0030787898488341373,0.1786903442657504,0.03305278462675514,0.14563755963899525,23.0,0.0163550633137634,0.98176209607709,0.976031206924772,,0.013334884022114924,71.0,37977046.68478261
WV,2004-09-01,3.870553533340505,7.69,0.0,68.4,0.0030851381117399223,0.17946671020748928,0.03313518040692329,0.146331529800566,23.0,0.016386963037501,0.9817476656241352,0.9759933585053135,,0.013332405293896427,68.6086956521739,33769478.28521739
WV,2004-10-01,3.48264305984852,3.49,0.0,58.9,0.0030914840150160416,0.18024278757641152,0.03321754556083507,0.14702524201557646,18.0,0.0164191540179258,0.9817331034156216,0.9759551645152996,,0.01332992748701353,90.66666666666667,40103762.620000005
WV,2004-11-01,3.7945535106042727,4.29,0.0,50.0,0.0030978275599778515,0.18101857653337963,0.03329988010556284,0.1477186964278168,18.0,0.016451640262259,0.981718407638806,0.9759166202002368,,0.013327450600952646,91.66666666666667,43868500.19888889
WV,2004-12-01,4.224757372289266,2.91,4.8,37.8,0.003104168747939731,0.18179407723913668,0.03338218405816627,0.14841189318097042,19.0,0.0164844258515712,0.9817035764475374,0.975877720718013,,0.013324974635200567,90.0,46433760.116842106
WV,2005-01-01,4.282411655212399,3.05,6.8,38.3,0.0031105075802150815,0.1823679822237161,0.03338605192408157,0.14898193029963455,19.0,0.0165381625343617,0.9817166484606628,0.9759232371336156,,0.013322499589244464,91.0,47634830.08
WV,2005-02-01,3.857707792800337,3.11,6.0,39.7,0.003113790113109572,0.18294167404805173,0.033389918353391036,0.14955175569466075,19.0,0.0165915151238924,0.9817296270390642,0.9759684282118968,,0.013320025462571888,92.0,43624434.89
WV,2005-03-01,3.936384302974726,3.52,8.8,41.7,0.0031170714270294733,0.18351515283087982,0.03339378334689491,0.15012136948398494,19.0,0.0166444877235691,0.981742513180938,0.9760132974285516,,0.013317552254670776,93.0,45461316.02526316
WV,2005-04-01,3.344260863321555,4.43,0.7,56.3,0.0031203515226536603,0.18408841869084835,0.03339764690539283,0.15069077178545554,19.0,0.0166970843785537,0.9817553078703124,0.9760578482099408,,0.013315079965029439,94.0,39025029.41052631
WV,2005-05-01,3.5158688105632074,3.01,0.0,59.7,0.0031236304006605057,0.1846614717465172,0.03340150902968384,0.15125996271683337,23.0,0.0167493090767947,0.9817680120772978,0.976102083933964,,0.01331260859313657,75.95652173913044,34129854.37695652
WV,2005-06-01,4.098029872144453,3.35,0.0,73.9,0.00312690806172788,0.1852343121163583,0.03340536972056638,0.15182894239579195,25.0,0.0168011657500346,0.981780626758332,0.9761460079309134,,0.013310138138481246,76.92,36972115.867199995
WV,2005-07-01,4.465402218719679,4.92,0.0,77.1,0.003129702373881429,0.18577832064967936,0.03340408305848575,0.15237423759119362,25.0,0.0168526582747971,0.98179315285642,0.9761896234843086,,0.013305618861460162,77.92,40448571.7912
WV,2005-08-01,4.7580692007554735,5.62,0.0,77.6,0.003132494789137399,0.18632195988694014,0.033402797269845894,0.15291916261709423,25.0,0.0169037904733527,0.9818055913013696,0.976232933831715,,0.01330110265231595,78.92,43720596.568
WV,2005-09-01,4.289217143606569,1.07,0.0,70.4,0.003135285309426678,0.1868652302040537,0.033401512353757726,0.153463717850296,25.0,0.0169545661146646,0.9818179430100202,0.9762759421655464,,0.013296589507925768,79.92,39316797.588
WV,2005-10-01,4.007981869101186,3.34,0.0,57.6,0.003138073936677531,0.18740813197642323,0.03340022830933337,0.1540079036670899,18.0,0.017004988915315,0.98183020888647,0.9763186516338476,,0.013292079425171004,102.66666666666667,51775856.645555556
WV,2005-11-01,3.913746156240706,3.57,0.9,48.3,0.003140860672815609,0.18795066557894274,0.03339894513568612,0.15455172044325666,19.0,0.0170550625404116,0.9818423898222948,0.9763610653410632,,0.013287572400937274,101.0,48681843.84526315
WV,2005-12-01,4.119378606645536,2.65,4.7,33.3,0.0031436455197639546,0.18849283138599782,0.033397662831930526,0.1550951685540673,19.0,0.017104790604476,0.9818544866967648,0.9764031863487908,,0.013283068432114426,102.0,51664048.19210526
WV,2006-01-01,4.1767958454722764,3.86,3.1,43.2,0.0031464284794429993,0.18830960786215606,0.033473725388977416,0.15483588247317862,17.0,0.0172307047232796,0.9817624482293034,0.9762886287358392,,0.013278567515596513,104.41176470588235,59414412.01529412
WV,2006-02-01,4.257344311759949,1.2,8.5,36.0,0.0031471662853884497,0.1881265084654233,0.03354973641647657,0.15457677204894674,19.0,0.017356576377032,0.9816704408021916,0.9761741097579112,,0.013274069648281801,104.0,54708295.58105263
WV,2006-03-01,4.333455305064409,1.9,0.5,45.1,0.0031479035916671216,0.1879435330697052,0.03362569596677431,0.1543178371029309,17.0,0.0174824055872117,0.9815784643997288,0.9760596293954646,,0.013269574827072758,111.0,63025637.97
WV,2006-04-01,3.3682335222497124,3.85,0.0,59.7,0.0031486403987864295,0.18776068154907785,0.03370160409214604,0.1540590774569318,19.0,0.017608192375283,0.981486519006226,0.9759451876289716,,0.013265083048876046,106.0,44367344.27578948
WV,2006-05-01,3.9419599325487,1.68,0.0,61.7,0.0031493767072531004,0.18757795377778783,0.0337774608447964,0.15380049293299142,24.0,0.0177339367626955,0.981394604606004,0.9758307844389172,,0.01326059431060251,88.5,41278916.26958334
WV,2006-06-01,3.9934738958987084,3.72,0.0,70.0,0.003150112517573178,0.1873953496302521,0.03385326627685943,0.15354208335339267,24.0,0.0178596387708845,0.9813027211833945,0.9757164198057992,,0.013256108609167181,89.5,42164977.5325
WV,2006-07-01,4.562822792711609,8.44,0.0,75.9,0.0031510316445623196,0.1872237906142954,0.03393099979320378,0.15329279082109162,25.0,0.0179852984212708,0.9812108687227395,0.9756020937101292,,0.013252399015472526,88.48,46449510.92560001
WV,2006-08-01,4.724427461987903,5.79,0.0,76.9,0.003151950257277792,0.1870523275897368,0.03400868981577503,0.15304363777396177,25.0,0.0181109157352608,0.9811190472083924,0.9754878061324308,,0.013248691497384817,89.48,48586247.291999996
WV,2006-09-01,3.660772023458455,4.56,0.0,64.6,0.0031528683561510974,0.18688096047603456,0.0340863363810667,0.15279462409496786,23.0,0.0182364907342462,0.981027256624716,0.975373557053242,,0.013244986053162513,89.73913043478261,41670385.344782606
WV,2006-10-01,3.67830808837941,4.37,0.0,54.8,0.0031537859416132527,0.18670968919273706,0.03416393952553148,0.15254574966720558,18.0,0.0183620234396048,0.9809354969560844,0.9752593464531136,,0.01324128268106602,111.66666666666667,53365550.40888889
WV,2006-11-01,3.511489812181241,2.07,0.0,48.0,0.003154703014094799,0.18653851365948268,0.03424149928558131,0.15229701437390136,17.0,0.0184875138726996,0.9808437681868816,0.9751451743126088,,0.013237581379357693,115.82352941176471,54673937.67882353
WV,2006-12-01,3.7460957813894407,2.0,0.4,42.4,0.00315561957402579,0.18636743379599946,0.03431901569758741,0.15204841809841205,18.0,0.0186129620548793,0.9807520703015028,0.9750310406123044,11.48,0.01323388214630182,113.66666666666667,55830411.150000006
WV,2007-01-01,3.8012428487786196,2.66,4.1,38.7,0.0031565356218358023,0.18651074217322197,0.034425066716947415,0.1520856754562745,18.0,0.0183230727415181,0.9810450668741896,0.975278457135525,,0.013230184980164641,114.66666666666667,55481816.724999994
WV,2007-02-01,4.141919027710254,1.5,9.4,28.3,0.003161691350607422,0.18665397050032848,0.034531058497646296,0.1521229120026822,19.0,0.0180332438273279,0.9813380024003,0.9755258221088876,,0.013226489879214326,116.0,58533945.2768421
WV,2007-03-01,4.042988294787987,4.5,2.4,51.4,0.00316684420026299,0.18679711884437272,0.034636991089305035,0.15216012775506768,18.0,0.0177434752934343,0.9816308768989108,0.9757731355485012,,0.013222796841720978,120.0,62033527.66166667
WV,2007-04-01,3.775358001129642,3.81,0.8,54.1,0.0031719941732135126,0.18694018727233339,0.034742864541489255,0.15219732273084416,17.0,0.0174537671209706,0.981923690389091,0.9760203974704684,,0.013219105865956633,125.23529411764706,53738541.68705882
WV,2007-05-01,4.207528680307187,2.12,0.0,67.1,0.003177141271867304,0.18708317585111453,0.03484867890370924,0.1522344969474053,24.0,0.017164119291078,0.9822164428899012,0.9762676078908854,,0.01321541695019526,98.375,46804286.467083335
WV,2007-06-01,4.139938934119643,1.11,0.0,73.7,0.0031822854986299914,0.18722608464754545,0.03495443422542,0.15227165042212543,25.0,0.0168745317849057,0.9825091344203948,0.9765147668258404,,0.013211730092712747,98.04,44464357.636800006
WV,2007-07-01,4.479878248541146,5.18,0.0,73.9,0.0031874097712629125,0.1873679094290247,0.03505994263335138,0.15230796679567332,24.0,0.0165850045836104,0.9828017649996166,0.976761874291416,,0.01320797449652467,100.375,51107215.56166667
WV,2007-08-01,4.665023846721832,2.83,0.0,79.4,0.0031925311314491447,0.18750965360255337,0.03516539107421324,0.15234426252834019,25.0,0.0162955376683571,0.9830943346466038,0.9770089303036884,,0.013204221034878304,100.04,51431753.1616
WV,2007-09-01,4.283826050267036,1.35,0.0,70.9,0.003197649581670972,0.18765131723683384,0.03527077959911561,0.15238053763771825,24.0,0.0160061310203182,0.9833868433803856,0.9772559348787258,,0.013200469705954376,104.0,49548346.92250001
WV,2007-10-01,3.968305905656328,3.64,0.0,62.5,0.0032027651244078605,0.18779290040049038,0.035376108259110514,0.15241679214137982,18.0,0.0157167846206742,0.9836792912199832,0.9775028880325904,,0.013196720507935678,123.66666666666667,63163134.80222222
WV,2007-11-01,3.7653246331178973,3.13,0.0,46.0,0.0032078777621364586,0.1879344031620692,0.035481377105191975,0.15245302605687724,17.0,0.0154274984506135,0.98397167818441,0.977749789781338,,0.013192973439007067,132.23529411764707,61753526.5917647
WV,2007-12-01,4.257001990005339,5.65,3.6,41.0,0.003212987497330603,0.18807582559003894,0.03558658618829609,0.15248923940174283,17.0,0.0151382724913321,0.9842640042926718,0.9779966401410178,,0.01318922849735546,133.23529411764707,69726012.02117646
WV,2008-01-01,4.90042778850222,2.44,7.0,34.7,0.003218094332461321,0.1881446360635389,0.035523171369323016,0.15262146469421586,19.0,0.0153699548736274,0.984034461200458,0.9779925466180294,,0.013185485681169831,123.52631578947368,73079212.59315789
WV,2008-02-01,4.270882468077884,4.62,7.9,38.0,0.0032168780089429317,0.18821340749428672,0.03545979253163198,0.15275361496265474,19.0,0.0156027981750743,0.9838037679086946,0.9779884325831264,,0.013181744988641211,124.52631578947368,64727969.70315789
WV,2008-03-01,4.197556123454823,4.44,3.9,46.3,0.0032156623753652816,0.18828213991550216,0.03539644964460824,0.15288569027089394,19.0,0.0158368111433277,0.9835719157504994,0.9779842978817492,,0.013178006417962681,125.52631578947368,64999213.85842105
WV,2008-04-01,3.393084654375901,3.2,0.0,57.2,0.0032144474311415,0.18835083336036704,0.03533314267767178,0.15301769068269527,19.0,0.0160720026141502,0.983338895971697,0.9779801423577816,,0.013174269967329377,126.52631578947368,52423859.42526316
WV,2008-05-01,3.7785558454137527,6.12,0.0,61.2,0.0032132331756853814,0.18841948786202567,0.03526987160027724,0.1531496162617484,23.0,0.0163083815125238,0.9831046997297164,0.977975965853531,,0.013170535634938472,111.17391304347827,48200939.62782609
WV,2008-06-01,4.304318656095984,5.47,0.0,73.2,0.003212019608411385,0.1884881034535848,0.03520663638191392,0.15328146707167087,23.0,0.0165459568537787,0.982869318092472,0.977971768209708,,0.013166803418989192,111.91304347826087,55440870.414782606
WV,2008-07-01,4.714576360299368,5.16,0.0,74.2,0.0032106312993168996,0.1885463779632766,0.03514151685389444,0.1534048611093822,22.0,0.01678473774474,0.9826327420372286,0.9779675492654074,,0.013162354124507128,114.45454545454545,63500411.06363637
WV,2008-08-01,4.466038580275265,2.97,0.0,72.8,0.003209243928173591,0.18860461310230867,0.035076441321076166,0.1535281717812325,24.0,0.0170247333848909,0.982394962449449,0.9779633088580862,,0.01315790783599903,112.75,55388697.95666667
WV,2008-09-01,3.4310505468735686,1.16,0.0,70.9,0.003207857494031252,0.18866280891056614,0.03501140973888899,0.15365139917167714,23.0,0.0172659530675541,0.9821559701216218,0.9779590468235436,,0.013153464550419646,111.52173913043478,44936112.81652174
WV,2008-10-01,3.313492382508848,1.92,0.0,55.7,0.0032064719959409562,0.18872096542788042,0.03494642206282294,0.15377454336505744,19.0,0.0175084061810919,0.9819157557520746,0.9779547629959,,0.013149024264727829,128.10526315789474,53092363.59578948
WV,2008-11-01,3.3487212478433994,2.71,1.3,43.3,0.003205087432955058,0.1887790826940288,0.03488147824842813,0.1538976044456007,19.0,0.0177521022101238,0.981674309943766,0.9779504572075738,,0.013144586975886536,133.52631578947367,53928044.85210527
WV,2008-12-01,3.8335241150895385,5.08,4.7,38.1,0.003203703804127194,0.18883716074873547,0.034816578251314706,0.15402058249742076,19.0,0.0179970507367632,0.9814316232030612,0.9779461292892624,9.06,0.013140152680862832,134.52631578947367,62571954.21473684
WV,2009-01-01,4.011066304330394,5.2,14.4,31.2,0.003202321108512275,0.18704319552222118,0.034528126725838826,0.15251506879638235,18.0,0.0190355853687928,0.9803976964605962,0.976882345230574,,0.013135721376627866,139.16666666666666,69600391.25555556
WV,2009-02-01,3.1097698144461745,1.14,8.0,38.0,0.0032047689217815,0.18525043985938952,0.034239869686010845,0.15101057017337866,18.0,0.0201142500923526,0.9793238176803936,0.9757774554154413,,0.013131293060156868,135.5,54368519.23444445
WV,2009-03-01,3.1276476082579925,2.9,3.4,47.9,0.003207215085192531,0.1834588925373478,0.03395180693520197,0.14950708560214582,18.0,0.0212354167370994,0.9782076255564024,0.9746290303489764,,0.013126867728429154,141.16666666666666,54044249.178333335
WV,2009-04-01,3.28589504841737,2.97,0.0,56.9,0.0032096596004128463,0.18166855233485135,0.03366393827704836,0.148004614057803,17.0,0.0224016478003752,0.9770465689608628,0.9734344452329892,,0.013122445378428107,141.8235294117647,56072184.331764705
WV,2009-05-01,3.0226274368639845,7.92,0.0,64.3,0.0032121024691076755,0.17987941803230062,0.03337626351545069,0.14650315451684992,20.0,0.0236157159994985,0.9758378874787664,0.9721908599383284,,0.01311802600714117,125.0,45611953.6375
WV,2009-06-01,3.1495099852525335,4.65,0.0,71.6,0.0032145436929400073,0.17809148841173844,0.033088782454573744,0.1450027059571647,21.0,0.0248806262804567,0.974578589496815,0.9708951964611034,,0.01311360961155985,125.71428571428571,47115319.94857143
WV,2009-07-01,3.0015023734295996,5.31,0.0,71.3,0.0032171045272507406,0.17631140748917634,0.0328027312440901,0.14350867624508626,21.0,0.0261996406507353,0.9732654274807716,0.9695441134861036,,0.013109690297024846,129.0,45252152.60333333
WV,2009-08-01,3.6370059810088615,3.25,0.0,73.8,0.0032196638312861933,0.1745323902878491,0.032516850968951565,0.14201553931889752,23.0,0.0275763062683151,0.9718948700110932,0.9681339776148868,,0.013105773324550839,127.21739130434783,50407660.88
WV,2009-09-01,2.318234499803926,4.42,0.0,68.1,0.003222221606417621,0.17275443585457104,0.0322311414759854,0.14052329437858566,21.0,0.029014487296084,0.9704630700698528,0.966660830736907,,0.013101858692039139,128.71428571428572,35191791.23142857
WV,2009-10-01,2.820523786503456,2.65,0.0,54.5,0.0032247778540146457,0.17097754323729528,0.03194560261220183,0.13903194062509344,17.0,0.0305184011240159,0.968965828979276,0.965120352926679,,0.013097946397393563,142.88235294117646,53879686.07294118
WV,2009-11-01,2.5819183782005632,0.74,0.0,49.4,0.003227332575445252,0.16920171148511165,0.03166023422479375,0.1375414772603179,16.0,0.0320926596741662,0.9673985552800124,0.9635078201345556,,0.013094036438520439,141.6875,52896623.66125
WV,2009-12-01,3.7414082873896697,4.87,17.2,35.7,0.00322988577207579,0.16742693964824498,0.03137503616113645,0.13605190348710855,17.0,0.0337423166405194,0.965756217700886,0.9618180557983572,,0.013090128813328583,149.8235294117647,74568300.35647058
WV,2010-01-01,4.316971468970579,2.59,18.2,30.1,0.003232437445270983,0.16726493823972352,0.03153999178116827,0.13572494645855526,17.0,0.0332542146044629,0.9662441101509546,0.9623338770919808,,0.013086223519729314,150.8235294117647,85554942.12529412
WV,2010-02-01,3.8175114169985407,2.98,25.6,30.6,0.0032365401842583234,0.167103033464991,0.031704849005224967,0.13539818445976604,17.0,0.0327773482327185,0.96672077176119,0.9628378246492296,,0.013082320555636441,151.8235294117647,75819395.0317647
WV,2010-03-01,3.469941312810291,3.87,0.3,46.6,0.0032406404766928405,0.16694122523761004,0.03186960792132006,0.13507161731629,17.0,0.0323113339874927,0.967186585904698,0.963330303788963,,0.01307841991896626,152.8235294117647,68009333.78294118
WV,2010-04-01,3.5418792880624146,2.2,0.0,59.8,0.003244738324762282,0.16677951347124653,0.032034268617362104,0.13474524485388445,16.0,0.0318558055910626,0.9676419187019256,0.9638117015897738,,0.01307452160763755,151.9375,76052821.2425
WV,2010-05-01,3.5537773725953166,8.02,0.0,67.5,0.0032488337306517874,0.1666178980796692,0.03219883118115487,0.13441906689851432,21.0,0.0314104130656493,0.9680871199803752,0.9642823879046376,,0.013070625619571579,128.85714285714286,58043325.586666666
WV,2010-06-01,3.599611850492126,3.56,0.0,75.8,0.0032529266965438913,0.1664563789767494,0.03236329570039754,0.13409308327635186,23.0,0.030974821836678,0.9685225241709586,0.9647427163085802,,0.013066731952692078,131.08695652173913,54058190.73130435
WV,2010-07-01,4.458889783129743,7.74,0.0,77.5,0.0032575627987177606,0.16632281169238564,0.032533110882945346,0.1337897008094403,23.0,0.0305487118945943,0.9689484511458214,0.9651930249844612,,0.013065028725836187,132.08695652173913,66259255.24869566
WV,2010-08-01,4.062489529958016,3.31,0.0,77.1,0.0032621976924326794,0.166189279224032,0.032702881801007694,0.13348639742302432,23.0,0.0301317770108236,0.9693652070020464,0.9656336375515402,,0.013063325942948022,133.08695652173913,60528891.31130434
WV,2010-09-01,2.8230165779554177,1.08,0.0,69.2,0.003266831378161087,0.16605578155807743,0.03287260847188949,0.13318317308618793,22.0,0.0297237240038383,0.9697730847952728,0.9660648638410896,,0.013061623603854017,131.5909090909091,44157419.54590909
WV,2010-10-01,2.479371684692711,2.17,0.0,57.7,0.003271463856375176,0.1659223186809179,0.03304229091288661,0.1328800277680313,13.0,0.0293242720516344,0.970172365226922,0.966487000622962,,0.013059921708380696,167.84615384615384,67456520.56615385
WV,2010-11-01,2.534270242538482,4.81,0.0,47.2,0.003276095127546892,0.16578889057895657,0.033211929141285894,0.13257696143767067,15.0,0.0289331520472301,0.9705633172884244,0.9669003322866933,,0.013058220256354672,162.0,60799540.14266667
WV,2010-12-01,4.024564760868914,2.44,18.5,28.9,0.003280725192147936,0.16565549723860357,0.033381523174365234,0.13227397406423833,17.0,0.0285501059940786,0.9709461988655452,0.967305131480424,10.85,0.013056519247602654,156.88235294117646,84346403.86941177
WV,2011-01-01,3.9419590643534783,2.96,13.9,30.8,0.003285354050649762,0.16607549536650737,0.03332391616724258,0.13275157919926475,19.0,0.0288603056148093,0.9706358356849394,0.966837378094436,,0.013054818681951434,154.31578947368422,73022160.54210526
WV,2011-02-01,3.4012714866581413,3.65,2.7,41.1,0.003284736535049113,0.16649538410210496,0.03326632416438529,0.13322905993771966,18.0,0.0291716545342234,0.9703243225996558,0.9663678916684478,,0.013053118559227899,157.5,65199209.38555556
WV,2011-03-01,3.5126337567777526,4.33,2.1,46.4,0.0032841191802650367,0.16691516348812918,0.03320874715993213,0.13370641632819705,16.0,0.0294841591514534,0.9700116532071882,0.9658966625531386,,0.013051418879259025,159.1875,76806169.483125
WV,2011-04-01,3.2121463484777615,6.0,0.0,60.1,0.0032835019862347205,0.16733483356729048,0.03315118514802491,0.13418364841926556,17.0,0.029797825913226,0.9696978210574106,0.9654236810274184,,0.013049719641871876,157.7058823529412,66809496.45058823
WV,2011-05-01,3.087098908451287,5.55,0.0,65.1,0.0032828849528953844,0.16775439438227713,0.0330936381228085,0.1346607562594686,23.0,0.0301126613143054,0.9693828196521342,0.9649489372977617,,0.01304802084689361,140.91304347826087,47606448.43000001
WV,2011-06-01,3.9110801349266806,3.63,0.0,73.5,0.003282268080184281,0.1681738459757552,0.03303610607843085,0.13513773989732436,22.0,0.0304286718979419,0.9690666424446588,0.96447242149753,,0.013046322494151472,139.36363636363637,64411440.42545454
WV,2011-07-01,4.493280533621403,2.83,0.0,79.2,0.003281872215253931,0.1686045343049669,0.032980808388473615,0.1356237259164933,23.0,0.0307458642563248,0.9687492828393194,0.9639941236862896,,0.013045502455217831,142.91304347826087,70804717.75391304
WV,2011-08-01,4.078786674946442,3.26,0.0,75.4,0.0032814764000853817,0.1690351684949374,0.03292551764965661,0.1361096508452808,23.0,0.031064245031041,0.9684307341910264,0.9635140338491188,,0.013044682519366356,143.91304347826087,64656271.83130434
WV,2011-09-01,3.7083220312272687,5.94,0.0,67.9,0.003281080634669251,0.1694657485558744,0.03287023386066925,0.13659551469520514,21.0,0.0313838209135385,0.9681109898048044,0.9630321418959108,,0.013043862686577609,143.28571428571428,65497646.99857143
WV,2011-10-01,2.5787247649334795,4.37,0.0,55.0,0.00328068491899616,0.1698962744979829,0.03281495702020126,0.13708131747778163,17.0,0.0317045986455953,0.96779004293532,0.9625484376606648,,0.013043042956832162,156.11764705882354,55776518.19
WV,2011-11-01,2.9717504969013886,4.88,0.0,50.9,0.003280289253056729,0.17032674633146538,0.032759687126942695,0.13756705920452267,17.0,0.0320265850197934,0.9674678867864102,0.9620629109007724,,0.013042223330110589,157.47058823529412,61115237.801764704
WV,2011-12-01,3.5070384705535047,3.43,0.0,42.5,0.003279893636841584,0.17075716406652186,0.03270442417958397,0.1380527398869379,19.0,0.0323497868799983,0.9671445145106008,0.9615755512962948,,0.01304140380639347,154.73684210526315,64745874.61578947
WV,2012-01-01,3.13463286874693,2.11,5.4,38.7,0.003279498070341353,0.17036395509259716,0.03267272840154145,0.13769122669105568,18.0,0.0327132765074703,0.9667756716429324,0.9612305776249744,,0.013040584385661384,157.33333333333334,62201740.25555555
WV,2012-02-01,2.746074934386804,3.25,3.0,39.8,0.003282373272640267,0.16997079552797628,0.03264103660628273,0.13732975892169355,18.0,0.0330811010681259,0.9664024299999876,0.9608814898395166,,0.013039765067894926,158.33333333333334,53983249.32777777
WV,2012-03-01,2.725468374933056,3.38,3.4,56.5,0.0032852481136737255,0.16957768536334697,0.03260934879305716,0.13696833657028978,17.0,0.0334533385739765,0.9660247104208446,0.9605282139017974,,0.013038945853074687,151.94117647058823,54920126.5217647
WV,2012-04-01,2.5273264565389053,3.84,0.0,55.5,0.003288122593509813,0.16918462458939923,0.03257766496111427,0.13660695962828495,16.0,0.0338300689202158,0.9656424318336648,0.9601706739864392,,0.013038126741181266,154.375,55284933.909375004
WV,2012-05-01,3.1196187506195896,3.3,0.0,69.5,0.0032909967122165974,0.1687916131968254,0.03254598510970381,0.1362456280871216,22.0,0.0342113739423888,0.965255511197682,0.9598087924265536,,0.013037307732195266,140.13636363636363,52299656.74909091
WV,2012-06-01,3.2834772008052915,2.59,0.0,72.5,0.0032938704698621275,0.1683986511763202,0.03251430923807567,0.1358843419382445,23.0,0.0345973374756563,0.9648638634430656,0.959442489657495,,0.013036488826097295,144.1304347826087,51814782.11217391
WV,2012-07-01,3.8384549758290087,7.6,0.0,78.5,0.0032972640466562408,0.16803224747785217,0.032487762652020205,0.13554448482583198,24.0,0.0349880454162453,0.9644674014085648,0.9590716841585424,,0.013037726869549286,147.875,57196431.473749995
WV,2012-08-01,3.9926891032005223,0.31,0.0,74.5,0.003300658268070945,0.16766577417984874,0.03246121102335718,0.13520456315649157,23.0,0.0353835857851787,0.9640660357768392,0.9586962923924132,,0.013038965148171527,146.1304347826087,62439899.301739134
WV,2012-09-01,3.3436919189323513,4.63,0.0,67.1,0.003304053134289928,0.16729923126247695,0.03243465435064968,0.13486457691182727,20.0,0.0357840487943853,0.9636596750073776,0.958316228742524,,0.01304020366203103,141.45,59735126.946
WV,2012-10-01,2.9404405290635087,4.61,10.1,55.2,0.0033074486454969503,0.16693261870589646,0.03240809263246023,0.13452452607343618,17.0,0.0361895269152928,0.9632482252668928,0.9579314054478886,,0.013041442411194834,158.94117647058823,66293251.78352941
WV,2012-11-01,3.7555787667665954,1.05,0.0,43.0,0.0033108448018758395,0.16656593649025922,0.03238152586735082,0.13418441062290842,17.0,0.0366001149500149,0.962831590357087,0.95754173253556,,0.013042681395730003,159.94117647058823,83943072.24529412
WV,2012-12-01,3.6286869141446143,4.87,2.5,42.6,0.0033142416036104935,0.1661991845957099,0.03235495405388286,0.133844230541827,15.0,0.0370159101052457,0.9624096716396684,0.957147117750498,12.16,0.01304392061570363,164.4,90933712.38000001
WV,2013-01-01,4.060009113469096,4.21,3.7,37.2,0.003317639050884882,0.16651080580941782,0.03242914146475603,0.1340816643446618,17.0,0.037374918203657,0.9620615646232928,0.9567761034659716,,0.013045160071182827,161.94117647058823,91122985.97529411
WV,2013-02-01,3.335544050107307,1.82,6.5,35.9,0.0033185611701755354,0.16682248625030707,0.03250334297579645,0.1343191432745106,17.0,0.0377319407776882,0.9617153828419498,0.956407141107044,,0.013046399762234736,162.94117647058823,76018508.36176471
WV,2013-03-01,2.9692438496756397,3.17,2.5,39.7,0.003319483464742179,0.1671342259352644,0.032577558591024354,0.13455666734424004,15.0,0.0380869942535794,0.961371110368172,0.956040213698138,,0.013047639688926521,163.8,76970069.662
WV,2013-04-01,2.383066521768866,1.67,0.0,57.5,0.0033204059346347925,0.16744602488118301,0.0326517883144615,0.13479423656672151,15.0,0.0384400948768766,0.9610287314497012,0.9556753044504128,,0.01304887985132538,164.4,61519582.677999996
WV,2013-05-01,2.5099997948043495,4.57,0.0,65.0,0.003321328579903375,0.16775788310496265,0.03272603215013117,0.1350318509548315,21.0,0.0387912587149099,0.9606882305070829,0.9553123967592048,,0.013050120249498523,147.71428571428572,48085154.671428576
WV,2013-06-01,3.458290858822744,7.12,0.0,72.5,0.003322251400597943,0.16806980062350937,0.032800290102058184,0.13526951052145117,21.0,0.03914050165923,0.9603495921313038,0.9549514742015072,,0.013051360883513198,148.71428571428572,62776048.17142857
