state,date,co2_per_capita,prcp,snow,tavg,gdp_per_capita,eprod_per_capita,euse_per_capita,eflow_per_capita,yearly_num_plants,yearly_renew_pct,yearly_fossil_pct,yearly_coal_pct,republican_vote_pct,yearly_pop_density,avg_facility_age,avg_weighted_facility_age
AL,1990-01-01,1.0524005873181017,7.89,0.0,46.8,,0.31344858279702376,0.39491611842308316,-0.08146753562605939,,0.1301472617186535,0.6882040183406011,0.673655719929057,,0.012943774837625661,,
AL,1990-02-01,0.9132784512331773,9.35,0.0,51.9,,0.31344858279702376,0.39491611842308316,-0.08146753562605939,,0.1301472617186535,0.6882040183406011,0.673655719929057,,0.012943774837625661,,
AL,1990-03-01,0.9335326261449585,8.92,0.0,54.2,,0.31344858279702376,0.39491611842308316,-0.08146753562605939,,0.1301472617186535,0.6882040183406011,0.673655719929057,,0.012943774837625661,,
AL,1990-04-01,0.8574961385093849,4.48,0.0,59.7,,0.31344858279702376,0.39491611842308316,-0.08146753562605939,,0.1301472617186535,0.6882040183406011,0.673655719929057,,0.012943774837625661,,
AL,1990-05-01,1.03495577201837,4.38,0.0,67.3,,0.31344858279702376,0.39491611842308316,-0.08146753562605939,,0.1301472617186535,0.6882040183406011,0.673655719929057,,0.012943774837625661,,
AL,1990-06-01,1.1799734580633132,2.66,0.0,77.1,,0.31344858279702376,0.39491611842308316,-0.08146753562605939,,0.1301472617186535,0.6882040183406011,0.673655719929057,,0.012943774837625661,,
AL,1990-07-01,1.307909845958935,3.55,0.0,79.6,,0.31344858279702376,0.39491611842308316,-0.08146753562605939,,0.1301472617186535,0.6882040183406011,0.673655719929057,,0.012943774837625661,,
AL,1990-08-01,1.292036524371992,1.89,0.0,81.4,,0.31344858279702376,0.39491611842308316,-0.08146753562605939,,0.1301472617186535,0.6882040183406011,0.673655719929057,,0.012943774837625661,,
AL,1990-09-01,1.1160693047393002,2.34,0.0,76.1,,0.31344858279702376,0.39491611842308316,-0.08146753562605939,,0.1301472617186535,0.6882040183406011,0.673655719929057,,0.012943774837625661,,
AL,1990-10-01,1.016733077190647,3.4,0.0,61.8,,0.31344858279702376,0.39491611842308316,-0.08146753562605939,,0.1301472617186535,0.6882040183406011,0.673655719929057,,0.012943774837625661,,
AL,1990-11-01,0.9640508726258588,4.73,0.0,55.2,,0.31344858279702376,0.39491611842308316,-0.08146753562605939,,0.1301472617186535,0.6882040183406011,0.673655719929057,,0.012943774837625661,,
AL,1990-12-01,1.0217789067997713,18.68,0.0,46.8,,0.31344858279702376,0.39491611842308316,-0.08146753562605939,,0.1301472617186535,0.6882040183406011,0.673655719929057,13.14,0.012943774837625661,,
AL,1991-01-01,1.1205931774332407,2.77,0.0,42.9,,0.31725677188182155,0.39476809372465943,-0.07751132184283789,,0.1211637966318615,0.6714206641875241,0.6557615015200715,,0.012788730167868703,,
AL,1991-02-01,0.9724563192773619,8.46,0.0,47.4,,0.31725677188182155,0.39476809372465943,-0.07751132184283789,,0.1211637966318615,0.6714206641875241,0.6557615015200715,,0.012788730167868703,,
AL,1991-03-01,0.9940229076033154,9.33,0.0,54.0,,0.31725677188182155,0.39476809372465943,-0.07751132184283789,,0.1211637966318615,0.6714206641875241,0.6557615015200715,,0.012788730167868703,,
AL,1991-04-01,0.9130594700043817,10.3,0.0,64.3,,0.31725677188182155,0.39476809372465943,-0.07751132184283789,,0.1211637966318615,0.6714206641875241,0.6557615015200715,,0.012788730167868703,,
AL,1991-05-01,1.1020179872993399,8.68,0.0,72.2,,0.31725677188182155,0.39476809372465943,-0.07751132184283789,,0.1211637966318615,0.6714206641875241,0.6557615015200715,,0.012788730167868703,,
AL,1991-06-01,1.2564324104262248,1.72,0.0,76.6,,0.31725677188182155,0.39476809372465943,-0.07751132184283789,,0.1211637966318615,0.6714206641875241,0.6557615015200715,,0.012788730167868703,,
AL,1991-07-01,1.392658715455787,2.59,0.0,80.9,,0.31725677188182155,0.39476809372465943,-0.07751132184283789,,0.1211637966318615,0.6714206641875241,0.6557615015200715,,0.012788730167868703,,
AL,1991-08-01,1.3757568473953927,4.54,0.0,79.6,,0.31725677188182155,0.39476809372465943,-0.07751132184283789,,0.1211637966318615,0.6714206641875241,0.6557615015200715,,0.012788730167868703,,
AL,1991-09-01,1.1883874481870582,3.34,0.0,74.0,,0.31725677188182155,0.39476809372465943,-0.07751132184283789,,0.1211637966318615,0.6714206641875241,0.6557615015200715,,0.012788730167868703,,
AL,1991-10-01,1.0826145132377831,2.49,0.0,62.7,,0.31725677188182155,0.39476809372465943,-0.07751132184283789,,0.1211637966318615,0.6714206641875241,0.6557615015200715,,0.012788730167868703,,
AL,1991-11-01,1.0265186503896941,4.05,0.0,47.7,,0.31725677188182155,0.39476809372465943,-0.07751132184283789,,0.1211637966318615,0.6714206641875241,0.6557615015200715,,0.012788730167868703,,
AL,1991-12-01,1.0879872983755075,12.02,0.0,46.7,,0.31725677188182155,0.39476809372465943,-0.07751132184283789,,0.1211637966318615,0.6714206641875241,0.6557615015200715,,0.012788730167868703,,
AL,1992-01-01,1.1625076424597762,2.76,0.2,41.8,,0.3403060268935059,0.40728557968268764,-0.06697955278918175,,0.1077343967079466,0.6589172137780182,0.6422118149674915,,0.012619841916758105,,
AL,1992-02-01,1.0088298999889158,3.21,0.0,47.9,,0.3403060268935059,0.40728557968268764,-0.06697955278918175,,0.1077343967079466,0.6589172137780182,0.6422118149674915,,0.012619841916758105,,
AL,1992-03-01,1.0312031610934778,4.93,0.0,51.5,,0.3403060268935059,0.40728557968268764,-0.06697955278918175,,0.1077343967079466,0.6589172137780182,0.6422118149674915,,0.012619841916758105,,
AL,1992-04-01,0.9472113816823604,2.48,0.0,60.3,,0.3403060268935059,0.40728557968268764,-0.06697955278918175,,0.1077343967079466,0.6589172137780182,0.6422118149674915,,0.012619841916758105,,
AL,1992-05-01,1.1432376692655217,2.45,0.0,66.9,,0.3403060268935059,0.40728557968268764,-0.06697955278918175,,0.1077343967079466,0.6589172137780182,0.6422118149674915,,0.012619841916758105,,
AL,1992-06-01,1.3034277816149389,10.59,0.0,73.5,,0.3403060268935059,0.40728557968268764,-0.06697955278918175,,0.1077343967079466,0.6589172137780182,0.6422118149674915,,0.012619841916758105,,
AL,1992-07-01,1.4447494707792987,6.13,0.0,79.1,,0.3403060268935059,0.40728557968268764,-0.06697955278918175,,0.1077343967079466,0.6589172137780182,0.6422118149674915,,0.012619841916758105,,
AL,1992-08-01,1.4272154082954802,3.39,0.0,74.5,,0.3403060268935059,0.40728557968268764,-0.06697955278918175,,0.1077343967079466,0.6589172137780182,0.6422118149674915,,0.012619841916758105,,
AL,1992-09-01,1.2328376778851398,5.87,0.0,71.7,,0.3403060268935059,0.40728557968268764,-0.06697955278918175,,0.1077343967079466,0.6589172137780182,0.6422118149674915,,0.012619841916758105,,
AL,1992-10-01,1.1231084311610235,2.61,0.0,60.3,,0.3403060268935059,0.40728557968268764,-0.06697955278918175,,0.1077343967079466,0.6589172137780182,0.6422118149674915,,0.012619841916758105,,
AL,1992-11-01,1.0649143687800187,5.19,0.0,49.9,,0.3403060268935059,0.40728557968268764,-0.06697955278918175,,0.1077343967079466,0.6589172137780182,0.6422118149674915,,0.012619841916758105,,
AL,1992-12-01,1.1286821789846586,6.02,0.0,43.1,,0.3403060268935059,0.40728557968268764,-0.06697955278918175,,0.1077343967079466,0.6589172137780182,0.6422118149674915,8.27,0.012619841916758105,,
AL,1993-01-01,1.2595286290007492,4.52,0.0,44.5,,0.33738914271314,0.41401290208680075,-0.07662375937366078,,0.0909450694482446,0.6924936908702172,0.6778574318877129,,0.012439603037538305,,
AL,1993-02-01,1.093025193485528,2.79,0.0,41.7,,0.33738914271314,0.41401290208680075,-0.07662375937366078,,0.0909450694482446,0.6924936908702172,0.6778574318877129,,0.012439603037538305,,
