"STATION","NAME","DATE","PRCP","SNOW","TAVG"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2006-10","2.39","0.0","65.0"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2006-11","4.19","0.0","57.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2006-12","2.33","0.0","56.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2007-01","3.83","0.0","52.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2007-02","2.47","0.0","49.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2007-03","0.79","0.0","60.8"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2007-04","0.89","0.0","64.1"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2007-05","0.93","0.0","71.3"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2007-06","4.33","0.0","78.5"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2007-07","6.17","0.0","80.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2007-08","5.28","0.0","83.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2007-09","7.29","0.0","77.5"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2007-10","5.67","0.0","71.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2007-11","0.03","0.0","57.5"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2007-12","4.39","0.0","57.0"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2008-01","3.07","0.0","48.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2008-02","2.71","0.0","55.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2008-03","2.41","0.0","58.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2008-04","2.49","0.0","65.0"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2008-05","3.66","0.0","71.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2008-06","2.62","0.0","81.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2008-07","4.97","0.0","81.1"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2008-08","5.99","0.0","81.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2008-09","5.69","0.0","76.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2008-10","11.10","0.0","64.5"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2008-11","2.27","0.0","54.5"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2008-12","0.35","0.0","56.0"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2009-01","1.30","0.0","48.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2009-02","1.33","0.0","49.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2009-03","2.84","0.0","58.0"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2009-04","5.25","0.0","64.5"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2009-05","6.46","0.0","73.3"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2009-06","5.04","0.0","80.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2009-07","8.16","0.0","80.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2009-08","10.12","0.0","81.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2009-09","0.48","0.0","76.6"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2009-10","2.71","0.0","67.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2009-11","2.25","0.0","58.8"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2009-12","10.06","0.0","50.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2010-01","6.46","0.0","44.5"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2010-02","2.61","3.4","45.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2010-03","4.53","0.0","55.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2010-04","0.70","0.0","66.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2010-05","3.67","0.0","75.5"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2010-06","7.94","0.0","83.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2010-07","9.86","0.0","82.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2010-08","10.07","0.0","83.3"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2010-09","8.12","0.0","78.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2010-10","0.83","0.0","68.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2010-11","0.30","0.0","58.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2010-12","2.49","0.2","42.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2011-01","1.97","0.0","44.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2011-02","3.13","0.0","54.8"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2011-03","2.68","0.0","59.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2011-04","2.00","0.0","68.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2011-05","0.41","0.0","74.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2011-06","4.37","0.0","83.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2011-07","6.94","0.0","83.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2011-08","7.95","0.0","83.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2011-09","3.61","0.0","76.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2011-10","1.91","0.0","64.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2011-11","1.40","0.0","59.1"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2011-12","0.65","0.0","54.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2012-01","0.64","0.0","52.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2012-02","2.27","0.0","55.3"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2012-03","5.51","0.0","65.3"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2012-04","1.33","0.0","67.1"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2012-05","3.06","0.0","74.9"
