,state,year,yearly_population,prcp,snow,tavg,yearly_gdp_rel_2017,yearly_energy_prod,yearly_energy_use,yearly_energy_flow,yearly_num_plants,yearly_pop_density,yearly_energy_renew,yearly_energy_fossil,yearly_energy_total,yearly_renew_pct,yearly_fossil_pct,total_co2
1379,SD,2004,770396.0,2.4783333333333335,1.5916666666666668,46.550000000000004,37616.6,67924.0,262858.0,-194934.0,4.0,0.1001056599463133,3755187.0,3755027.0,7510214.0,0.5000106521598452,0.4999893478401547,4336304.872
1380,SD,2005,775493.0,2.1508333333333334,3.15,47.65833333333333,39330.6,81514.0,283382.0,-201868.0,3.0,0.09944770616885,3232670.0,3288078.0,6520769.0,0.4957498111035677,0.5042469684173753,3602076.758
1381,SD,2006,783033.0,1.4625000000000001,1.8333333333333333,48.458333333333336,39961.6,100789.0,286567.0,-185778.0,4.0,0.0984901019497262,3545798.0,3586388.0,7132243.0,0.4971504756638269,0.5028415324604055,3974896.742
1382,SD,2007,791623.0,2.558333333333333,3.533333333333333,46.300000000000004,41646.2,106483.0,308772.0,-202289.0,5.0,0.0974213735578678,3067301.0,3069278.0,6136605.0,0.4998367990118315,0.5001589641177817,3241000.418
1383,SD,2008,799124.0,2.1241666666666665,4.591666666666667,44.050000000000004,43278.5,135740.0,331000.0,-195260.0,5.0,0.09650692508296581,3138243.0,3912226.0,7082672.0,0.4430874393166872,0.5523658302968145,4240119.674
1384,SD,2009,807067.0,1.9349999999999998,4.908333333333333,43.86666666666667,44255.80000000001,160359.0,330525.0,-170166.0,4.0,0.09555712227113729,4853432.0,3306007.0,8196531.0,0.5921324521312736,0.4033422187996361,3527016.141
1385,SD,2010,816068.0,2.5775,3.7916666666666665,45.958333333333336,44810.69999999999,179189.0,334461.0,-155272.0,4.0,0.0945031541489189,6610551.0,3439086.0,10049636.0,0.657790093093919,0.3422100064121725,3765613.5500000003
1386,SD,2011,823113.0,1.8958333333333333,4.341666666666667,45.15833333333333,47630.30000000001,186959.0,319267.0,-132308.0,4.0,0.0936943044272171,9276464.0,2722421.0,11998886.0,0.7731104370855761,0.2268894795733537,2990039.765
1387,SD,2012,832730.0,1.6416666666666666,3.3166666666666664,49.6,48653.9,192090.0,324141.0,-132051.0,6.0,0.0926122512699194,8334822.0,3138575.0,11473397.0,0.7264476248838946,0.2735523751161055,3309455.5700000003
1388,SD,2013,841120.0,2.1008333333333336,5.133333333333334,43.80833333333334,48610.1,194671.0,347166.0,-152495.0,7.0,0.091688463001712,6750308.0,3358578.0,10108887.0,0.667759764254957,0.3322401368221843,3595105.393
1389,SD,2014,847538.0,1.3683333333333332,2.216666666666667,43.925000000000004,49640.9,200356.0,344497.0,-144141.0,4.0,0.0909941501148031,7834507.0,3160733.0,10995240.0,0.7125362429560428,0.2874637570439572,3386622.431
1390,SD,2015,852029.0,2.1341666666666668,2.4499999999999997,47.88333333333333,50860.80000000001,192207.0,344098.0,-151891.0,3.0,0.090514524740355,7347998.0,2285035.0,9633033.0,0.7627917396317442,0.2372082603682557,2157763.5670000003
1391,SD,2016,860557.0,1.6283333333333332,2.3249999999999997,48.80833333333334,51264.30000000001,196251.0,337231.0,-140980.0,7.0,0.0896175384082634,8520149.0,3004034.0,11524184.0,0.7393277476305481,0.2606721655954122,2943290.577
1392,SD,2017,870094.0,1.7241666666666668,2.45,47.15833333333333,51615.1,201353.0,344250.0,-142897.0,6.0,0.08863525090392528,8215878.0,2719841.0,10935719.0,0.7512883240690439,0.2487116759309561,2873141.531
1393,SD,2018,875247.0,1.6391666666666669,5.033333333333333,44.800000000000004,51937.80000000001,209967.0,353791.0,-143824.0,5.0,0.08811341255668388,9102944.0,3513452.0,12616396.0,0.7215169847236881,0.2784830152763118,3387332.1999999997
1394,SD,2019,882486.0,3.1125000000000003,6.608333333333333,43.06666666666666,52510.19999999999,212946.0,350750.0,-137804.0,6.0,0.0873906214942786,10706313.0,3800334.0,14506647.0,0.7380280915362455,0.2619719084637545,3714491.9480000003
1395,SD,2020,,,,,52770.69999999999,206764.0,338809.0,-132045.0,5.0,,11376830.0,2758082.0,14146539.0,0.8042129597917907,0.1949651430643212,2647502.622
1396,SD,2021,,,,,55515.9,235994.0,348022.0,-112028.0,,,14311176.0,2988436.0,17322409.0,0.8261654600119418,0.1725184990147732,2805881.919
1397,SD,2022,,,,,55259.80000000001,239873.0,358362.0,-118489.0,,,14555720.0,3315989.0,17900462.0,0.8131477276955198,0.1852460009132725,3113812.738
1398,SD,2023,,,,,57275.1,,,,,,13717937.0,3701578.0,17436158.0,0.7867522765049503,0.2122932127593705,3180188.512
1399,SD,2024,,,,,,,,,,,,,,,,3382428.565
1400,TN,1990,4894492.0,3.9258333333333333,0.05833333333333333,62.050000000000004,,405357.0,1730495.0,-1325138.0,,0.0086109038486527,10015363.0,52186819.0,76187609.0,0.1314565863328248,0.6849777763730582,52394897.507479995
1401,TN,1991,4966587.0,3.9141666666666666,0.1416666666666667,61.34166666666667,,390635.0,1722162.0,-1331527.0,,0.0084859079283218,10872944.0,48606258.0,76192806.0,0.1427030263198339,0.6379376289147298,49223515.26125
1402,TN,1992,5049742.0,3.3208333333333333,0.10833333333333334,59.11666666666667,,357422.0,1775827.0,-1418405.0,,0.008346168972593,10011047.0,51932774.0,77748112.0,0.1287625736815319,0.6679618663923311,51935584.77206
1403,TN,1993,5137584.0,3.6991666666666667,0.7833333333333333,59.10833333333333,,207790.0,1815778.0,-1607988.0,,0.0082034668435591,8954227.0,61626655.0,73884199.0,0.12119271943382641,0.8340978968994439,61345352.67453999
1404,TN,1994,5231438.0,4.9825,0.27499999999999997,59.80833333333334,,308567.0,1845442.0,-1536875.0,,0.0080562935085917,12027959.0,54324954.0,78334957.0,0.1535452301326979,0.6934956765215304,54466836.86201999
1405,TN,1995,5326936.0,4.071666666666666,0.27499999999999997,59.550000000000004,,349956.0,1882763.0,-1532807.0,,0.0079118652824062,9628551.0,60207484.0,85730835.0,0.1123114104744226,0.7022850529800625,60096742.989029996
1406,TN,1996,5416643.0,4.055000000000001,1.7083333333333333,58.300000000000004,,433503.0,1974588.0,-1541085.0,,0.007780833996259301,11466983.0,57689687.0,92122368.0,0.12447555625144151,0.6262288763571514,58518588.91054
1407,TN,1997,5499233.0,4.58,0.39999999999999997,58.25,226832.79999999996,434070.0,1960857.0,-1526787.0,7.0,0.0076639778674589,11037998.0,61071894.0,96814073.0,0.1140123295917939,0.6308162863884469,65320760.892000005
1408,TN,1998,5570045.0,4.3341666666666665,0.18333333333333335,61.80833333333334,240963.4,456230.0,2043128.0,-1586898.0,7.0,0.0075665456921802,10806028.0,58396976.0,97728457.0,0.11057196984088262,0.5975432109810145,57995311.119
1409,TN,1999,5638706.0,3.4866666666666664,0.26666666666666666,60.925000000000004,248457.5,444965.0,2103753.0,-1658788.0,8.0,0.007474409908940101,7801957.0,58086819.0,93320137.0,0.0836042171691196,0.6224467823059454,59393808.787
1410,TN,2000,5703719.0,3.5399999999999996,0.5,59.65,251030.20000000004,420790.0,2150751.0,-1729961.0,7.0,0.0073892139497054,6396209.0,63430451.0,95838584.0,0.0667393938124127,0.6618467046633326,64243056.435
1411,TN,2001,5750789.0,4.0475,0.125,59.78333333333333,250311.4,481628.0,2158912.0,-1677284.0,8.0,0.007328733500742199,6946529.0,60585599.0,96221976.0,0.0721927493985365,0.6296440950246127,62403164.730000004
1412,TN,2002,5795918.0,4.72,0.4666666666666666,60.00833333333333,258542.4,472578.0,2174387.0,-1701809.0,9.0,0.0072716694749649,7977730.0,60444867.0,96114262.0,0.0830025620963515,0.6288855133694935,64749598.871
1413,TN,2003,5847812.0,4.9575000000000005,1.2583333333333335,58.75,267589.4,430393.0,2165124.0,-1734731.0,10.0,0.0072071400380176,12007579.0,55954095.0,92221791.0,0.130203272673375,0.6067339876320554,59339320.681
1414,TN,2004,5910809.0,4.935833333333333,0.10833333333333334,60.099999999999994,281564.2,492407.0,2208090.0,-1715683.0,11.0,0.0071303268300498,10411925.0,58542932.0,97594542.0,0.1066855255081785,0.5998586683259398,60635912.243
1415,TN,2005,5991057.0,3.276666666666667,0.0,60.51666666666666,289064.3,482119.0,2272933.0,-1790814.0,9.0,0.007034818730651299,9312880.0,59813168.0,97117165.0,0.0958932440006872,0.6158866766755393,60533660.714
1416,TN,2006,6088766.0,3.8125,0.14166666666666666,61.416666666666664,295668.2,426087.0,2273731.0,-1847644.0,9.0,0.0069219280228538,7803248.0,61322344.0,93911102.0,0.0830918585110416,0.6529829029159939,62638980.008
1417,TN,2007,6175727.0,2.9716666666666662,0.18333333333333335,62.291666666666664,294819.8,458628.0,2303263.0,-1844635.0,9.0,0.0068244596951905,4989538.0,61191266.0,95113409.0,0.0524588283866473,0.6433505711061203,63711756.402
1418,TN,2008,6247411.0,4.015,0.25,59.38333333333333,298526.9,447171.0,2235499.0,-1788328.0,10.0,0.006746154527051201,5696190.0,57741043.0,90663312.0,0.0628279496341364,0.6368733032828097,59949784.048
1419,TN,2009,6306019.0,4.824166666666667,0.05833333333333333,59.00833333333333,287308.8,453603.0,2010202.0,-1556599.0,8.0,0.006683455917275201,10263709.0,42229491.0,79716889.0,0.128752001348171,0.5297433395826573,42412866.527
1420,TN,2010,6356388.0,4.925,0.9666666666666667,59.53333333333333,292687.0,456985.0,2184274.0,-1727289.0,10.0,0.0066304951805962005,8178365.0,46189483.0,82348625.0,0.09931392297078419,0.560901690829689,46553657.301
1421,TN,2011,6404657.0,4.346666666666667,0.6666666666666666,60.40833333333333,301508.9,445846.0,2115372.0,-1669526.0,9.0,0.006580524140480899,9628782.0,44231845.0,81103862.0,0.11872162141921179,0.545372857830124,44453503.458000004
1422,TN,2012,6463610.0,3.8216666666666668,0.03333333333333333,62.26666666666667,311754.2,415547.0,2010004.0,-1594457.0,9.0,0.0065205047953077995,8355335.0,43638949.0,77724264.0,0.1074996991930345,0.5614585041294183,42218965.789
1423,TN,2013,6508290.0,4.575,0.19999999999999998,59.26666666666667,318347.9,467331.0,2040820.0,-1573489.0,9.0,0.0064757409396323,12510422.0,37633026.0,79651619.0,0.1570642525169513,0.4724703210364123,38290671.511
1424,TN,2014,6559452.0,4.2175,0.075,58.90833333333333,323879.6,442848.0,2126349.0,-1683501.0,9.0,0.0064252318638813,8979271.0,42259327.0,79506886.0,0.11293702283849978,0.5315178235002186,41818193.769
1425,TN,2015,6613679.0,4.235,0.4916666666666667,61.208333333333336,335461.1,415235.0,2096498.0,-1681263.0,11.0,0.006372549983148501,9703228.0,40045194.0,75214636.0,0.129007178868751,0.5324122555083561,37098798.235
1426,TN,2016,6673101.0,3.5625,0.9666666666666667,62.74166666666667,343544.9,445188.0,2138385.0,-1693197.0,11.0,0.0063158043014784,6890425.0,42607730.0,79340633.0,0.086846105702232,0.537022814022671,40009958.08
1427,TN,2017,6740060.0,4.411666666666666,0.15833333333333333,62.44166666666667,355417.5,463730.0,2066085.0,-1602355.0,11.0,0.0062530600617798,8826803.0,38107308.0,79046222.0,0.1116663488357482,0.482088922605308,36012858.688
1428,TN,2018,6806981.0,4.914166666666667,0.26666666666666666,61.75,362363.7,514938.0,2141312.0,-1626374.0,11.0,0.006191584786265701,10501328.0,34494971.0,81554917.0,0.128763885566826,0.4229661713713717,29307651.085
1429,TN,2019,6862615.0,5.3566666666666665,0.05833333333333333,62.5,370197.4000000001,511625.0,2090695.0,-1579070.0,9.0,0.0061413907089352,10494124.0,35786921.0,82327109.0,0.1274686324768187,0.4346918218639257,27758000.529000003
1430,TN,2020,,,,,367863.5999999999,516425.0,1938685.0,-1422260.0,11.0,,13816229.0,30021325.0,80566010.0,0.17148955248000983,0.3726301575565179,22060598.561
1431,TN,2021,,,,,400243.5999999999,496824.0,2099705.0,-1602881.0,,,11238242.0,32348868.0,79057209.0,0.142153285477103,0.4091830259274647,26666532.459
1432,TN,2022,,,,,414470.8,475879.0,2101812.0,-1625933.0,,,9889919.0,32552966.0,78036045.0,0.1267352670166716,0.4171529451550242,26138803.142
1433,TN,2023,,,,,422087.7,,,,,,9019219.0,30924927.0,77791204.0,0.1159413730117867,0.3975375802127963,25195240.377
1434,TN,2024,,,,,,,,,,,,,,,,27028083.755
1435,TX,1990,17056755.0,3.7733333333333334,0.024999999999999998,66.83333333333333,,10565631.0,10079993.0,485638.0,,0.0157474853804255,1794010.0,258983524.0,281559635.0,0.006371687475727801,0.919817657811639,202417935.97311
1436,TX,1991,17398005.0,4.4624999999999995,0.024999999999999998,66.03333333333333,,10590138.0,10080020.0,510118.0,,0.015438609196859,2224952.0,258780939.0,286328708.0,0.0077706214495264,0.9037897066192887,201651586.91259998
1437,TX,1992,17759738.0,3.5175,0.0,65.93333333333334,,10442398.0,10236320.0,206078.0,,0.0151241532955046,2638533.0,257662710.0,290292313.0,0.0090892279328112,0.8875974266669612,199152245.59483
1438,TX,1993,18161612.0,2.7391666666666663,0.024999999999999998,65.38333333333334,,10236011.0,10339357.0,-103346.0,,0.014789491153098,1786771.0,280194584.0,299688715.0,0.005962089696971001,0.9349520685154928,217223073.70852
1439,TX,1994,18564062.0,3.6766666666666663,0.008333333333333333,66.075,,10315287.0,10653346.0,-338059.0,,0.0144688700134701,1530729.0,271546116.0,307179524.0,0.0049831739435861,0.883998101383867,210231333.02204
1440,TX,1995,18958751.0,2.9499999999999997,0.0,66.0,,10218976.0,10800158.0,-581182.0,,0.0141676527108774,1703601.0,273303451.0,317636246.0,0.0053633709044653,0.8604290424714313,210648003.99742
1441,TX,1996,19340342.0,2.7633333333333336,0.125,65.72500000000001,,10238350.0,11572187.0,-1333837.0,,0.013888120489286,1042674.0,285793984.0,328948933.0,0.0031697138838264,0.8688095790236231,222369310.45835
1442,TX,1997,19740317.0,3.7525,0.0,64.46666666666667,860046.9,10185228.0,11972410.0,-1787182.0,82.0,0.0136067217157657,1872016.0,291519706.0,336319510.0,0.0055661831809876,0.866793918675726,223223957.433
1443,TX,1998,20157531.0,2.8533333333333335,0.041666666666666664,68.24166666666666,920059.6,10112573.0,12151583.0,-2039010.0,84.0,0.0133250942290501,1504991.0,309150041.0,355320164.0,0.0042355913130784,0.8700605040810462,234173689.72100002
1444,TX,1999,20558220.0,1.9675,0.0,68.58333333333333,957247.1999999998,9513403.0,11778877.0,-2265474.0,84.0,0.0130653821196582,1440252.0,314676591.0,358944744.0,0.0040124615949244,0.876671399317105,239711525.86400002
1445,TX,2000,20944499.0,3.0224999999999995,0.125,67.325,989904.9,9672367.0,12133169.0,-2460802.0,89.0,0.0128244175236657,1321150.0,332220901.0,377742365.0,0.003497489618354,0.8794907105534747,243736709.736
1446,TX,2001,21319622.0,3.1783333333333332,0.0,65.58333333333333,1020517.0,9489989.0,11927024.0,-2437035.0,100.0,0.0125987693402819,2387837.0,328014305.0,372580002.0,0.0064089242234745,0.88038623447106,233131576.447
1447,TX,2002,21690325.0,3.7016666666666667,0.31666666666666665,65.30833333333334,1042584.4,9246694.0,12216724.0,-2970030.0,97.0,0.0123834474587171,3779596.0,339901615.0,385628542.0,0.0098011313695758,0.8814223481414403,243124373.446
1448,TX,2003,22030931.0,2.0458333333333334,0.26666666666666666,66.02499999999999,1052132.3,9261471.0,12006762.0,-2745291.0,100.0,0.012191994972886,3466392.0,334416115.0,379199685.0,0.0091413367075977,0.8818997700380473,250547881.766
1449,TX,2004,22394023.0,3.966666666666667,0.24166666666666667,66.45833333333333,1111189.1,9127870.0,12047526.0,-2919656.0,103.0,0.011994316519189,4438299.0,339368224.0,390299132.0,0.011371531822930098,0.8695080162258725,248134917.201
1450,TX,2005,22778123.0,1.5833333333333333,0.0,67.89166666666667,1143413.1,9347155.0,11505184.0,-2158029.0,104.0,0.0117920603027738,5569769.0,347605976.0,396668722.0,0.014041361698288799,0.8763130459275285,255317781.169
1451,TX,2006,23359580.0,2.481666666666667,0.0,69.23333333333333,1225147.3,9656270.0,11632201.0,-1975931.0,101.0,0.011498537216850601,7332486.0,346050757.0,400582878.0,0.018304541713338,0.863868068270257,255041426.227
1452,TX,2007,23831983.0,4.173333333333333,0.024999999999999998,67.5,1288828.7,10232753.0,11711373.0,-1478620.0,106.0,0.0112706105908182,10650820.0,348119074.0,405492296.0,0.0262663929871555,0.8585097113657617,259313442.749
1453,TX,2008,24309039.0,2.2583333333333333,0.17500000000000002,68.68333333333334,1287191.5,11202831.0,11153042.0,49789.0,110.0,0.011049428979895,17264489.0,341412439.0,404787781.0,0.04265071677151241,0.843435634733253,264186713.769
1454,TX,2009,24801761.0,3.409166666666667,0.2833333333333334,66.45,1285560.2,10948804.0,10745617.0,203187.0,116.0,0.0108299164724633,21054760.0,329577686.0,397167910.0,0.0530122385768779,0.82981952393888,244248050.68
1455,TX,2010,25238386.0,2.6424999999999996,1.1583333333333334,66.98333333333333,1323059.1,11210133.0,11423420.0,-213287.0,112.0,0.010642558521769102,27521450.0,337763551.0,411695046.0,0.0668491162752538,0.8204217035927122,257125054.137
1456,TX,2011,25627909.0,2.16,0.35833333333333334,68.53333333333333,1370174.9,12356185.0,11627656.0,728529.0,114.0,0.0104808004429858,31139780.0,359373489.0,435476924.0,0.0715073021871533,0.8252411762695374,270499899.016
1457,TX,2012,26052403.0,2.605,0.06666666666666667,69.29166666666667,1438354.3999999997,13976122.0,11657497.0,2318625.0,113.0,0.0103100278312138,32916912.0,353473709.0,429812510.0,0.0765843506974704,0.8223904627624729,253199625.077
1458,TX,2013,26433846.0,2.4516666666666667,0.19999999999999998,66.18333333333334,1511806.5,15451195.0,12398030.0,3053165.0,115.0,0.0101612531146621,36516676.0,354153461.0,433380166.0,0.08426014586002069,0.8171888996876705,262941628.579
1459,TX,2014,26903208.0,1.7774999999999999,0.06666666666666667,66.15833333333333,1559636.1000000003,17379244.0,12360173.0,5019071.0,111.0,0.0099839766320804,40673373.0,353172914.0,437629668.0,0.0929401637367967,0.8070131890601164,260289644.806
1460,TX,2015,27394564.0,5.218333333333334,0.48333333333333334,67.15833333333333,1634127.1000000003,17797583.0,12477122.0,5320461.0,117.0,0.0098049014395702,46190534.0,359527275.0,449826336.0,0.1026852594064212,0.7992579496279205,246769115.202
1461,TX,2016,27825975.0,2.9566666666666666,0.0,69.14999999999999,1633863.3,16663100.0,12630351.0,4032749.0,117.0,0.0096528872752886,59603599.0,347403614.0,454047591.0,0.1312716996663902,0.765125993147269,243024352.939
1462,TX,2017,28188852.0,3.0533333333333332,0.008333333333333333,69.83333333333333,1667313.0,17314819.0,12738502.0,4576317.0,118.0,0.0095286250039554,70312121.0,339324065.0,452794365.0,0.1552848852259899,0.7493999290384279,248588865.327
1463,TX,2018,28508309.0,4.666666666666667,0.0,67.15833333333333,1746543.3,20178477.0,13544283.0,6634194.0,112.0,0.009421849608828,80032459.0,351565040.0,477352425.0,0.1676590602844428,0.7364894815397659,237037058.991
1464,TX,2019,28856455.0,2.8791666666666664,0.0,66.39999999999999,1806736.1000000003,23152627.0,13724994.0,9427633.0,113.0,0.0093081773211574,89460987.0,347601239.0,483201031.0,0.185142376072455,0.7193718901646963,221906598.921
1465,TX,2020,,,,,1773657.1000000003,23240850.0,12974842.0,10266008.0,110.0,,102057267.0,325596370.0,473514930.0,0.215531254737839,0.6876158477199441,203375299.794
1466,TX,2021,,,,,1879101.3,23307021.0,13712230.0,9594791.0,,,115477782.0,322236594.0,481844256.0,0.2396578989207666,0.6687567403522187,208580695.047
1467,TX,2022,,,,,1952708.6000000003,25142391.0,13780584.0,11361807.0,,,137849456.0,341850639.0,525563343.0,0.2622889473476844,0.6504461232944094,216122630.074
1468,TX,2023,,,,,2097090.3999999997,,,,,,148762830.0,354008535.0,547294552.0,0.2718149293764575,0.6468336542111239,211021896.601
1469,TX,2024,,,,,,,,,,,,,,,,210900766.78
1470,UT,1990,1731223.0,0.8916666666666666,4.0249999999999995,53.26666666666667,,866407.0,535789.0,330618.0,,0.04904278651565971,660268.0,31721266.0,32563539.0,0.020276297364362,0.9741344759855494,32804439.157819998
1471,UT,1991,1779780.0,1.4841666666666666,4.066666666666666,51.73333333333333,,836597.0,564864.0,271733.0,,0.0477047724999719,813206.0,29488898.0,30505906.0,0.0266573298953979,0.9666619309716616,31178702.765869997
1472,UT,1992,1836799.0,1.0083333333333333,4.058333333333333,53.6,,835910.0,551440.0,284470.0,,0.0462238927612656,788753.0,32218060.0,33237139.0,0.0237310738448336,0.969339147993454,33611316.850099996
1473,UT,1993,1898404.0,1.5741666666666667,6.8500000000000005,50.175000000000004,,906714.0,575833.0,330881.0,,0.0447238838519092,1008167.0,32768478.0,34058102.0,0.0296013853032679,0.9621345898840752,34324712.04052
1474,UT,1994,1960446.0,1.2741666666666667,5.949999999999999,54.51666666666667,,1005471.0,586381.0,419090.0,,0.0433085124507382,945242.0,33971023.0,35196834.0,0.0268558814125156,0.9651726913846851,35327746.89961
1475,UT,1995,2014177.0,1.4100000000000001,3.35,53.824999999999996,,989115.0,635710.0,353405.0,,0.0421531970626216,1108485.0,31438209.0,32807388.0,0.0337876639249671,0.9582661381027956,33257472.03317
1476,UT,1996,2067976.0,1.4441666666666666,9.025,54.19166666666666,,1039635.0,664944.0,374691.0,,0.0410565693218876,1240869.0,31472175.0,32951861.0,0.0376570233772229,0.9550955255607566,33567970.71397
1477,UT,1997,2119784.0,1.4124999999999999,3.9250000000000003,53.291666666666664,86283.5,1033208.0,678299.0,354909.0,5.0,0.04005313748948,1512679.0,32918516.0,34712212.0,0.043577718412183,0.9483266580648908,37464677.275
1478,UT,1998,2165960.0,1.9841666666666666,5.466666666666666,52.81666666666666,91312.7,1030056.0,701774.0,328282.0,6.0,0.0391992465234815,1474768.0,34150879.0,35910430.0,0.041067957136687,0.9510016727730636,38371174.85
1479,UT,1999,2203482.0,1.1283333333333332,3.9166666666666665,53.15,95206.8,1019543.0,693588.0,325955.0,6.0,0.0385317420337447,1410672.0,35174502.0,36784628.0,0.0383494975129285,0.956228291883229,38704886.325
1480,UT,2000,2244502.0,1.3641666666666667,4.7250000000000005,53.65,98648.5,1032547.0,740298.0,292249.0,6.0,0.0378275448184051,897968.0,35439623.0,36609074.0,0.0245285636014721,0.9680557066261768,37533163.473
1481,UT,2001,2283715.0,1.2558333333333334,6.141666666666667,53.68333333333334,100244.3,1051309.0,710796.0,340513.0,7.0,0.037178019148624,661147.0,35182961.0,35853750.0,0.0184401073806784,0.9812909667747446,36444443.842
1482,UT,2002,2324815.0,0.8583333333333334,3.1999999999999997,51.85833333333333,102828.10000000002,968084.0,690668.0,277416.0,7.0,0.0365207554149469,675383.0,35921423.0,36608003.0,0.0184490533395115,0.9812450845789101,37746473.986
1483,UT,2003,2360137.0,1.33,5.141666666666667,54.84166666666667,104829.2,907800.0,701636.0,206164.0,7.0,0.0359741828546393,619804.0,37394621.0,38023666.0,0.0163004798117046,0.983456487336071,39216926.322
1484,UT,2004,2401580.0,1.2416666666666667,3.475,52.0,111318.89999999998,879836.0,732463.0,147373.0,9.0,0.0353533923500362,644724.0,37560305.0,38211977.0,0.0168723015823023,0.9829458706101492,39145182.008
1485,UT,2005,2457719.0,1.4083333333333332,2.4,53.25,118430.2,979625.0,757641.0,221984.0,9.0,0.0345458532891677,969265.0,37188815.0,38165131.0,0.0253966113728261,0.9744186388355379,38552367.888
1486,UT,2006,2525507.0,1.3458333333333332,4.691666666666667,53.68333333333334,127539.39999999998,1076497.0,775074.0,301423.0,9.0,0.033618596186825,937391.0,40306226.0,41263324.0,0.022717292479878703,0.9768051163304244,40522303.0
1487,UT,2007,2597746.0,1.1166666666666667,4.758333333333334,53.74166666666667,133799.8,1076192.0,778088.0,298104.0,10.0,0.0326837188855261,702707.0,44634159.0,45372575.0,0.0154874833531048,0.9837254993793056,42177273.8
1488,UT,2008,2663029.0,0.9808333333333333,5.591666666666666,51.89166666666667,133662.9,1163537.0,764160.0,399377.0,10.0,0.0318824917039957,946261.0,45430286.0,46578763.0,0.020315288321418,0.975343334042598,41899327.338
1489,UT,2009,2723421.0,1.3233333333333333,3.7000000000000006,52.050000000000004,130958.60000000002,1118738.0,736113.0,382625.0,10.0,0.0311754958194124,1273915.0,42006225.0,43542946.0,0.0292565183807269,0.9647079230697896,38625560.482
1490,UT,2010,2776212.0,1.5599999999999998,4.191666666666666,52.60833333333333,133739.1,1063354.0,746108.0,317246.0,11.0,0.030582678844411,1420141.0,40563018.0,42249355.0,0.0336133178837878,0.9600860888882208,36985780.094000004
1491,UT,2011,2818798.0,1.5966666666666667,3.3166666666666664,51.68333333333334,138301.1,1113792.0,779115.0,334677.0,10.0,0.030120640074244403,2133143.0,38447658.0,40836150.0,0.0522366334730379,0.9415103529593264,35530121.86
1492,UT,2012,2861360.0,1.0566666666666666,3.9916666666666667,56.50833333333333,140622.5,1106494.0,776014.0,330480.0,10.0,0.029672603237621203,1787954.0,37418511.0,39402961.0,0.04537613302716,0.94963703362293,33957059.0
1493,UT,2013,2909190.0,0.9716666666666667,5.333333333333333,53.225,145026.9,1113695.0,813530.0,300165.0,10.0,0.0291847558942523,1365810.0,40917381.0,42516751.0,0.032124044473671,0.9623825912756128,37730807.086
1494,UT,2014,2951948.0,1.2058333333333333,1.6083333333333334,55.525,150076.3,1160521.0,784843.0,375678.0,10.0,0.0287620242633,1816591.0,41777426.0,43784526.0,0.0414893380369128,0.9541596042400916,37361122.598
1495,UT,2015,3000449.0,1.3475000000000001,2.183333333333333,56.26666666666666,155431.5,1011349.0,787248.0,224101.0,9.0,0.028297098200969196,1856066.0,39893886.0,41949120.0,0.0442456480612704,0.951006505023228,35779026.572
1496,UT,2016,3064277.0,1.2408333333333335,2.8249999999999997,56.208333333333336,162528.2,904548.0,788797.0,115751.0,10.0,0.0277076778633263,3120579.0,34662315.0,38133928.0,0.0818320892618248,0.9089626172263188,29915177.364
1497,UT,2017,3126779.0,1.3358333333333334,3.525,56.09166666666667,172075.0,885206.0,798502.0,86704.0,11.0,0.0271538218722845,4844000.0,32298832.0,37411876.0,0.129477602245875,0.8633309914744719,29610435.176
1498,UT,2018,3181595.0,1.1025,4.2250000000000005,56.15833333333333,182106.0,866526.0,818984.0,47542.0,11.0,0.0266859861170262,4391095.0,34673167.0,39375424.0,0.111518672154489,0.8805788859568852,30592650.348
1499,UT,2019,3233028.0,1.6766666666666667,3.6916666666666664,53.50833333333333,192760.6,858663.0,831962.0,26701.0,10.0,0.026261449019309397,4190533.0,34650155.0,39117033.0,0.1071280891881549,0.8858073412674218,30293109.117
1500,UT,2020,,,,,194750.20000000004,761253.0,801446.0,-40193.0,10.0,,4567082.0,32305726.0,37087309.0,0.1231440652650209,0.8710722581678816,28107740.922000002
1501,UT,2021,,,,,210446.9,767529.0,821273.0,-53744.0,,,5217786.0,37100015.0,42565645.0,0.12258209643011402,0.8715952736062146,32332659.099
1502,UT,2022,,,,,217442.5,818532.0,848682.0,-30150.0,,,5635186.0,33528344.0,39386043.0,0.1430757083162682,0.8512747523278742,28936608.867
1503,UT,2023,,,,,225459.4,,,,,,5839335.0,27463763.0,33496554.0,0.174326439668988,0.8198981602704564,22862293.142
1504,UT,2024,,,,,,,,,,,,,,,,22990385.903
1505,VA,1990,6216884.0,3.4075,0.4833333333333334,59.958333333333336,,1639467.0,1947533.0,-308066.0,,0.0068794913979414,1309533.0,26472975.0,52564458.0,0.0249128983694647,0.5036288018036826,25836021.14632
1506,VA,1991,6301217.0,2.4691666666666667,0.425,60.18333333333334,,1496396.0,1953955.0,-457559.0,,0.0067874190017579,1080088.0,28906274.0,54729094.0,0.0197351704744098,0.5281701538856097,28092427.67012
1507,VA,1992,6414307.0,3.035,0.6333333333333333,56.725,,1532477.0,1982330.0,-449853.0,,0.0066677507016736,1089986.0,30553589.0,56352354.0,0.0193423330638503,0.5421883352024656,29884015.42005
