,year,month,state,monthly_num_plants,total_facility_age,total_weighted_facility_age,date,yearly_num_plants
513,1997,11,NJ,10,134,10962480.75,1997-11,11
514,1997,11,NM,8,82,28703475.75,1997-11,7
515,1997,11,NV,5,55,21653962.0,1997-11,6
516,1997,11,NY,30,510,85540919.5,1997-11,30
517,1997,11,OH,24,672,342817177.75,1997-11,24
518,1997,11,OK,14,154,35259746.5,1997-11,12
519,1997,11,OR,3,33,6939979.75,1997-11,3
520,1997,11,PA,23,535,219333527.25,1997-11,24
521,1997,11,RI,1,11,2608344.75,1997-11,1
522,1997,11,SC,14,148,31847590.75,1997-11,13
523,1997,11,SD,2,22,3436862.0,1997-11,2
524,1997,11,TN,7,173,132992363.5,1997-11,7
525,1997,11,TX,79,857,195902165.25,1997-11,82
526,1997,11,UT,6,78,32002599.75,1997-11,5
527,1997,11,VA,10,104,28297510.0,1997-11,10
528,1997,11,VT,1,11,212643.75,1997-11,1
529,1997,11,WA,2,13,8557105.0,1997-11,2
530,1997,11,WI,22,479,85518363.75,1997-11,22
531,1997,11,WV,13,347,186320049.75,1997-11,13
532,1997,11,WY,6,114,82488696.75,1997-11,6
533,1997,12,AL,10,204,130461225.0,1997-12,10
534,1997,12,AR,6,72,23481060.0,1997-12,6
535,1997,12,AZ,9,108,43691979.0,1997-12,9
536,1997,12,CA,24,273,30332791.5,1997-12,24
537,1997,12,CO,14,168,39584907.24,1997-12,14
538,1997,12,CT,6,72,18198279.0,1997-12,6
539,1997,12,DE,4,48,5174949.0,1997-12,4
540,1997,12,FL,46,615,147754602.0,1997-12,46
541,1997,12,GA,13,384,199446162.0,1997-12,13
542,1997,12,IA,21,372,40822902.0,1997-12,21
543,1997,12,ID,1,12,76107.0,1997-12,1
544,1997,12,IL,26,615,195432843.75,1997-12,26
545,1997,12,IN,23,612,292184685.0,1997-12,23
546,1997,12,KS,13,204,48643884.0,1997-12,13
547,1997,12,KY,20,528,235555590.0,1997-12,20
548,1997,12,LA,20,240,47084385.0,1997-12,20
549,1997,12,MA,10,180,61536912.0,1997-12,10
550,1997,12,MD,11,228,61510011.0,1997-12,11
551,1997,12,ME,2,15,2947699.5,1997-12,2
552,1997,12,MI,24,384,97255371.0,1997-12,24
553,1997,12,MN,12,186,71484100.5,1997-12,12
554,1997,12,MO,18,516,187740702.0,1997-12,18
555,1997,12,MS,9,180,49372719.0,1997-12,9
556,1997,12,MT,3,36,18159093.0,1997-12,3
557,1997,12,NC,15,180,71930889.0,1997-12,15
558,1997,12,ND,7,84,32962242.0,1997-12,7
559,1997,12,NE,9,108,18609879.0,1997-12,9
560,1997,12,NH,3,84,19709496.0,1997-12,3
561,1997,12,NJ,11,156,13322838.0,1997-12,11
562,1997,12,NM,7,78,36639225.0,1997-12,7
563,1997,12,NV,6,72,19458519.0,1997-12,6
564,1997,12,NY,30,540,96788469.0,1997-12,30
565,1997,12,OH,24,696,410430576.0,1997-12,24
566,1997,12,OK,12,144,42107235.0,1997-12,12
567,1997,12,OR,3,36,8823123.0,1997-12,3
568,1997,12,PA,24,570,253614949.5,1997-12,24
569,1997,12,RI,1,12,2985966.0,1997-12,1
570,1997,12,SC,13,150,35960439.0,1997-12,13
571,1997,12,SD,2,24,3740085.0,1997-12,2
572,1997,12,TN,7,180,159415380.0,1997-12,7
573,1997,12,TX,82,972,237566025.75,1997-12,82
574,1997,12,UT,5,60,39386493.0,1997-12,5
575,1997,12,VA,10,114,36397398.0,1997-12,10
576,1997,12,VT,1,12,175854.0,1997-12,1
577,1997,12,WA,2,15,12081138.0,1997-12,2
578,1997,12,WI,22,501,89217124.5,1997-12,22
579,1997,12,WV,13,360,218335599.0,1997-12,13
580,1997,12,WY,6,120,85514964.0,1997-12,6
581,1998,1,AL,10,214,118453477.0,1998-01,11
582,1998,1,AR,4,52,30339556.0,1998-01,7
583,1998,1,AZ,9,117,46696204.75,1998-01,11
584,1998,1,CA,25,310,33987839.0,1998-01,26
585,1998,1,CO,14,182,40821959.1,1998-01,13
586,1998,1,CT,6,78,16950846.25,1998-01,6
587,1998,1,DC,1,13,3321.5,1998-01,0
588,1998,1,DE,4,52,4473264.25,1998-01,5
589,1998,1,FL,44,635,156755634.25,1998-01,46
590,1998,1,GA,13,385,172806729.0,1998-01,13
591,1998,1,IA,20,380,50902756.25,1998-01,19
592,1998,1,ID,1,13,451844.25,1998-01,1
593,1998,1,IL,27,654,199005818.5,1998-01,27
594,1998,1,IN,23,635,291537538.5,1998-01,22
595,1998,1,KS,9,165,59022562.0,1998-01,14
596,1998,1,KY,20,548,229819781.25,1998-01,21
597,1998,1,LA,19,247,45666403.25,1998-01,19
598,1998,1,MA,10,190,62076086.25,1998-01,11
599,1998,1,MD,12,252,62866585.25,1998-01,12
600,1998,1,ME,2,17,2134194.25,1998-01,2
601,1998,1,MI,24,408,110634565.75,1998-01,24
602,1998,1,MN,12,198,73874337.5,1998-01,12
603,1998,1,MO,18,534,192357836.25,1998-01,18
604,1998,1,MS,8,176,44492318.0,1998-01,10
605,1998,1,MT,2,26,20048294.5,1998-01,3
606,1998,1,NC,15,195,62116073.5,1998-01,14
607,1998,1,ND,7,91,34955735.75,1998-01,7
608,1998,1,NE,8,104,20371091.0,1998-01,9
609,1998,1,NH,3,87,19313831.75,1998-01,3
610,1998,1,NJ,9,141,9809310.5,1998-01,12
611,1998,1,NM,6,72,33616519.75,1998-01,8
612,1998,1,NV,5,65,24458495.75,1998-01,5
613,1998,1,NY,29,533,96329752.75,1998-01,28
614,1998,1,OH,23,707,426274355.0,1998-01,24
615,1998,1,OK,12,156,45912148.75,1998-01,13
616,1998,1,OR,3,39,9039137.25,1998-01,3
617,1998,1,PA,25,595,264554670.75,1998-01,31
618,1998,1,RI,1,13,3247049.0,1998-01,3
619,1998,1,SC,13,163,35578835.25,1998-01,14
620,1998,1,SD,3,39,4195529.0,1998-01,3
621,1998,1,TN,7,187,150338932.75,1998-01,7
622,1998,1,TX,81,1041,236817249.0,1998-01,84
623,1998,1,UT,5,65,41688829.0,1998-01,6
624,1998,1,VA,10,124,37529183.25,1998-01,9
625,1998,1,VT,1,13,406614.0,1998-01,1
626,1998,1,WA,2,17,12358328.75,1998-01,2
627,1998,1,WI,22,523,96863047.0,1998-01,22
628,1998,1,WV,13,373,219589619.0,1998-01,12
629,1998,1,WY,6,126,95260079.0,1998-01,6
630,1998,2,AL,11,238,117025104.0,1998-02,11
631,1998,2,AR,5,70,22151556.0,1998-02,7
632,1998,2,AZ,9,126,36360898.0,1998-02,11
633,1998,2,CA,23,307,24853495.75,1998-02,26
634,1998,2,CO,14,196,37852095.96,1998-02,13
635,1998,2,CT,6,84,12861366.0,1998-02,6
636,1998,2,DC,1,14,80136.0,1998-02,0
637,1998,2,DE,5,70,4494591.5,1998-02,5
638,1998,2,FL,42,627,144696267.5,1998-02,46
639,1998,2,GA,13,398,156246177.0,1998-02,13
640,1998,2,IA,19,362,50590225.5,1998-02,19
641,1998,2,ID,1,14,0.0,1998-02,1
642,1998,2,IL,25,629,161418063.25,1998-02,27
643,1998,2,IN,23,658,277852710.5,1998-02,22
644,1998,2,KS,10,188,51734511.5,1998-02,14
645,1998,2,KY,20,568,200512543.0,1998-02,21
646,1998,2,LA,17,238,39910608.5,1998-02,19
647,1998,2,MA,10,200,52783558.5,1998-02,11
648,1998,2,MD,11,226,66953023.0,1998-02,12
649,1998,2,ME,1,14,333287.5,1998-02,2
650,1998,2,MI,24,432,106974861.0,1998-02,24
651,1998,2,MN,11,196,68345936.5,1998-02,12
652,1998,2,MO,17,514,183300028.5,1998-02,18
653,1998,2,MS,7,170,30904411.5,1998-02,10
654,1998,2,MT,2,28,19427002.0,1998-02,3
655,1998,2,NC,14,196,52167836.0,1998-02,14
656,1998,2,ND,7,98,33626834.5,1998-02,7
657,1998,2,NE,8,112,20634631.5,1998-02,9
658,1998,2,NH,3,90,12287487.0,1998-02,3
659,1998,2,NJ,11,178,8226436.0,1998-02,12
660,1998,2,NM,7,92,31450532.0,1998-02,8
661,1998,2,NV,5,70,21943505.5,1998-02,5
662,1998,2,NY,29,562,86394005.5,1998-02,28
663,1998,2,OH,23,730,381973562.9,1998-02,24
664,1998,2,OK,11,154,44798806.5,1998-02,13
665,1998,2,OR,3,42,7147318.5,1998-02,3
666,1998,2,PA,26,634,257901399.0,1998-02,31
667,1998,2,RI,1,14,2138860.5,1998-02,3
668,1998,2,SC,13,176,31575172.0,1998-02,14
669,1998,2,SD,3,42,3664335.5,1998-02,3
670,1998,2,TN,7,194,134642307.0,1998-02,7
671,1998,2,TX,79,1094,220009157.75,1998-02,84
672,1998,2,UT,5,70,39569061.0,1998-02,6
673,1998,2,VA,10,134,35638470.0,1998-02,9
674,1998,2,VT,1,14,199269.0,1998-02,1
675,1998,2,WA,2,19,9985991.25,1998-02,2
676,1998,2,WI,21,531,86498043.25,1998-02,22
677,1998,2,WV,12,348,213080465.0,1998-02,12
678,1998,2,WY,6,132,92913428.5,1998-02,6
679,1998,3,AL,11,249,137421924.75,1998-03,11
680,1998,3,AR,9,135,24714150.0,1998-03,7
681,1998,3,AZ,11,165,45195011.25,1998-03,11
682,1998,3,CA,25,360,34368459.0,1998-03,26
683,1998,3,CO,14,210,43053002.7,1998-03,13
684,1998,3,CT,6,90,15922473.75,1998-03,6
685,1998,3,DE,5,75,8730386.25,1998-03,5
686,1998,3,FL,45,738,169105838.25,1998-03,46
687,1998,3,GA,15,441,209948920.5,1998-03,13
688,1998,3,IA,20,420,59112074.25,1998-03,19
689,1998,3,ID,1,15,84967.5,1998-03,1
690,1998,3,IL,26,693,176155306.5,1998-03,27
691,1998,3,IN,22,666,294907607.25,1998-03,22
692,1998,3,KS,13,243,60781347.0,1998-03,14
693,1998,3,KY,22,618,226946819.25,1998-03,21
694,1998,3,LA,20,300,53347050.0,1998-03,19
695,1998,3,MA,10,210,57096814.5,1998-03,11
696,1998,3,MD,12,276,73044572.25,1998-03,12
697,1998,3,ME,2,21,165202.5,1998-03,2
698,1998,3,MI,24,456,113076928.5,1998-03,24
699,1998,3,MN,11,207,76294029.0,1998-03,12
700,1998,3,MO,17,555,202991335.5,1998-03,18
701,1998,3,MS,10,222,50849382.75,1998-03,10
702,1998,3,MT,2,30,23907146.25,1998-03,3
703,1998,3,NC,15,225,67862842.5,1998-03,14
704,1998,3,ND,7,105,37949107.5,1998-03,7
705,1998,3,NE,8,120,23300448.75,1998-03,9
706,1998,3,NH,3,93,9024669.0,1998-03,3
707,1998,3,NJ,10,174,10785127.5,1998-03,12
708,1998,3,NM,8,114,41141440.5,1998-03,8
709,1998,3,NV,5,75,26594193.75,1998-03,5
710,1998,3,NY,30,630,100538652.0,1998-03,28
711,1998,3,OH,24,768,395692041.75,1998-03,24
712,1998,3,OK,14,210,53418840.0,1998-03,13
713,1998,3,OR,3,45,9600813.75,1998-03,3
714,1998,3,PA,25,621,282291834.75,1998-03,31
715,1998,3,RI,1,15,2678152.5,1998-03,3
716,1998,3,SC,14,204,39375654.0,1998-03,14
717,1998,3,SD,3,45,4134435.0,1998-03,3
718,1998,3,TN,7,201,163862924.25,1998-03,7
719,1998,3,TX,82,1218,274545041.25,1998-03,84
720,1998,3,UT,5,75,41788653.75,1998-03,6
721,1998,3,VA,10,144,46852182.75,1998-03,9
722,1998,3,VT,1,15,114847.5,1998-03,1
723,1998,3,WA,2,21,13702910.25,1998-03,2
724,1998,3,WI,21,552,100415959.5,1998-03,22
725,1998,3,WV,13,399,232872210.0,1998-03,12
726,1998,3,WY,6,138,102956291.25,1998-03,6
727,1998,4,AL,11,260,130027924.0,1998-04,11
728,1998,4,AR,8,128,26573156.0,1998-04,7
729,1998,4,AZ,9,144,53687420.0,1998-04,11
730,1998,4,CA,25,385,29939100.5,1998-04,26
731,1998,4,CO,14,224,43062496.16,1998-04,13
732,1998,4,CT,6,96,13129680.0,1998-04,6
733,1998,4,DE,5,80,7166644.0,1998-04,5
734,1998,4,FL,45,783,176684114.0,1998-04,46
735,1998,4,GA,14,464,204224615.0,1998-04,13
736,1998,4,IA,19,424,61184810.0,1998-04,19
737,1998,4,ID,1,16,173656.0,1998-04,1
738,1998,4,IL,26,695,168107528.25,1998-04,27
739,1998,4,IN,22,688,277985644.0,1998-04,22
740,1998,4,KS,12,240,56187952.0,1998-04,14
741,1998,4,KY,20,608,186462822.0,1998-04,21
742,1998,4,LA,18,273,60507968.0,1998-04,19
743,1998,4,MA,10,220,47002794.0,1998-04,11
744,1998,4,MD,12,288,67149688.0,1998-04,12
745,1998,4,ME,1,16,837156.0,1998-04,2
746,1998,4,MI,24,480,108670960.0,1998-04,24
747,1998,4,MN,12,234,65254496.5,1998-04,12
748,1998,4,MO,15,540,200940018.0,1998-04,18
749,1998,4,MS,9,216,55418466.0,1998-04,10
750,1998,4,MT,3,48,24753672.0,1998-04,3
751,1998,4,NC,15,240,64950172.0,1998-04,14
752,1998,4,ND,7,112,30310064.0,1998-04,7
753,1998,4,NE,8,128,25440268.0,1998-04,9
754,1998,4,NH,3,96,10446752.0,1998-04,3
755,1998,4,NJ,9,168,9839054.0,1998-04,12
756,1998,4,NM,8,122,41699550.0,1998-04,8
757,1998,4,NV,6,96,19985104.0,1998-04,5
758,1998,4,NY,30,660,87979598.0,1998-04,28
759,1998,4,OH,22,736,385621174.8,1998-04,24
760,1998,4,OK,15,240,49382072.0,1998-04,13
761,1998,4,OR,3,48,10495984.0,1998-04,3
762,1998,4,PA,23,614,267571359.5,1998-04,31
763,1998,4,RI,1,16,2366216.0,1998-04,3
764,1998,4,SC,13,202,35586035.0,1998-04,14
765,1998,4,SD,3,48,5004940.0,1998-04,3
766,1998,4,TN,7,208,123445288.0,1998-04,7
767,1998,4,TX,84,1332,282683293.5,1998-04,84
768,1998,4,UT,5,80,39278040.0,1998-04,6
769,1998,4,VA,10,154,42331616.5,1998-04,9
770,1998,4,VT,1,16,292380.0,1998-04,1
771,1998,4,WA,2,23,16473806.5,1998-04,2
772,1998,4,WI,21,573,98668191.75,1998-04,22
773,1998,4,WV,12,372,228002259.0,1998-04,12
774,1998,4,WY,6,144,95457442.0,1998-04,6
775,1998,5,AL,12,288,171801127.0,1998-05,11
776,1998,5,AR,9,153,31259366.25,1998-05,7
777,1998,5,AZ,9,153,48745957.25,1998-05,11
778,1998,5,CA,24,393,23559420.5,1998-05,26
779,1998,5,CO,14,238,43973354.64,1998-05,13
780,1998,5,CT,6,102,16579245.75,1998-05,6
781,1998,5,DC,1,17,507029.25,1998-05,0
782,1998,5,DE,5,85,9575602.75,1998-05,5
783,1998,5,FL,48,879,244819122.5,1998-05,46
784,1998,5,GA,17,529,254760149.0,1998-05,13
785,1998,5,IA,21,477,57719290.5,1998-05,19
786,1998,5,ID,1,17,10357.25,1998-05,1
787,1998,5,IL,27,762,220788603.0,1998-05,27
788,1998,5,IN,22,710,305268882.25,1998-05,22
789,1998,5,KS,17,337,66245579.5,1998-05,14
790,1998,5,KY,21,621,223795138.0,1998-05,21
791,1998,5,LA,22,359,85609076.85,1998-05,19
792,1998,5,MA,10,230,60450876.25,1998-05,11
793,1998,5,MD,11,283,76463811.75,1998-05,12
794,1998,5,ME,1,17,3615819.25,1998-05,2
795,1998,5,MI,24,504,136671048.5,1998-05,24
796,1998,5,MN,14,280,59860341.25,1998-05,12
797,1998,5,MO,18,606,204134249.5,1998-05,18
798,1998,5,MS,10,242,85943718.75,1998-05,10
799,1998,5,MT,3,51,20432869.5,1998-05,3
800,1998,5,NC,15,255,88311170.75,1998-05,14
801,1998,5,ND,7,119,35393498.5,1998-05,7
802,1998,5,NE,10,158,31180588.0,1998-05,9
803,1998,5,NH,3,99,18769794.75,1998-05,3
804,1998,5,NJ,11,211,12934831.25,1998-05,12
805,1998,5,NM,8,130,43118709.25,1998-05,8
806,1998,5,NV,6,102,18468141.25,1998-05,5
807,1998,5,NY,30,690,121617291.25,1998-05,28
808,1998,5,OH,25,851,445190900.5,1998-05,24
809,1998,5,OK,15,255,67793361.43,1998-05,13
810,1998,5,OR,3,51,1826824.25,1998-05,3
811,1998,5,PA,25,695,286005634.75,1998-05,31
812,1998,5,RI,1,17,3019306.25,1998-05,3
813,1998,5,SC,14,232,49763000.0,1998-05,14
814,1998,5,SD,3,51,5560772.25,1998-05,3
815,1998,5,TN,7,215,170194707.75,1998-05,7
816,1998,5,TX,88,1484,412846853.75,1998-05,84
817,1998,5,UT,5,85,45104072.75,1998-05,6
818,1998,5,VA,10,164,48135457.0,1998-05,9
819,1998,5,VT,1,17,332188.5,1998-05,1
820,1998,5,WA,2,25,7426923.0,1998-05,2
821,1998,5,WI,22,611,111431467.5,1998-05,22
822,1998,5,WV,13,425,238312598.0,1998-05,12
823,1998,5,WY,6,150,83633480.5,1998-05,6
824,1998,6,AL,12,300,198172084.5,1998-06,11
825,1998,6,AR,9,162,50163592.5,1998-06,7
826,1998,6,AZ,11,198,52011009.0,1998-06,11
827,1998,6,CA,25,435,32866287.75,1998-06,26
828,1998,6,CO,14,252,51389528.4,1998-06,13
829,1998,6,CT,6,108,18289948.5,1998-06,6
830,1998,6,DC,1,18,800388.0,1998-06,0
831,1998,6,DE,5,90,10294416.0,1998-06,5
832,1998,6,FL,48,927,299502639.0,1998-06,46
833,1998,6,GA,17,546,317085495.0,1998-06,13
834,1998,6,IA,21,498,56120667.0,1998-06,19
835,1998,6,ID,1,18,23188.5,1998-06,1
836,1998,6,IL,27,789,239716447.5,1998-06,27
837,1998,6,IN,23,750,331038283.5,1998-06,22
838,1998,6,KS,17,354,77556672.0,1998-06,14
839,1998,6,KY,22,684,270854215.5,1998-06,21
840,1998,6,LA,22,381,108493748.1,1998-06,19
841,1998,6,MA,10,240,68727907.5,1998-06,11
842,1998,6,MD,12,312,97285416.0,1998-06,12
843,1998,6,ME,2,27,3560211.0,1998-06,2
844,1998,6,MI,25,534,144972672.0,1998-06,24
845,1998,6,MN,14,294,76711378.5,1998-06,12
846,1998,6,MO,18,624,231614262.0,1998-06,18
847,1998,6,MS,10,252,79375543.5,1998-06,10
848,1998,6,MT,3,54,21474063.0,1998-06,3
849,1998,6,NC,15,270,105432754.5,1998-06,14
850,1998,6,ND,7,126,39034561.5,1998-06,7
851,1998,6,NE,10,168,28168012.5,1998-06,9
852,1998,6,NH,3,102,18163776.0,1998-06,3
853,1998,6,NJ,12,240,19505598.0,1998-06,12
854,1998,6,NM,8,138,50330755.5,1998-06,8
855,1998,6,NV,7,126,27604566.0,1998-06,5
856,1998,6,NY,31,738,146218941.0,1998-06,28
857,1998,6,OH,25,876,442959392.7,1998-06,24
858,1998,6,OK,16,288,90667458.0,1998-06,13
859,1998,6,OR,2,36,2509596.0,1998-06,3
860,1998,6,PA,26,738,328711273.5,1998-06,31
861,1998,6,RI,1,18,2322612.0,1998-06,3
862,1998,6,SC,15,249,65271353.25,1998-06,14
863,1998,6,SD,4,72,5440365.0,1998-06,3
864,1998,6,TN,7,222,182463871.5,1998-06,7
865,1998,6,TX,89,1590,507905796.0,1998-06,84
866,1998,6,UT,6,120,45514824.0,1998-06,6
867,1998,6,VA,10,174,60078160.5,1998-06,9
868,1998,6,VT,1,18,213219.0,1998-06,1
869,1998,6,WA,2,27,6107944.5,1998-06,2
870,1998,6,WI,22,633,124490842.5,1998-06,22
871,1998,6,WV,13,438,255701653.5,1998-06,12
872,1998,6,WY,6,156,94803828.0,1998-06,6
873,1998,7,AL,12,312,224677759.5,1998-07,11
874,1998,7,AR,9,171,57798598.5,1998-07,7
875,1998,7,AZ,11,209,78685901.75,1998-07,11
876,1998,7,CA,27,480,94433873.5,1998-07,26
877,1998,7,CO,14,266,62271760.71,1998-07,13
878,1998,7,CT,6,114,19838964.0,1998-07,6
879,1998,7,DC,1,19,2131268.0,1998-07,0
880,1998,7,DE,6,96,14225333.75,1998-07,5
881,1998,7,FL,48,975,323039280.0,1998-07,46
882,1998,7,GA,17,563,327151186.25,1998-07,13
883,1998,7,IA,21,519,74937941.75,1998-07,19
884,1998,7,ID,1,19,443251.0,1998-07,1
885,1998,7,IL,27,816,267234712.0,1998-07,27
886,1998,7,IN,23,773,388735859.0,1998-07,22
887,1998,7,KS,17,371,89874050.5,1998-07,14
888,1998,7,KY,22,706,316399842.25,1998-07,21
889,1998,7,LA,22,403,122504647.0,1998-07,19
890,1998,7,MA,13,253,79011884.5,1998-07,11
891,1998,7,MD,12,324,117250021.0,1998-07,12
892,1998,7,ME,2,29,6166771.0,1998-07,2
893,1998,7,MI,25,559,161239372.25,1998-07,24
894,1998,7,MN,14,308,86883308.75,1998-07,12
895,1998,7,MO,18,642,262913684.5,1998-07,18
896,1998,7,MS,10,262,90429381.5,1998-07,10
897,1998,7,MT,3,57,32168363.25,1998-07,3
898,1998,7,NC,15,285,120420926.5,1998-07,14
899,1998,7,ND,7,133,50059946.0,1998-07,7
900,1998,7,NE,10,178,35267537.5,1998-07,9
901,1998,7,NH,3,105,18832712.75,1998-07,3
902,1998,7,NJ,12,252,29096389.25,1998-07,12
903,1998,7,NM,8,146,61087729.5,1998-07,8
904,1998,7,NV,8,152,41686736.25,1998-07,5
905,1998,7,NY,31,769,176897534.75,1998-07,28
906,1998,7,OH,25,901,493735732.1,1998-07,24
907,1998,7,OK,16,304,108838379.25,1998-07,13
908,1998,7,OR,3,57,11579716.25,1998-07,3
909,1998,7,PA,36,774,371470163.0,1998-07,31
910,1998,7,RI,1,19,3738231.0,1998-07,3
911,1998,7,SC,15,264,72242944.5,1998-07,14
912,1998,7,SD,4,76,6273904.5,1998-07,3
913,1998,7,TN,7,229,196254690.25,1998-07,7
914,1998,7,TX,89,1679,591801753.75,1998-07,84
915,1998,7,UT,6,126,59318733.0,1998-07,6
916,1998,7,VA,10,184,79028480.25,1998-07,9
917,1998,7,VT,1,19,257820.5,1998-07,1
918,1998,7,WA,2,29,18346330.25,1998-07,2
919,1998,7,WI,22,655,138132682.25,1998-07,22
920,1998,7,WV,13,451,263254662.25,1998-07,12
921,1998,7,WY,6,162,115356792.0,1998-07,6
922,1998,8,AL,12,324,222882780.0,1998-08,11
923,1998,8,AR,9,180,60973420.0,1998-08,7
924,1998,8,AZ,11,220,87853410.0,1998-08,11
925,1998,8,CA,27,507,138181115.25,1998-08,26
926,1998,8,CO,14,280,64241469.4,1998-08,13
927,1998,8,CT,6,120,22582560.0,1998-08,6
928,1998,8,DC,1,20,855395.0,1998-08,0
929,1998,8,DE,6,102,15734139.5,1998-08,5
930,1998,8,FL,47,1003,337018506.75,1998-08,46
931,1998,8,GA,17,580,328896340.0,1998-08,13
932,1998,8,IA,21,540,80447968.0,1998-08,19
933,1998,8,ID,1,20,901050.0,1998-08,1
934,1998,8,IL,27,843,289911249.75,1998-08,27
935,1998,8,IN,22,776,396354617.0,1998-08,22
936,1998,8,KS,17,388,93569676.0,1998-08,14
937,1998,8,KY,22,728,315111412.0,1998-08,21
938,1998,8,LA,22,425,124226325.0,1998-08,19
939,1998,8,MA,14,268,79978227.0,1998-08,11
940,1998,8,MD,12,336,124171330.0,1998-08,12
941,1998,8,ME,2,31,4896980.75,1998-08,2
942,1998,8,MI,24,576,163563435.0,1998-08,24
943,1998,8,MN,14,322,97249087.0,1998-08,12
944,1998,8,MO,18,660,272923420.0,1998-08,18
945,1998,8,MS,10,272,93191689.0,1998-08,10
946,1998,8,MT,3,60,30399075.0,1998-08,3
947,1998,8,NC,15,300,134172015.0,1998-08,14
948,1998,8,ND,7,140,52290375.0,1998-08,7
949,1998,8,NE,10,188,36796245.0,1998-08,9
950,1998,8,NH,3,108,21746430.0,1998-08,3
951,1998,8,NJ,12,264,29730426.0,1998-08,12
952,1998,8,NM,8,154,65310976.5,1998-08,8
953,1998,8,NV,8,160,47101765.0,1998-08,5
954,1998,8,NY,31,800,198473393.0,1998-08,28
955,1998,8,OH,25,926,501685661.0,1998-08,24
956,1998,8,OK,16,320,106686705.0,1998-08,13
957,1998,8,OR,3,60,14769560.0,1998-08,3
958,1998,8,PA,37,812,388296346.5,1998-08,31
959,1998,8,RI,2,22,4035592.0,1998-08,3
960,1998,8,SC,15,279,75975155.75,1998-08,14
961,1998,8,SD,3,60,6809105.0,1998-08,3
962,1998,8,TN,7,236,203093611.0,1998-08,7
963,1998,8,TX,89,1768,589102950.25,1998-08,84
964,1998,8,UT,6,132,67214031.0,1998-08,6
965,1998,8,VA,10,194,77235914.5,1998-08,9
966,1998,8,VT,1,20,179315.0,1998-08,1
967,1998,8,WA,2,31,22144297.0,1998-08,2
968,1998,8,WI,22,677,136771877.25,1998-08,22
969,1998,8,WV,13,464,293955287.0,1998-08,12
970,1998,8,WY,6,168,122671872.0,1998-08,6
971,1998,9,AL,12,336,213679169.25,1998-09,11
972,1998,9,AR,9,189,64012929.75,1998-09,7
973,1998,9,AZ,11,231,83150560.5,1998-09,11
974,1998,9,CA,27,534,109924751.25,1998-09,26
975,1998,9,CO,14,294,65069975.879999995,1998-09,13
976,1998,9,CT,6,126,17339663.25,1998-09,6
977,1998,9,DC,1,21,96453.0,1998-09,0
978,1998,9,DE,6,108,13191891.0,1998-09,5
979,1998,9,FL,47,1050,316142804.25,1998-09,46
980,1998,9,GA,17,597,313266285.0,1998-09,13
981,1998,9,IA,20,540,72895638.0,1998-09,19
982,1998,9,ID,1,21,912712.5,1998-09,1
983,1998,9,IL,27,870,248010188.25,1998-09,27
984,1998,9,IN,22,798,379451751.0,1998-09,22
985,1998,9,KS,17,405,83468174.25,1998-09,14
986,1998,9,KY,22,750,307443376.5,1998-09,21
987,1998,9,LA,21,426,121480075.5,1998-09,19
988,1998,9,MA,14,282,73474007.25,1998-09,11
989,1998,9,MD,12,348,104338709.25,1998-09,12
990,1998,9,ME,1,21,1337248.5,1998-09,2
991,1998,9,MI,25,609,161781184.5,1998-09,24
992,1998,9,MN,14,336,86043622.5,1998-09,12
993,1998,9,MO,18,678,236509770.75,1998-09,18
994,1998,9,MS,10,282,77322389.25,1998-09,10
995,1998,9,MT,3,63,33522709.5,1998-09,3
996,1998,9,NC,15,315,122985182.25,1998-09,14
997,1998,9,ND,7,147,48327237.0,1998-09,7
998,1998,9,NE,10,198,30214982.25,1998-09,9
999,1998,9,NH,3,111,16388750.25,1998-09,3
1000,1998,9,NJ,12,276,17958329.25,1998-09,12
1001,1998,9,NM,8,162,63997842.0,1998-09,8
1002,1998,9,NV,8,168,42359283.75,1998-09,5
1003,1998,9,NY,31,831,145808652.0,1998-09,28
1004,1998,9,OH,25,951,441574995.3,1998-09,24
1005,1998,9,OK,16,336,104854328.25,1998-09,13
1006,1998,9,OR,3,63,14993496.0,1998-09,3
1007,1998,9,PA,40,858,333452672.25,1998-09,31
1008,1998,9,RI,2,24,3576039.0,1998-09,3
1009,1998,9,SC,15,294,70573437.0,1998-09,14
1010,1998,9,SD,4,84,2684871.0,1998-09,3
1011,1998,9,TN,7,243,177082549.5,1998-09,7
1012,1998,9,TX,87,1815,553043317.5,1998-09,84
1013,1998,9,UT,6,138,69051035.25,1998-09,6
1014,1998,9,VA,10,204,71213014.5,1998-09,9
1015,1998,9,VT,1,21,337653.75,1998-09,1
1016,1998,9,WA,2,33,21659706.0,1998-09,2
1017,1998,9,WI,22,699,124123766.25,1998-09,22
1018,1998,9,WV,13,477,271454182.5,1998-09,12
1019,1998,9,WY,6,174,121474803.75,1998-09,6
1020,1998,10,AL,11,326,201728287.0,1998-10,11
1021,1998,10,AR,8,176,54289207.5,1998-10,7
1022,1998,10,AZ,11,242,88777150.0,1998-10,11
1023,1998,10,CA,26,539,83882976.5,1998-10,26
1024,1998,10,CO,14,308,67711919.22,1998-10,13
1025,1998,10,CT,6,132,15937856.0,1998-10,6
1026,1998,10,DE,5,110,9277191.0,1998-10,5
1027,1998,10,FL,47,1097,302253991.25,1998-10,46
