state,date,monthly_renew_pct,monthly_fossil_pct,monthly_coal_pct,yearly_renew_pct,yearly_fossil_pct,yearly_coal_pct
KS,2003-07,0.008979546111187784,0.799823996558911,0.752094434542297,0.008125270037768782,0.8009764308029023,0.7539500888601421
KS,2003-08,0.008809446875088679,0.800053463578598,0.7524639232728735,0.008125270037768782,0.8009764308029023,0.7539500888601421
KS,2003-09,0.008638970905445773,0.8002834388188126,0.7528342303422155,0.008125270037768782,0.8009764308029023,0.7539500888601421
KS,2003-10,0.008468116949294818,0.8005139239698268,0.7532053584720055,0.008125270037768782,0.8009764308029023,0.7539500888601421
KS,2003-11,0.008296883748109147,0.800744920729416,0.7535773103960093,0.008125270037768782,0.8009764308029023,0.7539500888601421
KS,2003-12,0.008125270037768782,0.8009764308029023,0.7539500888601421,0.008125270037768782,0.8009764308029023,0.7539500888601421
KS,2004-01,0.008109273035204837,0.7988422463185014,0.7527364706566442,0.007934115074562136,0.7754741559260238,0.7394480506120868
KS,2004-02,0.008093288338390146,0.796709703562857,0.7515237860331244,0.007934115074562136,0.7754741559260238,0.7394480506120868
KS,2004-03,0.008077315933130809,0.7945788006423389,0.7503120339127571,0.007934115074562136,0.7754741559260238,0.7394480506120868
KS,2004-04,0.008061355805254742,0.7924495356662287,0.7491012132203728,0.007934115074562136,0.7754741559260238,0.7394480506120868
KS,2004-05,0.008045407940611649,0.7903219067467129,0.747891322882454,0.007934115074562136,0.7754741559260238,0.7394480506120868
KS,2004-06,0.008029472325072961,0.7881959119988782,0.746682361827132,0.007934115074562136,0.7754741559260238,0.7394480506120868
KS,2004-07,0.008013548944531811,0.7860715495407056,0.7454743289841841,0.007934115074562136,0.7754741559260238,0.7394480506120868
KS,2004-08,0.007997637784902983,0.7839488174930654,0.744267223285031,0.007934115074562136,0.7754741559260238,0.7394480506120868
KS,2004-09,0.007981738832122874,0.7818277139797106,0.7430610436627321,0.007934115074562136,0.7754741559260238,0.7394480506120868
KS,2004-10,0.007965852072149452,0.7797082371272721,0.7418557890519836,0.007934115074562136,0.7754741559260238,0.7394480506120868
KS,2004-11,0.00794997749096221,0.7775903850652531,0.7406514583891154,0.007934115074562136,0.7754741559260238,0.7394480506120868
KS,2004-12,0.007934115074562136,0.7754741559260239,0.739448050612087,0.007934115074562136,0.7754741559260238,0.7394480506120868
KS,2005-01,0.00806486219394978,0.777328406687689,0.7404608575010834,0.009531929828111282,0.7981343050569901,0.7518252088800013
KS,2005-02,0.008196039237691414,0.7791887546204779,0.7414769947146752,0.009531929828111282,0.7981343050569901,0.7518252088800013
KS,2005-03,0.00832764832980331,0.7810552298471098,0.7424964787061373,0.009531929828111282,0.7981343050569901,0.7518252088800013
KS,2005-04,0.008459691608316245,0.7829278626890577,0.7435193260373055,0.009531929828111282,0.7981343050569901,0.7518252088800013
KS,2005-05,0.008592171225391305,0.7848066836681892,0.744545553379473,0.009531929828111282,0.7981343050569901,0.7518252088800013
KS,2005-06,0.008725089347436791,0.7866917235084263,0.7455751775142964,0.009531929828111282,0.7981343050569901,0.7518252088800013
KS,2005-07,0.008858448155226323,0.7885830131374189,0.7466082153347101,0.009531929828111282,0.7981343050569901,0.7518252088800013
KS,2005-08,0.008992249844018092,0.7904805836882363,0.747644683845851,0.009531929828111282,0.7981343050569901,0.7518252088800013
KS,2005-09,0.009126496623675338,0.7923844665010767,0.7486846001659905,0.009531929828111282,0.7981343050569901,0.7518252088800013
KS,2005-10,0.009261190718787993,0.7942946931249916,0.7497279815274779,0.009531929828111282,0.7981343050569901,0.7518252088800013
KS,2005-11,0.009396334368795573,0.796211295319628,0.7507748452776918,0.009531929828111282,0.7981343050569901,0.7518252088800013
KS,2005-12,0.009531929828111282,0.7981343050569901,0.7518252088800013,0.009531929828111282,0.7981343050569901,0.7518252088800013
KS,2006-01,0.01056392277808392,0.7960213976026242,0.7501079555531985,0.022000369213985425,0.7726063607784739,0.7310775196482117
KS,2006-02,0.01159718849720847,0.7939058842744208,0.7483885843174892,0.022000369213985425,0.7726063607784739,0.7310775196482117
KS,2006-03,0.012631729341519746,0.7917877602486226,0.7466670912523923,0.022000369213985425,0.7726063607784739,0.7310775196482117
KS,2006-04,0.01366754767287119,0.7896670206895595,0.7449434724277446,0.022000369213985425,0.7726063607784739,0.7310775196482117
KS,2006-05,0.014704645858952835,0.7875436607496109,0.7432177239036709,0.022000369213985425,0.7726063607784739,0.7310775196482117
KS,2006-06,0.01574302627330937,0.7854176755691699,0.7414898417305537,0.022000369213985425,0.7726063607784739,0.7310775196482117
KS,2006-07,0.01678269129535822,0.7832890602766053,0.7397598219490027,0.022000369213985425,0.7726063607784739,0.7310775196482117
KS,2006-08,0.01782364331040774,0.7811578099882254,0.7380276605898256,0.022000369213985425,0.7726063607784739,0.7310775196482117
KS,2006-09,0.018865884709675457,0.7790239198082393,0.736293353673997,0.022000369213985425,0.7726063607784739,0.7310775196482117
KS,2006-10,0.01990941789030636,0.7768873848287204,0.7345568972126277,0.022000369213985425,0.7726063607784739,0.7310775196482117
KS,2006-11,0.020954245255391298,0.7747482001295691,0.7328182872069353,0.022000369213985425,0.7726063607784739,0.7310775196482117
KS,2006-12,0.022000369213985425,0.7726063607784739,0.7310775196482118,0.022000369213985425,0.7726063607784739,0.7310775196482117
KS,2007-01,0.022109888204777866,0.77236183267653,0.7303642147854432,0.023204071106541303,0.7699188000461911,0.7232377248594615
KS,2007-02,0.022217593927369914,0.7721213531421282,0.7296627198655484,0.023204071106541303,0.7699188000461911,0.7232377248594615
KS,2007-03,0.02232353104451403,0.7718848224546809,0.7289727439968903,0.023204071106541303,0.7699188000461911,0.7232377248594615
KS,2007-04,0.022427742764118422,0.7716521441418989,0.7282940057633344,0.023204071106541303,0.7699188000461911,0.7232377248594615
KS,2007-05,0.02253027089800614,0.7714232248485964,0.7276262328415468,0.023204071106541303,0.7699188000461911,0.7232377248594615
KS,2007-06,0.02263115591784918,0.7711979742118046,0.7269691616366916,0.023204071106541303,0.7699188000461911,0.7232377248594615
KS,2007-07,0.022730437008434738,0.7709763047418418,0.726322536935503,0.023204071106541303,0.7699188000461911,0.7232377248594615
KS,2007-08,0.022828152118410962,0.7707581317090112,0.7256861115757761,0.023204071106541303,0.7699188000461911,0.7232377248594615
KS,2007-09,0.02292433800865019,0.7705433730356177,0.7250596461313731,0.023204071106541303,0.7699188000461911,0.7232377248594615
KS,2007-10,0.02301903029835921,0.7703319491930153,0.7244429086119035,0.023204071106541303,0.7699188000461911,0.7232377248594615
KS,2007-11,0.02311226350905805,0.7701237831034141,0.7238356741762882,0.023204071106541303,0.7699188000461911,0.7232377248594615
KS,2007-12,0.023204071106541303,0.7699188000461912,0.7232377248594615,0.023204071106541303,0.7699188000461911,0.7232377248594615
KS,2008-01,0.024354576257273938,0.770690763110948,0.7237033880962783,0.03795783434559672,0.7798182431555639,0.7292092627884762
KS,2008-02,0.02551859709428469,0.7714717948970357,0.7241745217633805,0.03795783434559672,0.7798182431555639,0.7292092627884762
KS,2008-03,0.026696373190302193,0.7722620561523634,0.7246512228270546,0.03795783434559672,0.7798182431555639,0.7292092627884762
KS,2008-04,0.0278881498137804,0.7730617114465442,0.7251335905589139,0.03795783434559672,0.7798182431555639,0.7292092627884762
KS,2008-05,0.029094178099177057,0.773870929285148,0.7256217266048176,0.03795783434559672,0.7798182431555639,0.7292092627884762
KS,2008-06,0.0303147152233776,0.7746898822280769,0.7261157350562776,0.03795783434559672,0.7798182431555639,0.7292092627884762
KS,2008-07,0.031550024588524926,0.7755187470122412,0.726615722524459,0.03795783434559672,0.7798182431555639,0.7292092627884762
KS,2008-08,0.032800376011527965,0.7763577046787149,0.7271217982168828,0.03795783434559672,0.7798182431555639,0.7292092627884762
KS,2008-09,0.03406604592053543,0.7772069407045645,0.7276340740169474,0.03795783434559672,0.7798182431555639,0.7292092627884762
KS,2008-10,0.035347317558675324,0.7780666451395553,0.7281526645663924,0.03795783434559672,0.7798182431555639,0.7292092627884762
KS,2008-11,0.036644481195375535,0.7789370127479407,0.7286776873508294,0.03795783434559672,0.7798182431555639,0.7292092627884762
KS,2008-12,0.03795783434559672,0.7798182431555639,0.7292092627884761,0.03795783434559672,0.7798182431555639,0.7292092627884762
KS,2009-01,0.03993116187658402,0.7773752573795305,0.7260026016043624,0.06161591409684552,0.7505294649811425,0.6907648358812809
KS,2009-02,0.04190415805960695,0.7749326818133336,0.7227964788613535,0.06161591409684552,0.7505294649811425,0.6907648358812809
KS,2009-03,0.04387682297811507,0.7724905163536623,0.7195908944238433,0.06161591409684552,0.7505294649811425,0.6907648358812809
KS,2009-04,0.045849156715529985,0.7700487608972405,0.716385848156272,0.06161591409684552,0.7505294649811425,0.6907648358812809
KS,2009-05,0.047821159355245266,0.7676074153408267,0.7131813399231249,0.06161591409684552,0.7505294649811425,0.6907648358812809
KS,2009-06,0.049792830980626465,0.7651664795812142,0.7099773695889324,0.06161591409684552,0.7505294649811425,0.6907648358812809
KS,2009-07,0.05176417167501118,0.7627259535152304,0.7067739370182712,0.06161591409684552,0.7505294649811425,0.6907648358812809
KS,2009-08,0.053735181521709016,0.7602858370397382,0.7035710420757627,0.06161591409684552,0.7505294649811425,0.6907648358812809
KS,2009-09,0.055705860604001636,0.7578461300516343,0.7003686846260743,0.06161591409684552,0.7505294649811425,0.6907648358812809
KS,2009-10,0.057676209005142726,0.7554068324478503,0.6971668645339182,0.06161591409684552,0.7505294649811425,0.6907648358812809
KS,2009-11,0.059646226808358085,0.7529679441253528,0.6939655816640526,0.06161591409684552,0.7505294649811425,0.6907648358812809
KS,2009-12,0.06161591409684552,0.7505294649811425,0.6907648358812809,0.06161591409684552,0.7505294649811425,0.6907648358812809
KS,2010-01,0.062444973641910664,0.7486186013374503,0.6896978174003916,0.0713274346033185,0.7281457995722456,0.6782658882247182
KS,2010-02,0.06327035971828718,0.7467162045135483,0.6886355267572107,0.0713274346033185,0.7281457995722456,0.6782658882247182
KS,2010-03,0.06409209668708826,0.7448222183605555,0.6875779325984318,0.0713274346033185,0.7281457995722456,0.6782658882247182
KS,2010-04,0.06491020869449676,0.7429365872249751,0.6865250038473686,0.0713274346033185,0.7281457995722456,0.6782658882247182
KS,2010-05,0.06572471967413036,0.7410592559432423,0.6854767097009113,0.0713274346033185,0.7281457995722456,0.6782658882247182
KS,2010-06,0.06653565334937543,0.7391901698363453,0.6844330196265221,0.0713274346033185,0.7281457995722456,0.6782658882247182
KS,2010-07,0.0673430332356904,0.737329274704517,0.6833939033592717,0.0713274346033185,0.7281457995722456,0.6782658882247182
KS,2010-08,0.06814688264287867,0.7354765168219949,0.6823593308989131,0.0713274346033185,0.7281457995722456,0.6782658882247182
KS,2010-09,0.06894722467733208,0.7336318429318517,0.6813292725069947,0.0713274346033185,0.7281457995722456,0.6782658882247182
KS,2010-10,0.06974408224424473,0.7317952002408917,0.6803036987040111,0.0713274346033185,0.7281457995722456,0.6782658882247182
KS,2010-11,0.07053747804979828,0.7299665364146151,0.6792825802665902,0.0713274346033185,0.7281457995722456,0.6782658882247182
KS,2010-12,0.07132743460331849,0.7281457995722456,0.6782658882247182,0.0713274346033185,0.7281457995722456,0.6782658882247182
KS,2011-01,0.07219958214928843,0.7302748001889787,0.6798200958217056,0.08233547561014325,0.7550175441535949,0.6978827306269157
KS,2011-02,0.07307957631212021,0.7324229551933101,0.681388286455845,0.08233547561014325,0.7550175441535949,0.6978827306269157
KS,2011-03,0.07396752346306022,0.7345905242482403,0.6829706496856577,0.08233547561014325,0.7550175441535949,0.6978827306269157
KS,2011-04,0.07486353190475249,0.7367777717315083,0.6845673785115058,0.08233547561014325,0.7550175441535949,0.6978827306269157
KS,2011-05,0.07576771191527454,0.7389849668430859,0.6861786694540661,0.08233547561014325,0.7550175441535949,0.6978827306269157
KS,2011-06,0.07668017579338327,0.7412123837156287,0.68780472263496,0.08233547561014325,0.7550175441535949,0.6978827306269157
KS,2011-07,0.07760103790501052,0.743460301527976,0.689445741859611,0.08233547561014325,0.7550175441535949,0.6978827306269157
KS,2011-08,0.07853041473104802,0.7457290046217981,0.6911019347024001,0.08233547561014325,0.7550175441535949,0.6978827306269157
KS,2011-09,0.07946842491646426,0.7480187826214969,0.6927735125941938,0.08233547561014325,0.7550175441535949,0.6978827306269157
KS,2011-10,0.08041518932079657,0.750329930557461,0.6944606909123234,0.08233547561014325,0.7550175441535949,0.6978827306269157
KS,2011-11,0.08137083107006325,0.7526627489927892,0.6961636890730954,0.08233547561014325,0.7550175441535949,0.6978827306269157
KS,2011-12,0.08233547561014325,0.7550175441535949,0.6978827306269157,0.08233547561014325,0.7550175441535949,0.6978827306269157
KS,2012-01,0.08518425287083593,0.7501136229102493,0.6923236791919031,0.11718044364112741,0.6950349750322405,0.6298869023084482
KS,2012-02,0.08804285239016796,0.7451927935065278,0.6867454607824353,0.11718044364112741,0.6950349750322405,0.6298869023084482
KS,2012-03,0.09091132505490412,0.7402549683453092,0.6811479760990174,0.11718044364112741,0.6950349750322405,0.6298869023084482
KS,2012-04,0.09378972210392691,0.7353000592233324,0.6755311251550388,0.11718044364112741,0.6950349750322405,0.6298869023084482
KS,2012-05,0.09667809513128728,0.7303279773259449,0.6698948072708195,0.11718044364112741,0.6950349750322405,0.6298869023084482
KS,2012-06,0.09957649608928737,0.7253386332217963,0.6642389210675946,0.11718044364112741,0.6950349750322405,0.6298869023084482
KS,2012-07,0.10248497729159542,0.7203319368574755,0.6585633644614363,0.11718044364112741,0.6950349750322405,0.6298869023084482
KS,2012-08,0.10540359141639313,0.7153077975520937,0.6528680346571117,0.11718044364112741,0.6950349750322405,0.6298869023084482
KS,2012-09,0.10833239150955619,0.7102661239918088,0.647152828141877,0.11718044364112741,0.6950349750322405,0.6298869023084482
KS,2012-10,0.11127143098786786,0.705206824224294,0.6414176406792058,0.11718044364112741,0.6950349750322405,0.6298869023084482
KS,2012-11,0.11422076364226653,0.700129805653147,0.6356623673024525,0.11718044364112741,0.6950349750322405,0.6298869023084482
KS,2012-12,0.1171804436411274,0.6950349750322405,0.6298869023084482,0.11718044364112741,0.6950349750322405,0.6298869023084482
KS,2013-01,0.1241947157495229,0.6915134342830879,0.6284627374033439,0.19490841636842074,0.6560113644453964,0.6141051577179272
KS,2013-02,0.13110406022355775,0.6880445728332841,0.6270598768120905,0.19490841636842074,0.6560113644453964,0.6141051577179272
KS,2013-03,0.13791081402797103,0.6846272174012074,0.6256778460416664,0.19490841636842074,0.6560113644453964,0.6141051577179272
KS,2013-04,0.14461724523993297,0.6812602292904886,0.6243161845858554,0.19490841636842074,0.6560113644453964,0.6141051577179272
KS,2013-05,0.15122555556875628,0.6779425031249834,0.622974445413649,0.19490841636842074,0.6560113644453964,0.6141051577179272
KS,2013-06,0.15773788276581469,0.6746729656388618,0.6216521944799412,0.19490841636842074,0.6560113644453964,0.6141051577179272
KS,2013-07,0.16415630293020844,0.6714505745190418,0.6203490102573899,0.19490841636842074,0.6560113644453964,0.6141051577179272
KS,2013-08,0.17048283271540218,0.6682743172973379,0.6190644832883854,0.19490841636842074,0.6560113644453964,0.6141051577179272
KS,2013-09,0.1767194314417608,0.6651432102898553,0.6177982157561254,0.19490841636842074,0.6560113644453964,0.6141051577179272
KS,2013-10,0.1828680031196328,0.6620562975812943,0.6165498210738515,0.19490841636842074,0.6560113644453964,0.6141051577179272
KS,2013-11,0.18893039838736914,0.659012650051959,0.6153189234913573,0.19490841636842074,0.6560113644453964,0.6141051577179272
KS,2013-12,0.19490841636842074,0.6560113644453965,0.6141051577179272,0.19490841636842074,0.6560113644453964,0.6141051577179272
KS,2014-01,0.1969131253838454,0.6519410670246917,0.611041029693415,0.21840805417222361,0.6082984473066205,0.578186778438695
KS,2014-02,0.198909215594901,0.6478882689502379,0.6079900752116971,0.21840805417222361,0.6082984473066205,0.578186778438695
KS,2014-03,0.20089674246433595,0.6438528576122344,0.6049522094998914,0.21840805417222361,0.6082984473066205,0.578186778438695
KS,2014-04,0.2028757609800405,0.639834721365018,0.601927348510919,0.21840805417222361,0.6082984473066205,0.578186778438695
KS,2014-05,0.2048463256601181,0.6358337495167657,0.5989154089157552,0.21840805417222361,0.6082984473066205,0.578186778438695
KS,2014-06,0.2068084905578912,0.6318498323193309,0.5959163080957754,0.21840805417222361,0.6082984473066205,0.578186778438695
KS,2014-07,0.20876230926684414,0.6278828609582073,0.5929299641352028,0.21840805417222361,0.6082984473066205,0.578186778438695
KS,2014-08,0.21070783492550266,0.6239327275426227,0.5899562958136484,0.21840805417222361,0.6082984473066205,0.578186778438695
KS,2014-09,0.21264512022225093,0.6199993250957576,0.5869952225987486,0.21840805417222361,0.6082984473066205,0.578186778438695
KS,2014-10,0.21457421740008856,0.6160825475450876,0.5840466646388955,0.21840805417222361,0.6082984473066205,0.578186778438695
KS,2014-11,0.2164951782613264,0.6121822897128483,0.581110542756058,0.21840805417222361,0.6082984473066205,0.578186778438695
KS,2014-12,0.21840805417222361,0.6082984473066205,0.578186778438695,0.21840805417222361,0.6082984473066205,0.578186778438695
KS,2015-01,0.2202235958035493,0.6051284610801484,0.5752673979159422,0.2420374719914221,0.5670408260359253,0.5401908102079982
KS,2015-02,0.22206506649568464,0.6019132019917303,0.5723063236122289,0.2420374719914221,0.5670408260359253,0.5401908102079982
KS,2015-03,0.22393302571112988,0.5986516932042676,0.5693026559150658,0.2420374719914221,0.5670408260359253,0.5401908102079982
KS,2015-04,0.2258280491240921,0.5953429295745699,0.5662554691436322,0.2420374719914221,0.5670408260359253,0.5401908102079982
KS,2015-05,0.22775072921198433,0.5919858766205814,0.5631638105976484,0.2420374719914221,0.5670408260359253,0.5401908102079982
KS,2015-06,0.229701675873013,0.5885794694430568,0.5600266995642991,0.2420374719914221,0.5670408260359253,0.5401908102079982
KS,2015-07,0.2316815170712051,0.5851226115993243,0.556843126281033,0.2420374719914221,0.5670408260359253,0.5401908102079982
KS,2015-08,0.23369089951030955,0.5816141739266364,0.5536120508519338,0.2420374719914221,0.5670408260359253,0.5401908102079982
KS,2015-09,0.23573048933809068,0.5780529933124535,0.5503324021152196,0.2420374719914221,0.5670408260359253,0.5401908102079982
KS,2015-10,0.23780097288262553,0.5744378714088484,0.547003076459282,0.2420374719914221,0.5670408260359253,0.5401908102079982
KS,2015-11,0.23990305742231474,0.5707675732880448,0.5436229365845121,0.2420374719914221,0.5670408260359253,0.5401908102079982
KS,2015-12,0.2420374719914221,0.5670408260359253,0.5401908102079982,0.2420374719914221,0.5670408260359253,0.5401908102079982
KS,2016-01,0.2468196517474966,0.563686433742129,0.5354187067173096,0.297132850298228,0.5283949528477851,0.4852115203131026
KS,2016-02,0.2515658157330521,0.560357304200727,0.5306825431103099,0.297132850298228,0.5283949528477851,0.4852115203131026
KS,2016-03,0.25627636928715747,0.557053153092368,0.525981914901998,0.297132850298228,0.5283949528477851,0.4852115203131026
KS,2016-04,0.26095171168910314,0.5537737003482455,0.5213164236543825,0.297132850298228,0.5283949528477851,0.4852115203131026
KS,2016-05,0.26559223627122064,0.5505186700709633,0.5166856768639005,0.297132850298228,0.5283949528477851,0.4852115203131026
KS,2016-06,0.27019833052919123,0.5472877904571617,0.5120892878513418,0.297132850298228,0.5283949528477851,0.4852115203131026
KS,2016-07,0.27477037622990796,0.5440807937218575,0.5075268756542125,0.297132850298228,0.5283949528477851,0.4852115203131026
KS,2016-08,0.27930874951695517,0.540897416024458,0.50299806492148,0.297132850298228,0.5283949528477851,0.4852115203131026
KS,2016-09,0.28381382101376523,0.5377373973964034,0.4985024858106319,0.297132850298228,0.5283949528477851,0.4852115203131026
KS,2016-10,0.28828595592451334,0.5346004816703946,0.49403977388699444,0.297132850298228,0.5283949528477851,0.4852115203131026
KS,2016-11,0.2927255141328072,0.5314864164111693,0.48960957002525046,0.297132850298228,0.5283949528477851,0.4852115203131026
KS,2016-12,0.297132850298228,0.5283949528477853,0.4852115203131026,0.297132850298228,0.5283949528477851,0.4852115203131026
KS,2017-01,0.3032223427813519,0.5191316890954171,0.4759454743917957,0.36582299720010264,0.4239043159508075,0.38068950024361276
KS,2017-02,0.30924158327488593,0.5099752918365218,0.46678632706070927,0.36582299720010264,0.4239043159508075,0.38068950024361276
KS,2017-03,0.3151917805093146,0.5009239223646198,0.45773223906111865,0.36582299720010264,0.4239043159508075,0.38068950024361276
KS,2017-04,0.3210741156439398,0.4919757839141883,0.44878141308785263,0.36582299720010264,0.4239043159508075,0.38068950024361276
KS,2017-05,0.32688974304854707,0.48312912047159856,0.43993209259987376,0.36582299720010264,0.4239043159508075,0.38068950024361276
KS,2017-06,0.3326397910586298,0.47438221562627864,0.43118256067109584,0.36582299720010264,0.4239043159508075,0.38068950024361276
KS,2017-07,0.33832536270520763,0.4657333914605219,0.4225311388798591,0.36582299720010264,0.4239043159508075,0.38068950024361276
KS,2017-08,0.3439475364202312,0.45718100747643375,0.41397618623555477,0.36582299720010264,0.4239043159508075,0.38068950024361276
KS,2017-09,0.34950736671851984,0.4487234595585759,0.40551609814095746,0.36582299720010264,0.4239043159508075,0.38068950024361276
KS,2017-10,0.35500588485713985,0.44035917897092863,0.39714930538888654,0.36582299720010264,0.4239043159508075,0.38068950024361276
KS,2017-11,0.36044409947308687,0.4320866313868551,0.3888742731918787,0.36582299720010264,0.4239043159508075,0.38068950024361276
KS,2017-12,0.3658229972001027,0.4239043159508075,0.38068950024361276,0.36582299720010264,0.4239043159508075,0.38068950024361276
KS,2018-01,0.3658636260408241,0.42653763865551503,0.3819778632697722,0.3663038286073198,0.4550689822144032,0.39593693029266774
KS,2018-02,0.36590415185400543,0.4291642837204983,0.38326295923561005,0.3663038286073198,0.4550689822144032,0.39593693029266774
KS,2018-03,0.3659445750310397,0.43178427651355966,0.38454480055241874,0.3663038286073198,0.4550689822144032,0.39593693029266774
KS,2018-04,0.36598489596134,0.4343976422741702,0.38582339956870443,0.3663038286073198,0.4550689822144032,0.39593693029266774
KS,2018-05,0.366025115032352,0.4370044061142809,0.38709876857058334,0.3663038286073198,0.4550689822144032,0.39593693029266774
KS,2018-06,0.3660652326295665,0.4396045930191261,0.3883709197821754,0.3663038286073198,0.4550689822144032,0.39593693029266774
KS,2018-07,0.3661052491365311,0.4421982278480221,0.3896398653659945,0.3663038286073198,0.4550689822144032,0.39593693029266774
KS,2018-08,0.36614516493486304,0.4447853353351596,0.39090561742333624,0.3663038286073198,0.4550689822144032,0.39593693029266774
KS,2018-09,0.3661849804042614,0.4473659400903898,0.39216818799466285,0.3663038286073198,0.4550689822144032,0.39593693029266774
KS,2018-10,0.36622469592251866,0.449940066600005,0.3934275890599848,0.3663038286073198,0.4550689822144032,0.39593693029266774
KS,2018-11,0.366264311865533,0.4525077392275124,0.39468383253923955,0.3663038286073198,0.4550689822144032,0.39593693029266774
KS,2018-12,0.36630382860731975,0.4550689822144032,0.3959369302926677,0.3663038286073198,0.4550689822144032,0.39593693029266774
KS,2019-01,0.37036202989949973,0.45064693728138777,0.3913640195143674,0.41572351685639314,0.4012185035715302,0.3402492477989699
KS,2019-02,0.3744310143757968,0.4462131423829927,0.38677895789993955,0.41572351685639314,0.4012185035715302,0.3402492477989699
KS,2019-03,0.37851082507193246,0.44176755062506945,0.38218169695535936,0.41572351685639314,0.4012185035715302,0.3402492477989699
KS,2019-04,0.38260150525294084,0.43731011486359733,0.3775721879282049,0.41572351685639314,0.4012185035715302,0.3402492477989699
KS,2019-05,0.38670309841469835,0.4328407877030176,0.3729503818059344,0.41572351685639314,0.4012185035715302,0.3402492477989699
KS,2019-06,0.39081564828546456,0.4283595214945524,0.3683162293141483,0.41572351685639314,0.4012185035715302,0.3402492477989699
KS,2019-07,0.3949391988274374,0.423866268334513,0.36366968091483903,0.41572351685639314,0.4012185035715302,0.3402492477989699
KS,2019-08,0.3990737942383184,0.4193609800625916,0.35901068680462517,0.41572351685639314,0.4012185035715302,0.3402492477989699
KS,2019-09,0.4032194789528926,0.4148436082601409,0.35433919691297217,0.41572351685639314,0.4012185035715302,0.3402492477989699
KS,2019-10,0.40737629764462036,0.4103141042484402,0.34965516090039905,0.41572351685639314,0.4012185035715302,0.3402492477989699
KS,2019-11,0.4115442952272413,0.40577241908694606,0.3449585281566695,0.41572351685639314,0.4012185035715302,0.3402492477989699
KS,2019-12,0.41572351685639314,0.4012185035715302,0.34024924779897,0.41572351685639314,0.4012185035715302,0.3402492477989699
KS,2020-01,0.41796912538956754,0.3978873960330465,0.3376479900628892,0.4410160157622871,0.3636999278590409,0.31095103866241675
KS,2020-02,0.42018817866195873,0.3945956802354091,0.3350774932882695,0.4410160157622871,0.3636999278590409,0.31095103866241675
KS,2020-03,0.42238114494542134,0.3913426615500212,0.3325372150405032,0.4410160157622871,0.3636999278590409,0.31095103866241675
KS,2020-04,0.4245484815662245,0.3881276615848296,0.3300266255640792,0.4410160157622871,0.3636999278590409,0.31095103866241675
KS,2020-05,0.42669063522300293,0.3849500177126816,0.3275452074142775,0.4410160157622871,0.3636999278590409,0.31095103866241675
KS,2020-06,0.4288080422936877,0.3818090826160261,0.32509245510162726,0.4410160157622871,0.3636999278590409,0.31095103866241675
KS,2020-07,0.43090112913186174,0.37870422384730423,0.3226678747486158,0.4410160157622871,0.3636999278590409,0.31095103866241675
KS,2020-08,0.43297031235296224,0.37563482340440146,0.3202709837581601,0.4410160157622871,0.3636999278590409,0.31095103866241675
KS,2020-09,0.43501599911073185,0.372600277320561,0.3179013104933706,0.4410160157622871,0.3636999278590409,0.31095103866241675
KS,2020-10,0.43703858736430706,0.3695999952681907,0.31555839396816443,0.4410160157622871,0.3636999278590409,0.31095103866241675
KS,2020-11,0.4390384661363083,0.36663340017601315,0.31324178354829824,0.4410160157622871,0.3636999278590409,0.31095103866241675
KS,2020-12,0.4410160157622871,0.36369992785904093,0.3109510386624168,0.4410160157622871,0.3636999278590409,0.31095103866241675
KS,2021-01,0.4422491322465045,0.36615350518046513,0.31367235757554973,0.45531308343461674,0.39214733039778793,0.3425027056436153
KS,2021-02,0.4434744275623026,0.3685915204347966,0.3163764162429438,0.45531308343461674,0.39214733039778793,0.3425027056436153
KS,2021-03,0.4446919758843016,0.3710141212100113,0.31906337835781023,0.45531308343461674,0.39214733039778793,0.3425027056436153
KS,2021-04,0.44590185045213193,0.3734214532337013,0.3217334055499655,0.45531308343461674,0.39214733039778793,0.3425027056436153
KS,2021-05,0.44710412358511964,0.3758136604022954,0.32438665741824113,0.45531308343461674,0.39214733039778793,0.3425027056436153
KS,2021-06,0.4482988666966969,0.3781908848097319,0.32702329156228466,0.45531308343461674,0.39214733039778793,0.3425027056436153
KS,2021-07,0.4494861503085416,0.3805532667755928,0.32964346361376484,0.45531308343461674,0.39214733039778793,0.3425027056436153
KS,2021-08,0.45066604406445393,0.3829009448727142,0.3322473272669943,0.45531308343461674,0.39214733039778793,0.3425027056436153
KS,2021-09,0.4518386167439738,0.3852340559542821,0.334835034308982,0.45531308343461674,0.39214733039778793,0.3425027056436153
KS,2021-10,0.45300393627574603,0.387552735180425,0.3374067346489282,0.45531308343461674,0.39214733039778793,0.3425027056436153
KS,2021-11,0.45416206975063833,0.38985711604431517,0.33996257634717386,0.45531308343461674,0.39214733039778793,0.3425027056436153
KS,2021-12,0.45531308343461674,0.39214733039778793,0.3425027056436153,0.45531308343461674,0.39214733039778793,0.3425027056436153
KS,2022-01,0.4574530918639102,0.3906553098686067,0.34093592373321313,0.4788862950732631,0.37571201396531656,0.32524385700547914
KS,2022-02,0.4595586048793351,0.38918733964920466,0.33939439723288395,0.4788862950732631,0.37571201396531656,0.32524385700547914
KS,2022-03,0.4616304498746982,0.38774284287804767,0.33787752037601854,0.4788862950732631,0.37571201396531656,0.32524385700547914
KS,2022-04,0.4636694279929522,0.38632126099577885,0.33638470661526126,0.4788862950732631,0.37571201396531656,0.32524385700547914
