,state,date,total_co2
13274,NV,2011-03-01,900485.526
13275,NV,2011-04-01,845200.745
13276,NV,2011-05-01,1036066.672
13277,NV,2011-06-01,1303092.223
13278,NV,2011-07-01,1731474.833
13279,NV,2011-08-01,1679799.118
13280,NV,2011-09-01,1482727.54
13281,NV,2011-10-01,1312525.5929999999
13282,NV,2011-11-01,1184423.7280000001
13283,NV,2011-12-01,1291578.39
13284,NV,2012-01-01,1095506.722
13285,NV,2012-02-01,859130.794
13286,NV,2012-03-01,875663.272
13287,NV,2012-04-01,769992.811
13288,NV,2012-05-01,988804.595
13289,NV,2012-06-01,1075580.306
13290,NV,2012-07-01,1687205.972
13291,NV,2012-08-01,1786305.177
13292,NV,2012-09-01,1564343.919
13293,NV,2012-10-01,1430309.107
13294,NV,2012-11-01,1244415.337
13295,NV,2012-12-01,1347788.69
13296,NV,2013-01-01,1387315.099
13297,NV,2013-02-01,1169536.9170000001
13298,NV,2013-03-01,1119109.351
13299,NV,2013-04-01,933007.716
13300,NV,2013-05-01,1122023.403
13301,NV,2013-06-01,1572431.034
13302,NV,2013-07-01,1840467.7419999999
13303,NV,2013-08-01,1717214.528
13304,NV,2013-09-01,1326293.0180000002
13305,NV,2013-10-01,1112502.6
13306,NV,2013-11-01,1081584.524
13307,NV,2013-12-01,1407031.839
13308,NV,2014-01-01,1347275.6870000002
13309,NV,2014-02-01,1354076.597
13310,NV,2014-03-01,1108876.354
13311,NV,2014-04-01,1122658.187
13312,NV,2014-05-01,1237486.633
13313,NV,2014-06-01,1483764.284
13314,NV,2014-07-01,1865309.724
13315,NV,2014-08-01,1710617.329
13316,NV,2014-09-01,1465119.286
13317,NV,2014-10-01,1373777.598
13318,NV,2014-11-01,1159087.621
13319,NV,2014-12-01,1093470.072
13320,NV,2015-01-01,959888.168
13321,NV,2015-02-01,922552.246
13322,NV,2015-03-01,956182.2930000001
13323,NV,2015-04-01,1002326.921
13324,NV,2015-05-01,935726.403
13325,NV,2015-06-01,1450462.6700000002
13326,NV,2015-07-01,1623229.202
13327,NV,2015-08-01,1798796.5559999999
13328,NV,2015-09-01,1442367.106
13329,NV,2015-10-01,1249585.4309999999
13330,NV,2015-11-01,1040989.242
13331,NV,2015-12-01,1223068.79
13332,NV,2016-01-01,1181616.794
13333,NV,2016-02-01,991289.212
13334,NV,2016-03-01,976814.066
13335,NV,2016-04-01,917388.909
13336,NV,2016-05-01,1026897.589
13337,NV,2016-06-01,1367155.615
13338,NV,2016-07-01,1681767.0729999999
13339,NV,2016-08-01,1703601.045
13340,NV,2016-09-01,1229968.363
13341,NV,2016-10-01,981239.053
13342,NV,2016-11-01,941782.586
13343,NV,2016-12-01,979324.959
13344,NV,2017-01-01,1169441.2689999999
13345,NV,2017-02-01,935427.08
13346,NV,2017-03-01,904376.0179999999
13347,NV,2017-04-01,726597.664
13348,NV,2017-05-01,829713.463
13349,NV,2017-06-01,1269219.6570000001
13350,NV,2017-07-01,1620053.464
13351,NV,2017-08-01,1547629.567
13352,NV,2017-09-01,1194168.097
13353,NV,2017-10-01,1003261.018
13354,NV,2017-11-01,859365.8910000001
13355,NV,2017-12-01,903765.672
13356,NV,2018-01-01,893564.951
13357,NV,2018-02-01,791796.809
13358,NV,2018-03-01,882914.899
13359,NV,2018-04-01,745894.806
13360,NV,2018-05-01,907969.103
13361,NV,2018-06-01,1328409.649
13362,NV,2018-07-01,1771144.191
13363,NV,2018-08-01,1701522.8669999999
13364,NV,2018-09-01,1385875.2
13365,NV,2018-10-01,1024384.622
13366,NV,2018-11-01,1018899.067
13367,NV,2018-12-01,1175065.509
13368,NV,2019-01-01,1189384.415
13369,NV,2019-02-01,1094640.012
13370,NV,2019-03-01,909760.476
13371,NV,2019-04-01,780483.312
13372,NV,2019-05-01,799715.57
13373,NV,2019-06-01,1210039.068
13374,NV,2019-07-01,1463599.903
13375,NV,2019-08-01,1626275.677
13376,NV,2019-09-01,1274391.351
13377,NV,2019-10-01,1125311.841
13378,NV,2019-11-01,975037.648
13379,NV,2019-12-01,1140994.098
13380,NV,2020-01-01,1070302.212
13381,NV,2020-02-01,874948.12
13382,NV,2020-03-01,983415.297
13383,NV,2020-04-01,822473.736
13384,NV,2020-05-01,943057.736
13385,NV,2020-06-01,1205245.203
13386,NV,2020-07-01,1440606.267
13387,NV,2020-08-01,1607927.8260000001
13388,NV,2020-09-01,1330255.99
13389,NV,2020-10-01,1243200.238
13390,NV,2020-11-01,792136.326
13391,NV,2020-12-01,996453.6710000001
13392,NV,2021-01-01,975190.333
13393,NV,2021-02-01,827580.639
13394,NV,2021-03-01,938421.178
13395,NV,2021-04-01,892311.215
13396,NV,2021-05-01,934054.429
13397,NV,2021-06-01,1435084.763
13398,NV,2021-07-01,1631219.833
13399,NV,2021-08-01,1538053.942
13400,NV,2021-09-01,1382190.895
13401,NV,2021-10-01,1099344.2110000001
13402,NV,2021-11-01,1044087.762
13403,NV,2021-12-01,1073576.3390000002
13404,NV,2022-01-01,1014503.738
13405,NV,2022-02-01,835800.5900000001
13406,NV,2022-03-01,870631.7829999999
13407,NV,2022-04-01,818523.917
13408,NV,2022-05-01,936804.502
13409,NV,2022-06-01,1120264.5050000001
13410,NV,2022-07-01,1496958.094
13411,NV,2022-08-01,1503189.98
13412,NV,2022-09-01,1270760.7519999999
13413,NV,2022-10-01,1133368.804
13414,NV,2022-11-01,1049173.402
13415,NV,2022-12-01,1095116.336
13416,NV,2023-01-01,1111261.51
13417,NV,2023-02-01,907730.549
13418,NV,2023-03-01,1030586.064
13419,NV,2023-04-01,788068.415
13420,NV,2023-05-01,879682.6869999999
13421,NV,2023-06-01,832699.647
13422,NV,2023-07-01,1510599.3599999999
13423,NV,2023-08-01,1313356.368
13424,NV,2023-09-01,1064056.294
13425,NV,2023-10-01,1233613.425
13426,NV,2023-11-01,1015062.841
13427,NV,2023-12-01,1192704.26
13428,NV,2024-01-01,1320811.864
13429,NV,2024-02-01,1029585.782
13430,NV,2024-03-01,956581.75
13431,NV,2024-04-01,803843.507
13432,NV,2024-05-01,933535.46
13433,NV,2024-06-01,1205143.121
13434,NV,2024-07-01,1565653.678
13435,NV,2024-08-01,1431715.679
13436,NV,2024-09-01,1155792.712
13437,NV,2024-10-01,1148787.389
13438,NV,2024-11-01,911734.75
13439,NV,2024-12-01,1053717.932
13440,NY,1990-01-01,5632185.830958851
13441,NY,1990-02-01,4937279.58658255
13442,NY,1990-03-01,4792331.951927568
13443,NY,1990-04-01,4075100.9668421536
13444,NY,1990-05-01,4363641.819208032
13445,NY,1990-06-01,5627719.856994281
13446,NY,1990-07-01,7306444.433467791
13447,NY,1990-08-01,6956580.209958788
13448,NY,1990-09-01,5361490.619266166
13449,NY,1990-10-01,4637162.57605304
13450,NY,1990-11-01,4375615.304979988
13451,NY,1990-12-01,5120392.843760791
13452,NY,1991-01-01,5252786.312354021
13453,NY,1991-02-01,4604690.862668238
13454,NY,1991-03-01,4469507.299097119
13455,NY,1991-04-01,3800590.9645997775
13456,NY,1991-05-01,4069694.9120461303
13457,NY,1991-06-01,5248621.178671202
13458,NY,1991-07-01,6814262.253410232
13459,NY,1991-08-01,6487965.845658788
13460,NY,1991-09-01,5000325.874173302
13461,NY,1991-10-01,4324790.558891216
13462,NY,1991-11-01,4080861.830905304
13463,NY,1991-12-01,4775469.107524672
13464,NY,1992-01-01,4824321.861463331
13465,NY,1992-02-01,4229090.900157988
13466,NY,1992-03-01,4104934.1227324847
13467,NY,1992-04-01,3490580.6150682373
13468,NY,1992-05-01,3737734.026509739
13469,NY,1992-06-01,4820496.473509763
13470,NY,1992-07-01,6258429.794022763
13471,NY,1992-08-01,5958749.053245247
13472,NY,1992-09-01,4592454.365120417
13473,NY,1992-10-01,3972021.7802195135
13474,NY,1992-11-01,3747990.071125678
13475,NY,1992-12-01,4385938.936824838
13476,NY,1993-01-01,4256470.720002408
13477,NY,1993-02-01,3731301.954072147
13478,NY,1993-03-01,3621759.16174253
13479,NY,1993-04-01,3079718.685962487
13480,NY,1993-05-01,3297780.6829351275
13481,NY,1993-06-01,4253095.602776695
13482,NY,1993-07-01,5521775.689188452
13483,NY,1993-08-01,5257369.139398009
13484,NY,1993-09-01,4051895.395750615
13485,NY,1993-10-01,3504491.38598476
13486,NY,1993-11-01,3306829.5306000183
13487,NY,1993-12-01,3869688.051586753
13488,NY,1994-01-01,4243648.051168317
13489,NY,1994-02-01,3720061.362411966
13490,NY,1994-03-01,3610848.569051354
13491,NY,1994-04-01,3070440.996672465
13492,NY,1994-05-01,3287846.0792772137
13493,NY,1994-06-01,4240283.10152352
13494,NY,1994-07-01,5505141.274036511
13495,NY,1994-08-01,5241531.252132327
13496,NY,1994-09-01,4039689.012521916
13497,NY,1994-10-01,3493934.063867345
13498,NY,1994-11-01,3296867.667180539
13499,NY,1994-12-01,3858030.570156526
13500,NY,1995-01-01,4584838.951027261
13501,NY,1995-02-01,4019155.695511147
13502,NY,1995-03-01,3901162.152476312
13503,NY,1995-04-01,3317305.607966056
13504,NY,1995-05-01,3552190.1410043533
13505,NY,1995-06-01,4581203.458165062
13506,NY,1995-07-01,5947756.703612961
13507,NY,1995-08-01,5662952.336772334
13508,NY,1995-09-01,4364481.528940232
13509,NY,1995-10-01,3774847.67708994
13510,NY,1995-11-01,3561937.0679692067
13511,NY,1995-12-01,4168217.679465136
13512,NY,1996-01-01,4191214.197833447
13513,NY,1996-02-01,3674096.864526773
13514,NY,1996-03-01,3566233.4874043404
13515,NY,1996-04-01,3032503.1066892054
13516,NY,1996-05-01,3247221.9660072667
13517,NY,1996-06-01,4187890.8249815474
13518,NY,1996-07-01,5437120.607225769
13519,NY,1996-08-01,5176767.709630544
13520,NY,1996-09-01,3989775.24525209
13521,NY,1996-10-01,3450763.559608376
13522,NY,1996-11-01,3256132.084577776
13523,NY,1996-12-01,3810361.346262866
13524,NY,1997-01-01,4233288.867
13525,NY,1997-02-01,3397044.822
13526,NY,1997-03-01,3282943.497
13527,NY,1997-04-01,2696697.6489999997
13528,NY,1997-05-01,3211251.628
13529,NY,1997-06-01,4779926.256
13530,NY,1997-07-01,5351749.567
13531,NY,1997-08-01,4938750.1559999995
13532,NY,1997-09-01,4094336.832
13533,NY,1997-10-01,4106734.4390000002
13534,NY,1997-11-01,4217897.297
13535,NY,1997-12-01,4474016.503
13536,NY,1998-01-01,4333689.01
13537,NY,1998-02-01,3750346.258
13538,NY,1998-03-01,4064676.583
13539,NY,1998-04-01,3476715.315
13540,NY,1998-05-01,4472777.326
13541,NY,1998-06-01,5333943.495
13542,NY,1998-07-01,6419986.237
13543,NY,1998-08-01,6670772.484
13544,NY,1998-09-01,5059711.502
13545,NY,1998-10-01,4333360.994
13546,NY,1998-11-01,4488749.459
13547,NY,1998-12-01,4823969.909
13548,NY,1999-01-01,5229552.194
13549,NY,1999-02-01,4026857.389
13550,NY,1999-03-01,4095535.693
13551,NY,1999-04-01,3779463.907
13552,NY,1999-05-01,3944702.0840000003
13553,NY,1999-06-01,5314347.064
13554,NY,1999-07-01,7529550.902
13555,NY,1999-08-01,6312587.3610000005
13556,NY,1999-09-01,5343502.19
13557,NY,1999-10-01,4787300.66
13558,NY,1999-11-01,3834467.162
13559,NY,1999-12-01,4309376.369
13560,NY,2000-01-01,4608263.505
13561,NY,2000-02-01,4062869.915
13562,NY,2000-03-01,4013474.1890000002
13563,NY,2000-04-01,3650521.457
13564,NY,2000-05-01,4304660.29
13565,NY,2000-06-01,5309888.463
13566,NY,2000-07-01,5473537.811
13567,NY,2000-08-01,5859346.676
13568,NY,2000-09-01,5069537.424
13569,NY,2000-10-01,4673678.597
13570,NY,2000-11-01,4281890.039
13571,NY,2000-12-01,5806770.158
13572,NY,2001-01-01,5707295.014
13573,NY,2001-02-01,4564397.997
13574,NY,2001-03-01,4708386.291
13575,NY,2001-04-01,3882771.232
13576,NY,2001-05-01,4081410.256
13577,NY,2001-06-01,4837916.168
13578,NY,2001-07-01,5108409.021
13579,NY,2001-08-01,6032900.253
13580,NY,2001-09-01,3786503.943
13581,NY,2001-10-01,3718393.986
13582,NY,2001-11-01,3229217.274
13583,NY,2001-12-01,3538252.575
13584,NY,2002-01-01,3819442.272
13585,NY,2002-02-01,3198823.876
13586,NY,2002-03-01,3615541.66
13587,NY,2002-04-01,3583076.204
13588,NY,2002-05-01,3716140.685
13589,NY,2002-06-01,4554030.113
13590,NY,2002-07-01,5634567.443
13591,NY,2002-08-01,5732222.635
13592,NY,2002-09-01,4698374.678
13593,NY,2002-10-01,4226687.012
13594,NY,2002-11-01,4173926.472
13595,NY,2002-12-01,4593691.257999999
13596,NY,2003-01-01,4864522.614
13597,NY,2003-02-01,4489564.468
13598,NY,2003-03-01,4431057.924
13599,NY,2003-04-01,4159348.1070000003
13600,NY,2003-05-01,3107717.641
13601,NY,2003-06-01,4224137.981
13602,NY,2003-07-01,5472934.971
13603,NY,2003-08-01,5803684.3
13604,NY,2003-09-01,4353238.163
13605,NY,2003-10-01,3978350.7539999997
13606,NY,2003-11-01,3626572.104
13607,NY,2003-12-01,4729859.906
13608,NY,2004-01-01,5916223.574
13609,NY,2004-02-01,4843143.919
13610,NY,2004-03-01,4693577.13
13611,NY,2004-04-01,4152847.1920000003
13612,NY,2004-05-01,4104496.62
13613,NY,2004-06-01,4695452.898
13614,NY,2004-07-01,5447063.6790000005
13615,NY,2004-08-01,5111026.368
13616,NY,2004-09-01,4458451.573
13617,NY,2004-10-01,3798468.312
13618,NY,2004-11-01,3619788.098
13619,NY,2004-12-01,4285401.629
13620,NY,2005-01-01,4884770.653
13621,NY,2005-02-01,3894621.275
13622,NY,2005-03-01,4358998.083
13623,NY,2005-04-01,3563700.148
13624,NY,2005-05-01,2989357.039
13625,NY,2005-06-01,5249827.524
13626,NY,2005-07-01,6390222.233
13627,NY,2005-08-01,6563382.851
13628,NY,2005-09-01,5415020.987
13629,NY,2005-10-01,4276848.235
13630,NY,2005-11-01,3574767.971
13631,NY,2005-12-01,4857410.694
13632,NY,2006-01-01,3896924.273
13633,NY,2006-02-01,3622822.972
13634,NY,2006-03-01,3936991.24
13635,NY,2006-04-01,3283592.8079999997
13636,NY,2006-05-01,3432445.45
13637,NY,2006-06-01,4342066.837
13638,NY,2006-07-01,5914203.098
13639,NY,2006-08-01,5429955.88
13640,NY,2006-09-01,3635750.569
13641,NY,2006-10-01,3583384.245
13642,NY,2006-11-01,3345867.1689999998
13643,NY,2006-12-01,3488266.474
13644,NY,2007-01-01,4227666.172
13645,NY,2007-02-01,4769915.687
13646,NY,2007-03-01,4284407.297
13647,NY,2007-04-01,3779403.559
13648,NY,2007-05-01,3563698.154
13649,NY,2007-06-01,4201836.404
13650,NY,2007-07-01,4753869.076
13651,NY,2007-08-01,5261961.871
13652,NY,2007-09-01,4158002.006
13653,NY,2007-10-01,3579952.433
13654,NY,2007-11-01,3115881.05
13655,NY,2007-12-01,3878817.325
13656,NY,2008-01-01,3750363.387
13657,NY,2008-02-01,3365875.542
13658,NY,2008-03-01,3427122.551
13659,NY,2008-04-01,2771727.205
13660,NY,2008-05-01,2740355.201
13661,NY,2008-06-01,4042297.387
13662,NY,2008-07-01,4992366.974
13663,NY,2008-08-01,4108758.809
13664,NY,2008-09-01,3682808.041
13665,NY,2008-10-01,3274799.795
13666,NY,2008-11-01,3216124.995
13667,NY,2008-12-01,3471848.031
13668,NY,2009-01-01,4411172.847
13669,NY,2009-02-01,3320130.651
13670,NY,2009-03-01,3267201.85
13671,NY,2009-04-01,2695360.693
13672,NY,2009-05-01,2625934.885
13673,NY,2009-06-01,2940637.185
13674,NY,2009-07-01,3493140.975
13675,NY,2009-08-01,4372710.518
13676,NY,2009-09-01,2946414.704
13677,NY,2009-10-01,2492139.519
13678,NY,2009-11-01,2435427.635
13679,NY,2009-12-01,3295096.449
13680,NY,2010-01-01,3551256.774
13681,NY,2010-02-01,3249030.897
13682,NY,2010-03-01,2790921.675
13683,NY,2010-04-01,2370266.865
13684,NY,2010-05-01,2907964.298
13685,NY,2010-06-01,4067808.089
13686,NY,2010-07-01,5567148.878
13687,NY,2010-08-01,4974788.558
13688,NY,2010-09-01,4041443.6459999997
13689,NY,2010-10-01,2769722.06
13690,NY,2010-11-01,2741519.323
13691,NY,2010-12-01,3531977.1180000002
13692,NY,2011-01-01,3512206.025
13693,NY,2011-02-01,3004849.1459999997
13694,NY,2011-03-01,2959102.313
13695,NY,2011-04-01,2467170.145
13696,NY,2011-05-01,2654676.583
13697,NY,2011-06-01,3538806.1119999997
13698,NY,2011-07-01,4944889.834
13699,NY,2011-08-01,4100937.141
13700,NY,2011-09-01,3119525.165
13701,NY,2011-10-01,2631743.598
13702,NY,2011-11-01,2110819.678
13703,NY,2011-12-01,2400690.842
13704,NY,2012-01-01,2771624.648
13705,NY,2012-02-01,2398673.823
13706,NY,2012-03-01,2054128.472
13707,NY,2012-04-01,2087934.1
13708,NY,2012-05-01,2681730.191
13709,NY,2012-06-01,3330295.091
13710,NY,2012-07-01,5038744.311
13711,NY,2012-08-01,4257073.368
13712,NY,2012-09-01,2883639.317
13713,NY,2012-10-01,2744056.821
13714,NY,2012-11-01,2900162.069
13715,NY,2012-12-01,2651990.329
13716,NY,2013-01-01,3064193.695
13717,NY,2013-02-01,3011198.403
13718,NY,2013-03-01,2943929.141
13719,NY,2013-04-01,2095289.134
13720,NY,2013-05-01,2634346.495
13721,NY,2013-06-01,2990600.847
13722,NY,2013-07-01,4733181.576
13723,NY,2013-08-01,3058735.3959999997
13724,NY,2013-09-01,2364425.981
13725,NY,2013-10-01,1995833.804
13726,NY,2013-11-01,2135852.923
13727,NY,2013-12-01,2963553.79
13728,NY,2014-01-01,3880142.453
13729,NY,2014-02-01,3315457.384
13730,NY,2014-03-01,3402550.605
13731,NY,2014-04-01,2223211.111
13732,NY,2014-05-01,2150704.87
13733,NY,2014-06-01,3067414.842
13734,NY,2014-07-01,3591694.826
13735,NY,2014-08-01,3101630.062
13736,NY,2014-09-01,2883032.793
13737,NY,2014-10-01,2376433.901
13738,NY,2014-11-01,2238718.673
13739,NY,2014-12-01,2461024.125
13740,NY,2015-01-01,2908729.017
13741,NY,2015-02-01,3442096.178
13742,NY,2015-03-01,2870718.736
13743,NY,2015-04-01,1843934.476
13744,NY,2015-05-01,2600893.64
13745,NY,2015-06-01,2615519.4359999998
13746,NY,2015-07-01,3619253.797
13747,NY,2015-08-01,3567457.443
13748,NY,2015-09-01,3159929.103
13749,NY,2015-10-01,2563562.652
13750,NY,2015-11-01,2088124.242
13751,NY,2015-12-01,1991497.675
13752,NY,2016-01-01,2266577.043
13753,NY,2016-02-01,2249706.619
13754,NY,2016-03-01,1993204.587
13755,NY,2016-04-01,2136878.79
13756,NY,2016-05-01,2477174.787
13757,NY,2016-06-01,2854673.469
13758,NY,2016-07-01,4004831.482
13759,NY,2016-08-01,4398532.184
13760,NY,2016-09-01,2965301.7709999997
13761,NY,2016-10-01,2077340.193
13762,NY,2016-11-01,1750962.43
13763,NY,2016-12-01,2265316.459
13764,NY,2017-01-01,2087060.727
13765,NY,2017-02-01,1733739.366
13766,NY,2017-03-01,1984818.814
13767,NY,2017-04-01,1545956.099
13768,NY,2017-05-01,1735952.366
13769,NY,2017-06-01,2367462.81
13770,NY,2017-07-01,2998398.789
13771,NY,2017-08-01,2730601.697
13772,NY,2017-09-01,2313727.864
13773,NY,2017-10-01,1798001.95
13774,NY,2017-11-01,1644700.61
13775,NY,2017-12-01,2361664.828
13776,NY,2018-01-01,3044160.916
13777,NY,2018-02-01,1543913.018
13778,NY,2018-03-01,1793655.799
13779,NY,2018-04-01,1672109.309
13780,NY,2018-05-01,1847331.511
13781,NY,2018-06-01,2234504.492
13782,NY,2018-07-01,3503979.696
13783,NY,2018-08-01,3662684.624
13784,NY,2018-09-01,2684308.732
13785,NY,2018-10-01,2188531.854
13786,NY,2018-11-01,1890535.583
13787,NY,2018-12-01,1960056.832
13788,NY,2019-01-01,2394425.464
13789,NY,2019-02-01,1861993.137
13790,NY,2019-03-01,1944652.845
13791,NY,2019-04-01,1475118.995
13792,NY,2019-05-01,1416816.456
13793,NY,2019-06-01,1905983.234
13794,NY,2019-07-01,3575618.946
13795,NY,2019-08-01,2972589.074
13796,NY,2019-09-01,1967449.781
13797,NY,2019-10-01,1621590.317
13798,NY,2019-11-01,1738004.925
13799,NY,2019-12-01,2029680.988
13800,NY,2020-01-01,2001057.889
13801,NY,2020-02-01,1887158.087
13802,NY,2020-03-01,1837401.5729999999
13803,NY,2020-04-01,1306634.395
13804,NY,2020-05-01,1459071.2889999999
13805,NY,2020-06-01,2478787.501
13806,NY,2020-07-01,3943365.538
13807,NY,2020-08-01,3426215.498
13808,NY,2020-09-01,2454753.546
13809,NY,2020-10-01,1941278.048
13810,NY,2020-11-01,1981031.426
13811,NY,2020-12-01,2203880.75
13812,NY,2021-01-01,2411475.113
13813,NY,2021-02-01,2128708.609
13814,NY,2021-03-01,1875071.19
13815,NY,2021-04-01,1482368.8599999999
13816,NY,2021-05-01,1908459.241
13817,NY,2021-06-01,2931173.029
13818,NY,2021-07-01,3241626.51
13819,NY,2021-08-01,3705527.969
13820,NY,2021-09-01,2398501.685
13821,NY,2021-10-01,2192761.209
13822,NY,2021-11-01,2080672.412
13823,NY,2021-12-01,2202339.104
13824,NY,2022-01-01,3075245.681
13825,NY,2022-02-01,2257104.563
13826,NY,2022-03-01,2048692.105
13827,NY,2022-04-01,2018842.099
13828,NY,2022-05-01,2402711.373
13829,NY,2022-06-01,2529207.697
13830,NY,2022-07-01,3772561.506
13831,NY,2022-08-01,3665742.574
13832,NY,2022-09-01,2210569.433
13833,NY,2022-10-01,2084817.034
13834,NY,2022-11-01,2167948.373
13835,NY,2022-12-01,2585424.9529999997
13836,NY,2023-01-01,2195351.392
13837,NY,2023-02-01,2062673.093
13838,NY,2023-03-01,1952854.546
13839,NY,2023-04-01,1708755.484
13840,NY,2023-05-01,1863025.498
13841,NY,2023-06-01,2515483.544
13842,NY,2023-07-01,3980157.541
13843,NY,2023-08-01,2997524.152
13844,NY,2023-09-01,2778490.568
13845,NY,2023-10-01,2180551.736
13846,NY,2023-11-01,2380833.503
13847,NY,2023-12-01,2274211.676
13848,NY,2024-01-01,2627805.117
13849,NY,2024-02-01,2272812.387
13850,NY,2024-03-01,2075839.872
13851,NY,2024-04-01,1878378.014
13852,NY,2024-05-01,2209884.438
13853,NY,2024-06-01,2966858.322
13854,NY,2024-07-01,3942638.333
13855,NY,2024-08-01,3328420.555
13856,NY,2024-09-01,2546934.884
13857,NY,2024-10-01,2221561.213
13858,NY,2024-11-01,2251091.157
13859,NY,2024-12-01,2879026.338
13860,OH,1990-01-01,10180340.081860712
13861,OH,1990-02-01,9033772.376547646
13862,OH,1990-03-01,9087574.466130637
13863,OH,1990-04-01,8063835.513933208
13864,OH,1990-05-01,8411403.634681242
13865,OH,1990-06-01,9407437.385894476
13866,OH,1990-07-01,10569608.645281425
13867,OH,1990-08-01,10606160.62447374
13868,OH,1990-09-01,8973688.654260777
13869,OH,1990-10-01,8470431.325205103
13870,OH,1990-11-01,8516179.410049677
13871,OH,1990-12-01,9465877.881681362
13872,OH,1991-01-01,10413750.4610703
13873,OH,1991-02-01,9240894.753516186
13874,OH,1991-03-01,9295930.393848056
13875,OH,1991-04-01,8248719.603271694
13876,OH,1991-05-01,8604256.613684772
13877,OH,1991-06-01,9623126.99056147
13878,OH,1991-07-01,10811944.003644144
13879,OH,1991-08-01,10849334.030608494
13880,OH,1991-09-01,9179433.457956662
13881,OH,1991-10-01,8664637.665247481
13882,OH,1991-11-01,8711434.642147314
13883,OH,1991-12-01,9682907.384443425
13884,OH,1992-01-01,10582124.687958753
13885,OH,1992-02-01,9390305.71892172
13886,OH,1992-03-01,9446231.200375369
13887,OH,1992-04-01,8382088.6321544675
13888,OH,1992-05-01,8743374.125737209
13889,OH,1992-06-01,9778718.0596333
13890,OH,1992-07-01,10986756.403804896
13891,OH,1992-08-01,11024750.96963418
13892,OH,1992-09-01,9327850.68934081
13893,OH,1992-10-01,8804731.445447844
13894,OH,1992-11-01,8852285.057033295
13895,OH,1992-12-01,9839465.00995816
13896,OH,1993-01-01,10842468.426512592
13897,OH,1993-02-01,9621328.067374043
13898,OH,1993-03-01,9678629.43971458
