state,date,monthly_population,yearly_population
TX,2012-08,26115976.833333332,26052403
TX,2012-09,26147763.75,26052403
TX,2012-10,26179550.666666668,26052403
TX,2012-11,26211337.583333332,26052403
TX,2012-12,26243124.5,26052403
TX,2013-01,26274911.416666668,26433846
TX,2013-02,26306698.333333332,26433846
TX,2013-03,26338485.25,26433846
TX,2013-04,26370272.166666668,26433846
TX,2013-05,26402059.083333332,26433846
TX,2013-06,26433846.0,26433846
TX,2013-07,26472959.5,26433846
TX,2013-08,26512073.0,26433846
TX,2013-09,26551186.5,26433846
TX,2013-10,26590300.0,26433846
TX,2013-11,26629413.5,26433846
TX,2013-12,26668527.0,26433846
TX,2014-01,26707640.5,26903208
TX,2014-02,26746754.0,26903208
TX,2014-03,26785867.5,26903208
TX,2014-04,26824981.0,26903208
TX,2014-05,26864094.5,26903208
TX,2014-06,26903208.0,26903208
TX,2014-07,26944154.333333332,26903208
TX,2014-08,26985100.666666668,26903208
TX,2014-09,27026047.0,26903208
TX,2014-10,27066993.333333332,26903208
TX,2014-11,27107939.666666668,26903208
TX,2014-12,27148886.0,26903208
TX,2015-01,27189832.333333332,27394564
TX,2015-02,27230778.666666668,27394564
TX,2015-03,27271725.0,27394564
TX,2015-04,27312671.333333332,27394564
TX,2015-05,27353617.666666668,27394564
TX,2015-06,27394564.0,27394564
TX,2015-07,27430514.916666668,27394564
TX,2015-08,27466465.833333332,27394564
TX,2015-09,27502416.75,27394564
TX,2015-10,27538367.666666668,27394564
TX,2015-11,27574318.583333332,27394564
TX,2015-12,27610269.5,27394564
TX,2016-01,27646220.416666668,27825975
TX,2016-02,27682171.333333332,27825975
TX,2016-03,27718122.25,27825975
TX,2016-04,27754073.166666668,27825975
TX,2016-05,27790024.083333332,27825975
TX,2016-06,27825975.0,27825975
TX,2016-07,27856214.75,27825975
TX,2016-08,27886454.5,27825975
TX,2016-09,27916694.25,27825975
TX,2016-10,27946934.0,27825975
TX,2016-11,27977173.75,27825975
TX,2016-12,28007413.5,27825975
TX,2017-01,28037653.25,28188852
TX,2017-02,28067893.0,28188852
TX,2017-03,28098132.75,28188852
TX,2017-04,28128372.5,28188852
TX,2017-05,28158612.25,28188852
TX,2017-06,28188852.0,28188852
TX,2017-07,28215473.416666668,28188852
TX,2017-08,28242094.833333332,28188852
TX,2017-09,28268716.25,28188852
TX,2017-10,28295337.666666668,28188852
TX,2017-11,28321959.083333332,28188852
TX,2017-12,28348580.5,28188852
TX,2018-01,28375201.916666668,28508309
TX,2018-02,28401823.333333332,28508309
TX,2018-03,28428444.75,28508309
TX,2018-04,28455066.166666668,28508309
TX,2018-05,28481687.583333332,28508309
TX,2018-06,28508309.0,28508309
TX,2018-07,28537321.166666668,28508309
TX,2018-08,28566333.333333332,28508309
TX,2018-09,28595345.5,28508309
TX,2018-10,28624357.666666668,28508309
TX,2018-11,28653369.833333332,28508309
TX,2018-12,28682382.0,28508309
TX,2019-01,28711394.166666668,28856455
TX,2019-02,28740406.333333332,28856455
TX,2019-03,28769418.5,28856455
TX,2019-04,28798430.666666668,28856455
TX,2019-05,28827442.833333332,28856455
TX,2019-06,28856455.0,28856455
TX,2019-07,28856455.0,28856455
TX,2019-08,28856455.0,28856455
TX,2019-09,28856455.0,28856455
TX,2019-10,28856455.0,28856455
TX,2019-11,28856455.0,28856455
TX,2019-12,28856455.0,28856455
UT,1990-01,,1731223
UT,1990-02,,1731223
UT,1990-03,,1731223
UT,1990-04,,1731223
UT,1990-05,,1731223
UT,1990-06,1731223.0,1731223
UT,1990-07,1735269.4166666667,1731223
UT,1990-08,1739315.8333333333,1731223
UT,1990-09,1743362.25,1731223
UT,1990-10,1747408.6666666667,1731223
UT,1990-11,1751455.0833333333,1731223
UT,1990-12,1755501.5,1731223
UT,1991-01,1759547.9166666667,1779780
UT,1991-02,1763594.3333333333,1779780
UT,1991-03,1767640.75,1779780
UT,1991-04,1771687.1666666667,1779780
UT,1991-05,1775733.5833333333,1779780
UT,1991-06,1779780.0,1779780
UT,1991-07,1784531.5833333333,1779780
UT,1991-08,1789283.1666666667,1779780
UT,1991-09,1794034.75,1779780
UT,1991-10,1798786.3333333333,1779780
UT,1991-11,1803537.9166666667,1779780
UT,1991-12,1808289.5,1779780
UT,1992-01,1813041.0833333333,1836799
UT,1992-02,1817792.6666666667,1836799
UT,1992-03,1822544.25,1836799
UT,1992-04,1827295.8333333333,1836799
UT,1992-05,1832047.4166666667,1836799
UT,1992-06,1836799.0,1836799
UT,1992-07,1841932.75,1836799
UT,1992-08,1847066.5,1836799
UT,1992-09,1852200.25,1836799
UT,1992-10,1857334.0,1836799
UT,1992-11,1862467.75,1836799
UT,1992-12,1867601.5,1836799
UT,1993-01,1872735.25,1898404
UT,1993-02,1877869.0,1898404
UT,1993-03,1883002.75,1898404
UT,1993-04,1888136.5,1898404
UT,1993-05,1893270.25,1898404
UT,1993-06,1898404.0,1898404
UT,1993-07,1903574.1666666667,1898404
UT,1993-08,1908744.3333333333,1898404
UT,1993-09,1913914.5,1898404
UT,1993-10,1919084.6666666667,1898404
UT,1993-11,1924254.8333333333,1898404
UT,1993-12,1929425.0,1898404
UT,1994-01,1934595.1666666667,1960446
UT,1994-02,1939765.3333333333,1960446
UT,1994-03,1944935.5,1960446
UT,1994-04,1950105.6666666667,1960446
UT,1994-05,1955275.8333333333,1960446
UT,1994-06,1960446.0,1960446
UT,1994-07,1964923.5833333333,1960446
UT,1994-08,1969401.1666666667,1960446
UT,1994-09,1973878.75,1960446
UT,1994-10,1978356.3333333333,1960446
UT,1994-11,1982833.9166666667,1960446
UT,1994-12,1987311.5,1960446
UT,1995-01,1991789.0833333333,2014177
UT,1995-02,1996266.6666666667,2014177
UT,1995-03,2000744.25,2014177
UT,1995-04,2005221.8333333333,2014177
UT,1995-05,2009699.4166666667,2014177
UT,1995-06,2014177.0,2014177
UT,1995-07,2018660.25,2014177
UT,1995-08,2023143.5,2014177
UT,1995-09,2027626.75,2014177
UT,1995-10,2032110.0,2014177
UT,1995-11,2036593.25,2014177
UT,1995-12,2041076.5,2014177
UT,1996-01,2045559.75,2067976
UT,1996-02,2050043.0,2067976
UT,1996-03,2054526.25,2067976
UT,1996-04,2059009.5,2067976
UT,1996-05,2063492.75,2067976
UT,1996-06,2067976.0,2067976
UT,1996-07,2072293.3333333333,2067976
UT,1996-08,2076610.6666666667,2067976
UT,1996-09,2080928.0,2067976
UT,1996-10,2085245.3333333333,2067976
UT,1996-11,2089562.6666666667,2067976
UT,1996-12,2093880.0,2067976
UT,1997-01,2098197.3333333335,2119784
UT,1997-02,2102514.6666666665,2119784
UT,1997-03,2106832.0,2119784
UT,1997-04,2111149.3333333335,2119784
UT,1997-05,2115466.6666666665,2119784
UT,1997-06,2119784.0,2119784
UT,1997-07,2123632.0,2119784
UT,1997-08,2127480.0,2119784
UT,1997-09,2131328.0,2119784
UT,1997-10,2135176.0,2119784
UT,1997-11,2139024.0,2119784
UT,1997-12,2142872.0,2119784
UT,1998-01,2146720.0,2165960
UT,1998-02,2150568.0,2165960
UT,1998-03,2154416.0,2165960
UT,1998-04,2158264.0,2165960
UT,1998-05,2162112.0,2165960
UT,1998-06,2165960.0,2165960
UT,1998-07,2169086.8333333335,2165960
UT,1998-08,2172213.6666666665,2165960
UT,1998-09,2175340.5,2165960
UT,1998-10,2178467.3333333335,2165960
UT,1998-11,2181594.1666666665,2165960
UT,1998-12,2184721.0,2165960
UT,1999-01,2187847.8333333335,2203482
UT,1999-02,2190974.6666666665,2203482
UT,1999-03,2194101.5,2203482
UT,1999-04,2197228.3333333335,2203482
UT,1999-05,2200355.1666666665,2203482
UT,1999-06,2203482.0,2203482
UT,1999-07,2206900.3333333335,2203482
UT,1999-08,2210318.6666666665,2203482
UT,1999-09,2213737.0,2203482
UT,1999-10,2217155.3333333335,2203482
UT,1999-11,2220573.6666666665,2203482
UT,1999-12,2223992.0,2203482
UT,2000-01,2227410.3333333335,2244502
UT,2000-02,2230828.6666666665,2244502
UT,2000-03,2234247.0,2244502
UT,2000-04,2237665.3333333335,2244502
UT,2000-05,2241083.6666666665,2244502
UT,2000-06,2244502.0,2244502
UT,2000-07,2247769.75,2244502
UT,2000-08,2251037.5,2244502
UT,2000-09,2254305.25,2244502
UT,2000-10,2257573.0,2244502
UT,2000-11,2260840.75,2244502
UT,2000-12,2264108.5,2244502
UT,2001-01,2267376.25,2283715
UT,2001-02,2270644.0,2283715
UT,2001-03,2273911.75,2283715
UT,2001-04,2277179.5,2283715
UT,2001-05,2280447.25,2283715
UT,2001-06,2283715.0,2283715
UT,2001-07,2287140.0,2283715
UT,2001-08,2290565.0,2283715
UT,2001-09,2293990.0,2283715
UT,2001-10,2297415.0,2283715
UT,2001-11,2300840.0,2283715
UT,2001-12,2304265.0,2283715
UT,2002-01,2307690.0,2324815
UT,2002-02,2311115.0,2324815
UT,2002-03,2314540.0,2324815
UT,2002-04,2317965.0,2324815
UT,2002-05,2321390.0,2324815
UT,2002-06,2324815.0,2324815
UT,2002-07,2327758.5,2324815
UT,2002-08,2330702.0,2324815
UT,2002-09,2333645.5,2324815
UT,2002-10,2336589.0,2324815
UT,2002-11,2339532.5,2324815
UT,2002-12,2342476.0,2324815
UT,2003-01,2345419.5,2360137
UT,2003-02,2348363.0,2360137
UT,2003-03,2351306.5,2360137
UT,2003-04,2354250.0,2360137
UT,2003-05,2357193.5,2360137
UT,2003-06,2360137.0,2360137
UT,2003-07,2363590.5833333335,2360137
UT,2003-08,2367044.1666666665,2360137
UT,2003-09,2370497.75,2360137
UT,2003-10,2373951.3333333335,2360137
UT,2003-11,2377404.9166666665,2360137
UT,2003-12,2380858.5,2360137
UT,2004-01,2384312.0833333335,2401580
UT,2004-02,2387765.6666666665,2401580
UT,2004-03,2391219.25,2401580
UT,2004-04,2394672.8333333335,2401580
UT,2004-05,2398126.4166666665,2401580
UT,2004-06,2401580.0,2401580
UT,2004-07,2406258.25,2401580
UT,2004-08,2410936.5,2401580
UT,2004-09,2415614.75,2401580
UT,2004-10,2420293.0,2401580
UT,2004-11,2424971.25,2401580
UT,2004-12,2429649.5,2401580
UT,2005-01,2434327.75,2457719
UT,2005-02,2439006.0,2457719
UT,2005-03,2443684.25,2457719
UT,2005-04,2448362.5,2457719
UT,2005-05,2453040.75,2457719
UT,2005-06,2457719.0,2457719
UT,2005-07,2463368.0,2457719
UT,2005-08,2469017.0,2457719
UT,2005-09,2474666.0,2457719
UT,2005-10,2480315.0,2457719
UT,2005-11,2485964.0,2457719
UT,2005-12,2491613.0,2457719
UT,2006-01,2497262.0,2525507
UT,2006-02,2502911.0,2525507
UT,2006-03,2508560.0,2525507
UT,2006-04,2514209.0,2525507
UT,2006-05,2519858.0,2525507
UT,2006-06,2525507.0,2525507
UT,2006-07,2531526.9166666665,2525507
UT,2006-08,2537546.8333333335,2525507
UT,2006-09,2543566.75,2525507
UT,2006-10,2549586.6666666665,2525507
UT,2006-11,2555606.5833333335,2525507
UT,2006-12,2561626.5,2525507
UT,2007-01,2567646.4166666665,2597746
UT,2007-02,2573666.3333333335,2597746
UT,2007-03,2579686.25,2597746
UT,2007-04,2585706.1666666665,2597746
UT,2007-05,2591726.0833333335,2597746
UT,2007-06,2597746.0,2597746
UT,2007-07,2603186.25,2597746
UT,2007-08,2608626.5,2597746
UT,2007-09,2614066.75,2597746
UT,2007-10,2619507.0,2597746
UT,2007-11,2624947.25,2597746
UT,2007-12,2630387.5,2597746
UT,2008-01,2635827.75,2663029
UT,2008-02,2641268.0,2663029
UT,2008-03,2646708.25,2663029
UT,2008-04,2652148.5,2663029
UT,2008-05,2657588.75,2663029
UT,2008-06,2663029.0,2663029
UT,2008-07,2668061.6666666665,2663029
UT,2008-08,2673094.3333333335,2663029
UT,2008-09,2678127.0,2663029
UT,2008-10,2683159.6666666665,2663029
UT,2008-11,2688192.3333333335,2663029
UT,2008-12,2693225.0,2663029
UT,2009-01,2698257.6666666665,2723421
UT,2009-02,2703290.3333333335,2723421
UT,2009-03,2708323.0,2723421
UT,2009-04,2713355.6666666665,2723421
UT,2009-05,2718388.3333333335,2723421
UT,2009-06,2723421.0,2723421
UT,2009-07,2727820.25,2723421
UT,2009-08,2732219.5,2723421
UT,2009-09,2736618.75,2723421
UT,2009-10,2741018.0,2723421
UT,2009-11,2745417.25,2723421
UT,2009-12,2749816.5,2723421
UT,2010-01,2754215.75,2776212
UT,2010-02,2758615.0,2776212
UT,2010-03,2763014.25,2776212
UT,2010-04,2767413.5,2776212
UT,2010-05,2771812.75,2776212
UT,2010-06,2776212.0,2776212
UT,2010-07,2779760.8333333335,2776212
UT,2010-08,2783309.6666666665,2776212
UT,2010-09,2786858.5,2776212
UT,2010-10,2790407.3333333335,2776212
UT,2010-11,2793956.1666666665,2776212
UT,2010-12,2797505.0,2776212
UT,2011-01,2801053.8333333335,2818798
UT,2011-02,2804602.6666666665,2818798
UT,2011-03,2808151.5,2818798
UT,2011-04,2811700.3333333335,2818798
UT,2011-05,2815249.1666666665,2818798
UT,2011-06,2818798.0,2818798
UT,2011-07,2822344.8333333335,2818798
UT,2011-08,2825891.6666666665,2818798
UT,2011-09,2829438.5,2818798
UT,2011-10,2832985.3333333335,2818798
UT,2011-11,2836532.1666666665,2818798
UT,2011-12,2840079.0,2818798
UT,2012-01,2843625.8333333335,2861360
UT,2012-02,2847172.6666666665,2861360
UT,2012-03,2850719.5,2861360
UT,2012-04,2854266.3333333335,2861360
UT,2012-05,2857813.1666666665,2861360
UT,2012-06,2861360.0,2861360
UT,2012-07,2865345.8333333335,2861360
UT,2012-08,2869331.6666666665,2861360
UT,2012-09,2873317.5,2861360
UT,2012-10,2877303.3333333335,2861360
UT,2012-11,2881289.1666666665,2861360
UT,2012-12,2885275.0,2861360
UT,2013-01,2889260.8333333335,2909190
UT,2013-02,2893246.6666666665,2909190
UT,2013-03,2897232.5,2909190
UT,2013-04,2901218.3333333335,2909190
UT,2013-05,2905204.1666666665,2909190
UT,2013-06,2909190.0,2909190
UT,2013-07,2912753.1666666665,2909190
UT,2013-08,2916316.3333333335,2909190
UT,2013-09,2919879.5,2909190
UT,2013-10,2923442.6666666665,2909190
UT,2013-11,2927005.8333333335,2909190
UT,2013-12,2930569.0,2909190
UT,2014-01,2934132.1666666665,2951948
UT,2014-02,2937695.3333333335,2951948
UT,2014-03,2941258.5,2951948
UT,2014-04,2944821.6666666665,2951948
UT,2014-05,2948384.8333333335,2951948
UT,2014-06,2951948.0,2951948
UT,2014-07,2955989.75,2951948
UT,2014-08,2960031.5,2951948
UT,2014-09,2964073.25,2951948
UT,2014-10,2968115.0,2951948
UT,2014-11,2972156.75,2951948
UT,2014-12,2976198.5,2951948
UT,2015-01,2980240.25,3000449
UT,2015-02,2984282.0,3000449
UT,2015-03,2988323.75,3000449
UT,2015-04,2992365.5,3000449
UT,2015-05,2996407.25,3000449
UT,2015-06,3000449.0,3000449
UT,2015-07,3005768.0,3000449
UT,2015-08,3011087.0,3000449
UT,2015-09,3016406.0,3000449
UT,2015-10,3021725.0,3000449
UT,2015-11,3027044.0,3000449
UT,2015-12,3032363.0,3000449
UT,2016-01,3037682.0,3064277
UT,2016-02,3043001.0,3064277
UT,2016-03,3048320.0,3064277
UT,2016-04,3053639.0,3064277
UT,2016-05,3058958.0,3064277
UT,2016-06,3064277.0,3064277
UT,2016-07,3069485.5,3064277
UT,2016-08,3074694.0,3064277
UT,2016-09,3079902.5,3064277
UT,2016-10,3085111.0,3064277
UT,2016-11,3090319.5,3064277
UT,2016-12,3095528.0,3064277
UT,2017-01,3100736.5,3126779
UT,2017-02,3105945.0,3126779
UT,2017-03,3111153.5,3126779
UT,2017-04,3116362.0,3126779
UT,2017-05,3121570.5,3126779
UT,2017-06,3126779.0,3126779
UT,2017-07,3131347.0,3126779
UT,2017-08,3135915.0,3126779
UT,2017-09,3140483.0,3126779
UT,2017-10,3145051.0,3126779
UT,2017-11,3149619.0,3126779
UT,2017-12,3154187.0,3126779
UT,2018-01,3158755.0,3181595
UT,2018-02,3163323.0,3181595
UT,2018-03,3167891.0,3181595
UT,2018-04,3172459.0,3181595
UT,2018-05,3177027.0,3181595
UT,2018-06,3181595.0,3181595
UT,2018-07,3185881.0833333335,3181595
UT,2018-08,3190167.1666666665,3181595
UT,2018-09,3194453.25,3181595
UT,2018-10,3198739.3333333335,3181595
UT,2018-11,3203025.4166666665,3181595
UT,2018-12,3207311.5,3181595
UT,2019-01,3211597.5833333335,3233028
UT,2019-02,3215883.6666666665,3233028
UT,2019-03,3220169.75,3233028
UT,2019-04,3224455.8333333335,3233028
UT,2019-05,3228741.9166666665,3233028
UT,2019-06,3233028.0,3233028
UT,2019-07,3233028.0,3233028
UT,2019-08,3233028.0,3233028
UT,2019-09,3233028.0,3233028
UT,2019-10,3233028.0,3233028
UT,2019-11,3233028.0,3233028
UT,2019-12,3233028.0,3233028
VT,1990-01,,564798
VT,1990-02,,564798
VT,1990-03,,564798
VT,1990-04,,564798
VT,1990-05,,564798
VT,1990-06,564798.0,564798
VT,1990-07,565115.3333333334,564798
VT,1990-08,565432.6666666666,564798
VT,1990-09,565750.0,564798
VT,1990-10,566067.3333333334,564798
VT,1990-11,566384.6666666666,564798
VT,1990-12,566702.0,564798
VT,1991-01,567019.3333333334,568606
VT,1991-02,567336.6666666666,568606
VT,1991-03,567654.0,568606
VT,1991-04,567971.3333333334,568606
VT,1991-05,568288.6666666666,568606
VT,1991-06,568606.0,568606
VT,1991-07,568951.4166666666,568606
VT,1991-08,569296.8333333334,568606
VT,1991-09,569642.25,568606
VT,1991-10,569987.6666666666,568606
VT,1991-11,570333.0833333334,568606
VT,1991-12,570678.5,568606
VT,1992-01,571023.9166666666,572751
VT,1992-02,571369.3333333334,572751
VT,1992-03,571714.75,572751
VT,1992-04,572060.1666666666,572751
VT,1992-05,572405.5833333334,572751
VT,1992-06,572751.0,572751
VT,1992-07,573167.4166666666,572751
VT,1992-08,573583.8333333334,572751
VT,1992-09,574000.25,572751
VT,1992-10,574416.6666666666,572751
VT,1992-11,574833.0833333334,572751
VT,1992-12,575249.5,572751
VT,1993-01,575665.9166666666,577748
VT,1993-02,576082.3333333334,577748
VT,1993-03,576498.75,577748
VT,1993-04,576915.1666666666,577748
VT,1993-05,577331.5833333334,577748
VT,1993-06,577748.0,577748
VT,1993-07,578255.3333333334,577748
VT,1993-08,578762.6666666666,577748
VT,1993-09,579270.0,577748
VT,1993-10,579777.3333333334,577748
VT,1993-11,580284.6666666666,577748
VT,1993-12,580792.0,577748
VT,1994-01,581299.3333333334,583836
VT,1994-02,581806.6666666666,583836
VT,1994-03,582314.0,583836
VT,1994-04,582821.3333333334,583836
VT,1994-05,583328.6666666666,583836
VT,1994-06,583836.0,583836
VT,1994-07,584266.5,583836
VT,1994-08,584697.0,583836
VT,1994-09,585127.5,583836
VT,1994-10,585558.0,583836
VT,1994-11,585988.5,583836
VT,1994-12,586419.0,583836
VT,1995-01,586849.5,589002
VT,1995-02,587280.0,589002
VT,1995-03,587710.5,589002
VT,1995-04,588141.0,589002
VT,1995-05,588571.5,589002
VT,1995-06,589002.0,589002
VT,1995-07,589393.5833333334,589002
VT,1995-08,589785.1666666666,589002
VT,1995-09,590176.75,589002
VT,1995-10,590568.3333333334,589002
VT,1995-11,590959.9166666666,589002
VT,1995-12,591351.5,589002
VT,1996-01,591743.0833333334,593701
VT,1996-02,592134.6666666666,593701
VT,1996-03,592526.25,593701
VT,1996-04,592917.8333333334,593701
VT,1996-05,593309.4166666666,593701
VT,1996-06,593701.0,593701
VT,1996-07,593995.8333333334,593701
VT,1996-08,594290.6666666666,593701
VT,1996-09,594585.5,593701
VT,1996-10,594880.3333333334,593701
VT,1996-11,595175.1666666666,593701
VT,1996-12,595470.0,593701
VT,1997-01,595764.8333333334,597239
VT,1997-02,596059.6666666666,597239
VT,1997-03,596354.5,597239
VT,1997-04,596649.3333333334,597239
VT,1997-05,596944.1666666666,597239
VT,1997-06,597239.0,597239
VT,1997-07,597503.75,597239
VT,1997-08,597768.5,597239
VT,1997-09,598033.25,597239
VT,1997-10,598298.0,597239
VT,1997-11,598562.75,597239
VT,1997-12,598827.5,597239
VT,1998-01,599092.25,600416
VT,1998-02,599357.0,600416
VT,1998-03,599621.75,600416
VT,1998-04,599886.5,600416
VT,1998-05,600151.25,600416
VT,1998-06,600416.0,600416
VT,1998-07,600771.5833333334,600416
VT,1998-08,601127.1666666666,600416
VT,1998-09,601482.75,600416
VT,1998-10,601838.3333333334,600416
VT,1998-11,602193.9166666666,600416
VT,1998-12,602549.5,600416
VT,1999-01,602905.0833333334,604683
VT,1999-02,603260.6666666666,604683
VT,1999-03,603616.25,604683
VT,1999-04,603971.8333333334,604683
VT,1999-05,604327.4166666666,604683
VT,1999-06,604683.0,604683
VT,1999-07,605094.25,604683
VT,1999-08,605505.5,604683
VT,1999-09,605916.75,604683
VT,1999-10,606328.0,604683
VT,1999-11,606739.25,604683
VT,1999-12,607150.5,604683
VT,2000-01,607561.75,609618
VT,2000-02,607973.0,609618
VT,2000-03,608384.25,609618
VT,2000-04,608795.5,609618
VT,2000-05,609206.75,609618
VT,2000-06,609618.0,609618
VT,2000-07,609835.0833333334,609618
VT,2000-08,610052.1666666666,609618
VT,2000-09,610269.25,609618
VT,2000-10,610486.3333333334,609618
VT,2000-11,610703.4166666666,609618
VT,2000-12,610920.5,609618
VT,2001-01,611137.5833333334,612223
VT,2001-02,611354.6666666666,612223
VT,2001-03,611571.75,612223
VT,2001-04,611788.8333333334,612223
VT,2001-05,612005.9166666666,612223
VT,2001-06,612223.0,612223
VT,2001-07,612491.25,612223
VT,2001-08,612759.5,612223
VT,2001-09,613027.75,612223
VT,2001-10,613296.0,612223
VT,2001-11,613564.25,612223
VT,2001-12,613832.5,612223
VT,2002-01,614100.75,615442
VT,2002-02,614369.0,615442
VT,2002-03,614637.25,615442
VT,2002-04,614905.5,615442
VT,2002-05,615173.75,615442
VT,2002-06,615442.0,615442
VT,2002-07,615643.3333333334,615442
VT,2002-08,615844.6666666666,615442
VT,2002-09,616046.0,615442
VT,2002-10,616247.3333333334,615442
VT,2002-11,616448.6666666666,615442
VT,2002-12,616650.0,615442
VT,2003-01,616851.3333333334,617858
VT,2003-02,617052.6666666666,617858
VT,2003-03,617254.0,617858
VT,2003-04,617455.3333333334,617858
VT,2003-05,617656.6666666666,617858
VT,2003-06,617858.0,617858
VT,2003-07,618029.8333333334,617858
VT,2003-08,618201.6666666666,617858
VT,2003-09,618373.5,617858
VT,2003-10,618545.3333333334,617858
VT,2003-11,618717.1666666666,617858
VT,2003-12,618889.0,617858
VT,2004-01,619060.8333333334,619920
VT,2004-02,619232.6666666666,619920
VT,2004-03,619404.5,619920
VT,2004-04,619576.3333333334,619920
VT,2004-05,619748.1666666666,619920
VT,2004-06,619920.0,619920
VT,2004-07,620027.9166666666,619920
VT,2004-08,620135.8333333334,619920
VT,2004-09,620243.75,619920
VT,2004-10,620351.6666666666,619920
VT,2004-11,620459.5833333334,619920
VT,2004-12,620567.5,619920
VT,2005-01,620675.4166666666,621215
VT,2005-02,620783.3333333334,621215
VT,2005-03,620891.25,621215
VT,2005-04,620999.1666666666,621215
VT,2005-05,621107.0833333334,621215
VT,2005-06,621215.0,621215
VT,2005-07,621354.75,621215
VT,2005-08,621494.5,621215
VT,2005-09,621634.25,621215
VT,2005-10,621774.0,621215
VT,2005-11,621913.75,621215
VT,2005-12,622053.5,621215
VT,2006-01,622193.25,622892
VT,2006-02,622333.0,622892
VT,2006-03,622472.75,622892
VT,2006-04,622612.5,622892
VT,2006-05,622752.25,622892
VT,2006-06,622892.0,622892
VT,2006-07,622941.0833333334,622892
VT,2006-08,622990.1666666666,622892
VT,2006-09,623039.25,622892
VT,2006-10,623088.3333333334,622892
VT,2006-11,623137.4166666666,622892
VT,2006-12,623186.5,622892
VT,2007-01,623235.5833333334,623481
VT,2007-02,623284.6666666666,623481
VT,2007-03,623333.75,623481
VT,2007-04,623382.8333333334,623481
VT,2007-05,623431.9166666666,623481
VT,2007-06,623481.0,623481
VT,2007-07,623536.8333333334,623481
VT,2007-08,623592.6666666666,623481
VT,2007-09,623648.5,623481
VT,2007-10,623704.3333333334,623481
VT,2007-11,623760.1666666666,623481
VT,2007-12,623816.0,623481
VT,2008-01,623871.8333333334,624151
VT,2008-02,623927.6666666666,624151
VT,2008-03,623983.5,624151
VT,2008-04,624039.3333333334,624151
VT,2008-05,624095.1666666666,624151
VT,2008-06,624151.0,624151
VT,2008-07,624206.5,624151
VT,2008-08,624262.0,624151
VT,2008-09,624317.5,624151
VT,2008-10,624373.0,624151
VT,2008-11,624428.5,624151
VT,2008-12,624484.0,624151
VT,2009-01,624539.5,624817
VT,2009-02,624595.0,624817
VT,2009-03,624650.5,624817
VT,2009-04,624706.0,624817
VT,2009-05,624761.5,624817
VT,2009-06,624817.0,624817
VT,2009-07,624946.0833333334,624817
VT,2009-08,625075.1666666666,624817
VT,2009-09,625204.25,624817
VT,2009-10,625333.3333333334,624817
VT,2009-11,625462.4166666666,624817
VT,2009-12,625591.5,624817
VT,2010-01,625720.5833333334,626366
VT,2010-02,625849.6666666666,626366
VT,2010-03,625978.75,626366
VT,2010-04,626107.8333333334,626366
VT,2010-05,626236.9166666666,626366
VT,2010-06,626366.0,626366
VT,2010-07,626635.5,626366
VT,2010-08,626905.0,626366
VT,2010-09,627174.5,626366
VT,2010-10,627444.0,626366
VT,2010-11,627713.5,626366
VT,2010-12,627983.0,626366
VT,2011-01,628252.5,629600
VT,2011-02,628522.0,629600
VT,2011-03,628791.5,629600
VT,2011-04,629061.0,629600
VT,2011-05,629330.5,629600
VT,2011-06,629600.0,629600
VT,2011-07,629691.0833333334,629600
VT,2011-08,629782.1666666666,629600
VT,2011-09,629873.25,629600
VT,2011-10,629964.3333333334,629600
VT,2011-11,630055.4166666666,629600
VT,2011-12,630146.5,629600
VT,2012-01,630237.5833333334,630693
VT,2012-02,630328.6666666666,630693
VT,2012-03,630419.75,630693
VT,2012-04,630510.8333333334,630693
VT,2012-05,630601.9166666666,630693
VT,2012-06,630693.0,630693
VT,2012-07,630873.5,630693
VT,2012-08,631054.0,630693
VT,2012-09,631234.5,630693
VT,2012-10,631415.0,630693
VT,2012-11,631595.5,630693
VT,2012-12,631776.0,630693
VT,2013-01,631956.5,632859
VT,2013-02,632137.0,632859
VT,2013-03,632317.5,632859
VT,2013-04,632498.0,632859
VT,2013-05,632678.5,632859
VT,2013-06,632859.0,632859
VT,2013-07,632943.4166666666,632859
VT,2013-08,633027.8333333334,632859
VT,2013-09,633112.25,632859
VT,2013-10,633196.6666666666,632859
VT,2013-11,633281.0833333334,632859
VT,2013-12,633365.5,632859
VT,2014-01,633449.9166666666,633872
VT,2014-02,633534.3333333334,633872
VT,2014-03,633618.75,633872
VT,2014-04,633703.1666666666,633872
VT,2014-05,633787.5833333334,633872
VT,2014-06,633872.0,633872
VT,2014-07,634042.0,633872
VT,2014-08,634212.0,633872
VT,2014-09,634382.0,633872
VT,2014-10,634552.0,633872
VT,2014-11,634722.0,633872
VT,2014-12,634892.0,633872
VT,2015-01,635062.0,635912
VT,2015-02,635232.0,635912
VT,2015-03,635402.0,635912
VT,2015-04,635572.0,635912
VT,2015-05,635742.0,635912
VT,2015-06,635912.0,635912
VT,2015-07,635952.4166666666,635912
VT,2015-08,635992.8333333334,635912
VT,2015-09,636033.25,635912
VT,2015-10,636073.6666666666,635912
VT,2015-11,636114.0833333334,635912
VT,2015-12,636154.5,635912
VT,2016-01,636194.9166666666,636397
VT,2016-02,636235.3333333334,636397
VT,2016-03,636275.75,636397
VT,2016-04,636316.1666666666,636397
VT,2016-05,636356.5833333334,636397
VT,2016-06,636397.0,636397
